"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"ca-ingres","CA-Ingres (OpenIngres)","application","Computer Associates","1980-","declining","end-of-life","rdbms-for-ibm-powera~1-7a44be","Acquired by CA; behind Oracle/Sybase/Informix; no MPP; modest scalability; OpenROAD tool"
"ca-openroad","CA OpenROAD","application","Computer Associates","1993-","emerging","end-of-life","rdbms-for-ibm-powera~1-7a44be","Most mature OO CADE; incompatible with prior character 4GL customers"
"ca-unicenter","CA-Unicenter","application","Computer Associates","1993-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Boosted by Legent acquisition; systems management focus"
"idms","IDMS","application","Computer Associates","1974-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","CA database product; network/hierarchical database"
"datacom","Datacom/DB","application","Computer Associates","1974-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","CA database product"
"db2-aix","IBM DB2 for AIX","application","IBM","1993-","growth","legacy","rdbms-for-ibm-powera~1-7a44be","Version 2 brings new leading functionality; bundled sell with IBM hardware; DRDA, ODBC; full 2-way DRDA; world-class worldwide services"
"ibm-sp2","IBM SP2","platform","IBM","1994-","growth","legacy","rdbms-for-ibm-powera~1-7a44be","Scale from high-end SMP, clusters to MPP SP2; market leader target for mission-critical/data warehousing"
"rs6000-smp","IBM RS/6000 SMP","platform","IBM","1994-","growth","legacy","rdbms-for-ibm-powera~1-7a44be","Second generation roll-out in 1996; 4 processors good for departmental OLTP"
"data-propagator","IBM Data Propagator","application","IBM","1993-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Async replication between mainframe and RS/6000; good async replication"
"hacmp","IBM HACMP","application","IBM","1991-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","High Availability Cluster Multi-Processing for RS/6000; promising scalability"
"cics","IBM CICS","application","IBM","1969-","mature","current","rdbms-for-ibm-powera~1-7a44be","Outstanding OLTP support on RS/6000 with DB2"
"ensina","IBM Ensina","application","IBM","1995-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","OLTP middleware for RS/6000"
"tuxedo","BEA Tuxedo","application","BEA/multiple","1984-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","OLTP middleware on RS/6000"
"informix-online","Informix OnLine Dynamic Server","application","Informix","1985-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","OnLine 7.1 for mass-market SMP; OnLine 8.0 for MPP/clusters; Dynamic Server Architecture"
"informix-newera","Informix NewEra","application","Informix","1994-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Second-generation C-S OO-GUI development tool; maturing as OO CADE"
"oracle-7","Oracle 7.x","application","Oracle","1992-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","Oracle 7.3 is performance champion; TPC-C benchmarks from July 1995; version 7.3 may be TPC-C stop-gap"
"oracle-8","Oracle 8","application","Oracle","1997-","pre-release","legacy","rdbms-for-ibm-powera~1-7a44be","Object-oriented Oracle 8 not until 1997; Sedona as OO-Forms replacement"
"oracle-developer2000","Oracle Developer/2000","application","Oracle","1994-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Clunky tools that only work on Oracle; Oracle Objects interesting but incompatible"
"sybase-sql-server","Sybase SQL Server / System 11","application","Sybase","1987-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","System 11 fixes performance problems; 1980s architecture running out of steam; poor SMP scalability"
"sybase-powerbuilder","Sybase PowerBuilder","application","Sybase","1992-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","Powersoft acquisition; market leader tool; needs better scalability for enterprise apps"
"sybase-iq","Sybase IQ Accelerator","application","Sybase","1994-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Decision support/warehousing; complex decision support capability"
"sybase-navigation-server","Sybase Navigation Server","application","Sybase","1995-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Parallel MPP; poor on AT&T NCR 3600; SP2 version imminent"
"ms-sql-server","Microsoft SQL Server 6.0","application","Microsoft","1995-","emerging","current","rdbms-for-ibm-powera~1-7a44be","Highly aggressive pricing; all-Microsoft code; tight OS-RDBMS integration; excellent performance; threat to uniprocessor RS/6000"
"windows-nt-server","Microsoft Windows NT Server","platform","Microsoft","1993-","emerging","current","rdbms-for-ibm-powera~1-7a44be","Moving Microsoft into department and soon distributed enterprise"
"progress-rdbms","Progress RDBMS","application","Progress Software","1984-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","Modest scalability; lacks pizzaz features; effective for workgroup/departmental"
"red-brick-rdbms","Red Brick RDBMS","application","Red Brick Systems","1988-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Pre-calculated joins for fast queries; slow inserts; best for data warehouse not OLTP"
"adabas-d","Software AG Adabas D","application","Software AG","1988-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","Top-selling RS/6000 platform for SAG; Windows NT pricing model; NIST 127-2 secure; tied with Informix for #2 on SAP apps"
"drda","IBM DRDA (Distributed RDBA Architecture)","protocol","IBM","1990-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","IBM distributed database protocol; DB2 has full 2-way DRDA; Informix and Oracle have DRDA client"
"odbc","ODBC (Open Database Connectivity)","standard","Microsoft","1992-","mature","current","rdbms-for-ibm-powera~1-7a44be","Industry standard; IBM DB2 supports ODBC; Microsoft invented ODBC"
"tpc-c","TPC-C Benchmark","standard","TPC","1992-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","Transaction processing benchmark; Oracle had no TPC-C until July 1995; Informix many TPC-Cs; Digital Alpha recent TPC-C noted"
"tpc-d","TPC-D Benchmark","standard","TPC","1995-","emerging","legacy","rdbms-for-ibm-powera~1-7a44be","Decision support benchmark; mentioned as 1996 RDBMS theme"
"ordbms","Object-Relational DBMS (ORDBMS)","application","multiple","1995-","emerging","current","rdbms-for-ibm-powera~1-7a44be","CA Ingres / Fujitsu: first ORDBMS in 1996; Informix OO framework; Oracle objects in 1997"
"watcom-sql","Watcom SQL","application","Sybase","1989-","mature","legacy","rdbms-for-ibm-powera~1-7a44be","Among market leaders; part of Powersoft stable acquired by Sybase"
