"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"sap-r3","SAP R/3 Enterprise","application","SAP","1992-2010s","mature","legacy","dell-sap-v6-d08820","Traditional SAP ERP; being succeeded by mySAP atop NetWeaver."
"mysap","mySAP","application","SAP","2000-2010","mature","legacy","dell-sap-v6-d08820","SAP's newer enterprise application suite; built on NetWeaver."
"netweaver","SAP NetWeaver","platform","SAP","2003-present","emerging","legacy","dell-sap-v6-d08820","Web-services-based application platform integrating SAP with .Net, J2EE, WebSphere; software layer below mySAP and R/3 Enterprise."
"oracle-9i-rac","Oracle 9i Real Application Clusters (RAC)","platform","Oracle","2001-present","mature","legacy","dell-sap-v6-d08820","Shared-nothing clustering database; spreads workload across multiple Intel servers."
"oracle-10g","Oracle Database 10g","platform","Oracle","2003-present","emerging","legacy","dell-sap-v6-d08820","Grid-computing-positioned evolution of Oracle RAC; cited as clustering foundation."
"linux","Linux","platform","Open Source / Red Hat / SUSE","1991-present","growing","active","dell-sap-v6-d08820","Gains robustness with Oracle managing the data; positioned as making Linux 'robust enough to run enterprise mission-critical applications'."
"windows-server-2003","Windows Server 2003","platform","Microsoft","2003-2015","emerging","legacy","dell-sap-v6-d08820","Offered as competent OS option alongside Linux."
"xeon","Intel Xeon","platform","Intel","1998-present","mature","active","dell-sap-v6-d08820","2-way to 4-way server building block; credible upgrade path to 64-bit Xeon."
"itanium","Intel Itanium","platform","Intel/HP","2001-2021","emerging","obsolete","dell-sap-v6-d08820","Named as 8-way SMP RISC competitor in SD benchmark comparison; credible upgrade path."
"risc-unix","RISC-Unix servers (generic)","platform","IBM / HP / Sun","1990s-2010s","mature","legacy","dell-sap-v6-d08820","10,000+ Y2K-generation EBA systems cited as obsolete and due for replacement."
"websphere","IBM WebSphere","platform","IBM","1998-present","growing","active","dell-sap-v6-d08820","Cited as de facto integration standard supported by NetWeaver."
"j2ee","J2EE (Java 2 Enterprise Edition)","framework","Sun Microsystems","1999-present","mature","legacy","dell-sap-v6-d08820","Sun-origin de facto standard supported by NetWeaver."
"dotnet","Microsoft .NET","framework","Microsoft","2002-present","mature","active","dell-sap-v6-d08820","Microsoft de facto integration standard supported by NetWeaver."
"xml","XML","protocol","W3C","1998-present","mature","active","dell-sap-v6-d08820","Standards-based integration layer for composite applications."
"san","Storage Area Network (SAN)","platform","Industry Standard","1990s-present","mature","active","dell-sap-v6-d08820","Dell|EMC SAN with high availability, remote mirroring, storage consolidation."
"smp","Symmetric Multiprocessor (SMP)","platform","Multi-vendor","1980s-present","mature","legacy","dell-sap-v6-d08820","Many processors share single OS copy; scalability declines with processor count due to resource contention."
"dell-6650","Dell PowerEdge 6650","platform","Dell","2003-2007","mature","obsolete","dell-sap-v6-d08820","4-way Intel server used in the referenced 2-node SAP SD benchmark cluster."
