"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"dell-sap-v6-d08820-OBS-001","dell-sap-v6-d08820","","risc-unix","market-data","2004","risc-unix-installed-base","Over 10,000 EBA RISC-Unix systems of the Y2K generation.","high","industry-analysis","body","Aberdeen estimate."
"dell-sap-v6-d08820-OBS-002","dell-sap-v6-d08820","","","viability-prediction","2004","2004-ebavreplacement-banner-year","2004 will be a banner year for EBA replacement decisions.","high","expert-opinion","body",""
"dell-sap-v6-d08820-OBS-003","dell-sap-v6-d08820","","","actual-outcome","2004","2004-replacement-outcome","[UNVERIFIED]","unknown [REVIEW]","expert-opinion","body","Placeholder."
"dell-sap-v6-d08820-OBS-004","dell-sap-v6-d08820","","risc-unix","expert-opinion","2004","risc-unix-obsolescence-drivers","Worn-out RISC-Unix EBA systems lack SAN support, recent security improvements, XML, .Net, J2EE, WebSphere, and business-process improvements (compliance, sourcing, supply chain).","high","industry-analysis","body",""
"dell-sap-v6-d08820-OBS-005","dell-sap-v6-d08820","dell","","market-data","2004","dell-sap-installed-base","Dell has over 5,000 SAP customer installations in 60 countries.","verified","document-review","body",""
"dell-sap-v6-d08820-OBS-006","dell-sap-v6-d08820","dell","","market-data","2004","dell-sap-competency-centers","Three Dell-SAP competency centers in US, Europe, Japan.","high","document-review","body",""
"dell-sap-v6-d08820-OBS-007","dell-sap-v6-d08820","dell","","strategy-classification","2004","dell-bundle-scope","Pre-configured clustered servers, storage, backup, switches, Windows 2003 or Linux, Oracle 9i RAC or 10g, menu of planning/installation/tuning services including database & application migration; single PO to Dell.","high","document-review","body",""
"dell-sap-v6-d08820-OBS-008","dell-sap-v6-d08820","dell","","market-data","2004","dell-services-growth","Professional and managed services tripled at Dell in FY2003.","medium","document-review","body",""
"dell-sap-v6-d08820-OBS-009","dell-sap-v6-d08820","","smp","framework-factor","2004","smp-scalability-limit","SMP scalability declines as processors are added due to parasitic resource contention.","high","technology-assessment","body",""
"dell-sap-v6-d08820-OBS-010","dell-sap-v6-d08820","","","framework-factor","2004","cluster-architecture-attributes","2-way to 4-way Intel Xeon building blocks; Oracle RAC spreads work; minimum 2 nodes for failover; 2-way front-ends for client dialog; Dell|EMC SAN.","high","technology-assessment","body",""
"dell-sap-v6-d08820-OBS-011","dell-sap-v6-d08820","dell","dell-6650","benchmark-result","2004","sap-sd-benchmark","Two-node cluster of Dell 6650 4-way servers ~9-16% better performance than 8-way RISC, Xeon, and Itanium SMP competitors for as little as one-third the cost.","high","benchmarking","body","SAP Sales and Distribution (SD) test."
"dell-sap-v6-d08820-OBS-012","dell-sap-v6-d08820","sap","netweaver","technology-assessment","2004","netweaver-integration-scope","Web-services application platform integrating applications while providing extensibility with .Net, J2EE, and WebSphere de facto standards.","high","technology-assessment","body",""
"dell-sap-v6-d08820-OBS-013","dell-sap-v6-d08820","sap","netweaver","expert-opinion","2004","netweaver-eai-cost-reduction","NetWeaver eliminates much of the EAI cost that accompanied the predecessor architecture.","high","expert-opinion","body",""
"dell-sap-v6-d08820-OBS-014","dell-sap-v6-d08820","dell","","strategy-classification","2004","dell-service-offerings","Pre-sales sizing, SAP-on-Dell migration assessment, SAP-on-Dell migration, performance tuning, Unix-to-Linux migration; prime-contractor for small customers; SI partnership for large.","high","document-review","body",""
