"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"enterprise-service-bus","Enterprise Service Bus (ESB)","middleware","","2000s","growth","evolved","esb-0617-5cc5fa","Messaging middleware providing secure interoperability via XML, Web services, messaging adapters, rules-based routing; 64% of survey has ESB deployed; Aberdeen defines as SOA highway"
"bea-aqualogic-esb","BEA AquaLogic ESB","middleware","BEA Systems","2000s","growth","legacy","esb-0617-5cc5fa","Top primary ESB vendor: 57% BIC, 14% primary SOA vendor; incumbent EAI transitioning to SOA"
"ibm-websphere-esb","IBM WebSphere ESB","middleware","IBM","2000s","growth","evolved","esb-0617-5cc5fa","37% BIC primary ESB choice; highest pure SOA primary vendor recognition at 22%"
"sap-netweaver","SAP NetWeaver","middleware","SAP","2000s","growth","mature","esb-0617-5cc5fa","16% primary SOA vendor; ERP SOA category; 1/6 respondents view SAP as primary SOA vendor"
"oracle-fusion-middleware","Oracle Fusion Middleware","middleware","Oracle","2000s","growth","mature","esb-0617-5cc5fa","18% primary SOA vendor; sells SOA middleware standalone and with Oracle applications"
"xml-accelerators","XML Accelerators","infrastructure","","2000s","growth","legacy","esb-0617-5cc5fa","55% of survey deployed XML accelerators alongside ESB; hardware approach to XML processing overhead"
"soa-registry-repository","SOA Metadata Repository/Registry (UDDI)","governance","","2000s","emerging","evolved","esb-0617-5cc5fa","46% deployed; creating this stymied 50% of survey overall and 73% of BIC; underestimated time/effort to populate service rules"
"corba-orb","CORBA Object Request Broker (ORB)","middleware","","1990s-2000s","declining","legacy","esb-0617-5cc5fa","Considered alongside ESB by 29% overall; 36% BIC; predecessor messaging technology"
"ibm-mq","IBM Message Queuing (MQ)","middleware","IBM","1990s-2000s","mature","mature","esb-0617-5cc5fa","Considered alongside ESB by 43% overall; 27% BIC; established messaging infrastructure"
"java-j2ee","Java/J2EE Platform","development-platform","","2000s","growth","mature","esb-0617-5cc5fa","Half implementing SOA using Java J2EE; one-third using both Java and .NET"
"microsoft-dotnet","Microsoft .NET Platform","development-platform","Microsoft","2000s","growth","mature","esb-0617-5cc5fa","One-third using both Java and .Net; dominant for SOA Lite and small companies; Microsoft primary vendor for .Net-only sites"
"bpel","BPEL (Business Process Execution Language)","standard","","2000s","emerging","mature","esb-0617-5cc5fa","ESB process modeling and BPEL capabilities rated 20% Very Important in purchase decision"
