entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
amd,Advanced Micro Devices (AMD),corporation,semiconductors,active,,1969-present,amd-profile01-db9623,"Manufacturer of Athlon XP processor line using GHz equivalency model numbering; later abandoned GHz equivalency and adopted Zen architecture to become major Intel competitor"
intel,Intel Corporation,corporation,semiconductors,active,,1968-present,amd-profile01-db9623,"Manufacturer of Pentium 4 processor line including Willamette and Northwood variants; AMD's primary competitor whose clock speeds were the reference for GHz equivalency ratings"
arthur-andersen,Arthur Andersen LLP,corporation,accounting,dissolved,,1913-2002,amd-profile01-db9623,"Audited AMD's Athlon XP benchmark methodology using AICPA attestation standards; dissolved in 2002 following the Enron scandal; was one of the Big Five accounting firms"
bapco,Business Applications Performance Corporation (BAPCo),consortium,benchmarking,active,,1991-present,amd-profile01-db9623,"Industry consortium that developed SYSmark 2001 benchmark suite; SYSmark counted for over one-third of AMD's equivalency score; AMD failed to report Athlon XP 2000+ results to BAPCo"
spec,Standard Performance Evaluation Corporation (SPEC),consortium,benchmarking,active,,1988-present,amd-profile01-db9623,"Developer of SPECcpu 2000 processor benchmark; Aberdeen recommended AMD examine SPECcpu 2000 for True Performance Initiative"
madonion,MadOnion.com (Futuremark/UL),corporation,benchmarking,acquired,underwriters-laboratories,1997-2014,amd-profile01-db9623,"Developer of 3DMark 2001 benchmark; renamed to Futuremark in 2002; acquired by UL (Underwriters Laboratories) in 2014"
ziff-davis,Ziff Davis Media,corporation,technology-media,active,,1927-present,amd-profile01-db9623,"Publisher of Winstone 2001 and Winbench 2000 benchmarks used in AMD's equivalency methodology"
aberdeen-group,Aberdeen Group,corporation,market-research,acquired,spiceworks-ziff-davis,1988-2008,amd-profile01-db9623,"Author of this white paper; technology market research firm that critically analyzed AMD's GHz equivalency methodology; later acquired by Harte-Hanks in 2008"
microsoft,Microsoft Corporation,corporation,software,active,,1975-present,amd-profile01-db9623,"Developer of Windows XP and Media Player used in AMD's benchmark suite; Media Player bug fix was selectively incorporated into AMD's results"
macromedia,Macromedia Inc.,corporation,software,acquired,adobe,1992-2005,amd-profile01-db9623,"Developer of Flash and Dreamweaver applications included in AMD's benchmark workload; acquired by Adobe Systems in 2005"
adobe,Adobe Systems,corporation,software,active,,1982-present,amd-profile01-db9623,"Developer of Premiere and Photoshop applications included in AMD's content creation benchmark workload"
sonic-foundry,Sonic Foundry Inc.,corporation,software,restructured,,1991-present,amd-profile01-db9623,"Developer of Sound Forge audio editing application; Sound Forge product line acquired by Sony in 2003; company pivoted to webcasting/Mediasite"
