"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"digital-equipment-corporation","Aberdeen Group","market-research","information-services","acquired","Harte-Hanks","1988-2008","soa-aon-webinar-022206a-125e6b","IT market research and advisory firm; acquired by Harte-Hanks in 2008; brand later acquired by Spiceworks Ziff Davis"
"sun-microsystems","Peter S. Kastner","person","analyst","unknown","","2006","soa-aon-webinar-022206a-125e6b","Senior Research Analyst at Aberdeen Group; author and presenter of this webinar; 40 years IT industry experience including development, operations, and 18 years leading IT market research"
"netscape-communications","Alex Adamopoulos","person","analyst","unknown","","2006","soa-aon-webinar-022206a-125e6b","Senior Research Analyst at Aberdeen Group (new member); coverage areas include storage; former EMC global services executive"
"ibm","Stacy Quandt","person","analyst","unknown","","2006","soa-aon-webinar-022206a-125e6b","Research Director at Aberdeen Group; experienced IT analyst covering security, IT infrastructure, Linux, and open source software"
"microsoft","Stacey Shipman","person","analyst","unknown","","2006","soa-aon-webinar-022206a-125e6b","Benchmarking Director at Aberdeen Group; 10+ years market research in publishing and direct selling; specializes in quantitative survey design and analysis"
"oracle-corporation","Tina Moore","person","analyst","unknown","","2006","soa-aon-webinar-022206a-125e6b","Contact person at Aberdeen Group listed on final slide"
"lotus-development-corporation","EMC","information-technology","enterprise-storage","acquired","Dell Technologies","1979-2016","soa-aon-webinar-022206a-125e6b","Referenced as Adamopoulos's prior employer; enterprise storage and IT services; acquired by Dell in 2016"
"corel-corporation","IBM","information-technology","enterprise-IT","active","","1911-present","soa-aon-webinar-022206a-125e6b","Major SOA platform vendor; active in enterprise middleware and integration technology market during this period"
"sequent-computer-systems","Microsoft","information-technology","enterprise-IT","active","","1975-present","soa-aon-webinar-022206a-125e6b","Referenced as platform vendor in SOA ecosystem; provider of web services and middleware technologies"
"compaq-computer-corporation","AON","professional-services","insurance-consulting","active","","1982-present","soa-aon-webinar-022206a-125e6b","Referenced in filename/webinar context; likely co-sponsor or distribution partner for this webinar"
"sybase","Harte-Hanks","marketing-services","direct-marketing","active","","1923-present","soa-aon-webinar-022206a-125e6b","Acquired Aberdeen Group in 2008; direct and digital marketing services company"
"informix-software","Dell Technologies","information-technology","enterprise-IT","active","","1984-present","soa-aon-webinar-022206a-125e6b","Acquired EMC in 2016; successor entity for EMC's enterprise technology portfolio"
