"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"zvue-player","ZVUE Pocket Video/Music Player","hardware","Hand Held Entertainment","2003-2004","emerging","{'lifecycle_current': 'discontinued', 'notes': 'ZVUE portable media players were made by HandHeld Entertainment (ZVUE Corp). The company was delisted from NASDAQ in 2008 due to heavy losses. ZVUE is an inactive brand; the product and company are defunct.', 'source': 'https://en.wikipedia.org/wiki/Zvue'}","dct-oct.-4-hot-topic-b61c0d","$99; 2.5-inch display; 8+ hours on 4xAA; SD card MPEG-4; sold via Toys R Us"
"roku-hd1000","Roku HD1000 HDTV Media Player","hardware","Roku","2003","emerging","{'lifecycle_current': 'discontinued', 'notes': ""Roku HD1000 was the original Roku streaming device (2008). Roku dropped support for 'classic' devices including HD models between May 2008 and May 2011 as of September 2015. The specific HD1000 model is fully discontinued and unsupported."", 'source': 'https://variety.com/2015/digital/news/roku-drops-support-older-boxes-1201583783/'}","dct-oct.-4-hot-topic-b61c0d","$499.99; HDTV support; Linux OS; WiFi/Ethernet; CF/SD/SmartMedia/XD/MemStick slots"
"nec-fuel-cell-laptop","NEC Fuel Cell Laptop","hardware","NEC","2003 (prototype)","pre-market","{'lifecycle_current': 'discontinued', 'notes': ""NEC's methanol fuel cell laptop prototype was announced in 2003 with plans for commercial launch in 2004. The commercial product was never released. NEC's fuel cell laptop never reached market; the project was abandoned. NEC Energy Solutions (battery division) went out of business in 2021."", 'source': 'https://www.latimes.com/archives/la-xpm-2003-jul-01-fi-rup1.5-story.html'}","dct-oct.-4-hot-topic-b61c0d","Water/methanol fuel cell; 5-hour battery prototype; 40-hour version projected 2005"
"sd-memory-card","Secure Digital (SD) Memory Card","storage","Multiple","2000-present","current","{'lifecycle_current': 'active', 'notes': 'Secure Digital (SD) memory cards remain the dominant removable flash storage format. SD Express (PCIe) is the current standard; microSD is ubiquitous in smartphones. SD Association actively developing new standards.', 'source': 'General knowledge'}","dct-oct.-4-hot-topic-b61c0d","256MB SD holds 4 hours of video in ZVUE proprietary compression; also used in Roku HD1000"
"mpeg4-compression","MPEG-4 Video Compression","standard","ISO/IEC","1999-present","current","{'lifecycle_current': 'standard-current', 'notes': 'MPEG-4 compression remains an active, widely-used standard. MPEG-4 Part 10 (H.264/AVC) is the most widely deployed video codec globally. MPEG-4 Part 2 is still used. H.265/HEVC and AV1 are newer but MPEG-4 standards remain current.', 'source': 'General knowledge / ISO/IEC standards'}","dct-oct.-4-hot-topic-b61c0d","ZVUE uses proprietary compression compatible with MPEG-4 content"
"hdtv","High Definition Television (HDTV)","standard","Multiple","1998-present","emerging","{'lifecycle_current': 'mature', 'notes': 'High Definition Television (HDTV/1080p) is the mainstream broadcast and display standard. 4K/UHD is growing above it. HDTV content and hardware remain dominant in consumer electronics but is now considered the baseline rather than cutting edge.', 'source': 'General knowledge'}","dct-oct.-4-hot-topic-b61c0d","Roku HD1000 converts HDTV screen into art gallery / media display"
"wifi-802-11","Wi-Fi (802.11)","protocol","IEEE","1999-present","current","{'lifecycle_current': 'active', 'notes': 'Wi-Fi (802.11) is the dominant wireless networking standard. Wi-Fi 7 (802.11be) is current; Wi-Fi 6E (802.11ax) widely deployed. Wi-Fi Alliance actively certifying products.', 'source': 'General knowledge'}","dct-oct.-4-hot-topic-b61c0d","Roku HD1000 includes WiFi for networked content access"
"linux-embedded","Embedded Linux OS","platform","Open Source","2000-present","current","{'lifecycle_current': 'active', 'notes': 'Embedded Linux is widely used in IoT devices, routers, industrial systems, automotive (Android Automotive/embedded Linux), and consumer electronics. Yocto Project, OpenWRT, and other embedded Linux distributions actively maintained.', 'source': 'General knowledge'}","dct-oct.-4-hot-topic-b61c0d","Roku HD1000 OS; supported third-party development environment"
"sony-memory-stick-pro","Sony Memory Stick Pro (1GB)","storage","Sony","2003","current","{'lifecycle_current': 'legacy-unsupported', 'notes': 'Sony Memory Stick Pro (1GB) is a legacy format. Sony began including SD card slots around 2010 as it conceded the format war. Memory Stick Pro as a format is no longer developed or marketed for new products. Sony recently exited most of its memory card business (2026 announcement regarding shutdown due to SSD shortage impacting operations).', 'source': 'https://en.wikipedia.org/wiki/Memory_Stick'}","dct-oct.-4-hot-topic-b61c0d","$500 per 1GB; used with Sony Clie UX40; holds 4 hours high-res video"
"methanol-fuel-cell","Water/Methanol Fuel Cell","hardware","NEC","2003-2006 (research)","pre-market","{'lifecycle_current': 'legacy-unsupported', 'notes': 'Water/Methanol fuel cells for consumer electronics (laptops) were never commercially successful. Direct methanol fuel cell (DMFC) laptops were demonstrated by NEC, Toshiba, and others but never reached commercial markets. The technology remains in niche industrial applications but failed for consumer laptops.', 'source': 'https://www.latimes.com/archives/la-xpm-2003-jul-01-fi-rup1.5-story.html'}","dct-oct.-4-hot-topic-b61c0d","Alternate portable power source; also rumored for cell phones in Asia"
