"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"dct-oct.-4-hot-topic-b61c0d-OBS-001","dct-oct.-4-hot-topic-b61c0d","hand-held-entertainment","zvue-player","product-evaluation","2003","ZVUE Launch Price","$99 including earphones and one SD card with one video title","high","ingest-extraction","announcement-review","1","Sold through Toys R Us in October; startling low price vs. Sony alternative at $1,359"
"dct-oct.-4-hot-topic-b61c0d-OBS-002","dct-oct.-4-hot-topic-b61c0d","sony","sony-memory-stick-pro","competitive-position","2003","Sony Clie UX40 Video System Total Cost","$1,359 (Clie $599 + 1GB Memory Stick Pro $500 + accessory $260)","high","ingest-extraction","market-analysis","1","Stark contrast to ZVUE's $99 price point for same video storage capacity"
"dct-oct.-4-hot-topic-b61c0d-OBS-003","dct-oct.-4-hot-topic-b61c0d","hand-held-entertainment","zvue-player","benchmark-result","2003","SD Card Video Capacity","256MB SD card holds 4 hours of video (two full-length movies) in proprietary MPEG-4 compression","high","ingest-extraction","announcement-review","1","Same 4-hour capacity as Sony's 1GB Memory Stick Pro at much lower cost"
"dct-oct.-4-hot-topic-b61c0d-OBS-004","dct-oct.-4-hot-topic-b61c0d","hand-held-entertainment","zvue-player","benchmark-result","2003","ZVUE Battery Life","8+ hours on four AA batteries","high","ingest-extraction","announcement-review","1","AA battery convenience vs rechargeable lithium solutions"
"dct-oct.-4-hot-topic-b61c0d-OBS-005","dct-oct.-4-hot-topic-b61c0d","roku","roku-hd1000","product-evaluation","2003","Roku HD1000 Launch Price","$499.99 player plus $69.99 per Live Art pack","high","ingest-extraction","announcement-review","2","Available at Magnolia Audio-Video and Tweeter Home Entertainment Group stores"
"dct-oct.-4-hot-topic-b61c0d-OBS-006","dct-oct.-4-hot-topic-b61c0d","roku","roku-hd1000","product-evaluation","2003","Roku HD1000 Connectivity","Ethernet + WiFi; CF, SD, SmartMedia, XD, Memory Stick card slots","high","ingest-extraction","announcement-review","2","Broad media card compatibility plus network connectivity"
"dct-oct.-4-hot-topic-b61c0d-OBS-007","dct-oct.-4-hot-topic-b61c0d","roku","roku-hd1000","competitive-position","2003","Non-Traditional CE Innovation Leadership","Aberdeen expected Sony to announce pocket video player; Hand Held Entertainment (founded Feb 2003) announced first","high","ingest-extraction","expert-judgment","1","Theme of report: innovation from non-traditional CE entrants, not established giants"
"dct-oct.-4-hot-topic-b61c0d-OBS-008","dct-oct.-4-hot-topic-b61c0d","nec","nec-fuel-cell-laptop","product-evaluation","2003","NEC Fuel Cell Laptop Prototype Battery Life","5 hours (prototype shown at WPC Expo Tokyo, September 17, 2003)","high","ingest-extraction","announcement-review","2","Water/methanol fuel cell; shown as prototype"
"dct-oct.-4-hot-topic-b61c0d-OBS-009","dct-oct.-4-hot-topic-b61c0d","nec","nec-fuel-cell-laptop","viability-prediction","2003","NEC Fuel Cell Laptop Commercial Launch","On sale 2004; 40-hour version in 2005","verified","outcome-linkage","announcement-review","2","NEC's own stated timeline; verify whether commercial launch occurred"
"dct-oct.-4-hot-topic-b61c0d-OBS-010","dct-oct.-4-hot-topic-b61c0d","nec","nec-fuel-cell-laptop","actual-outcome","2005","NEC Fuel Cell Laptop Commercial Launch Actual","[UNVERIFIED]","verified","web-source","historical-verification","",""
"dct-oct.-4-hot-topic-b61c0d-OBS-011","dct-oct.-4-hot-topic-b61c0d","nec","methanol-fuel-cell","trend-analysis","2003","Fuel Cell Portable Technology Adoption","Fuel cells poised to be alternate power sources for all kinds of portable technology; fuel-cell cell phone rumored in Asia by end of 2003","medium","ingest-extraction","expert-judgment","2","Broader trend prediction beyond laptop to all portables"
"dct-oct.-4-hot-topic-b61c0d-OBS-012","dct-oct.-4-hot-topic-b61c0d","roku","linux-embedded","technology-adoption","2003","Linux as CE Device OS","Roku HD1000 runs Linux with third-party development environment; UI easy for non-technical users","high","ingest-extraction","announcement-review","2","Aberdeen notes Microsoft expected to move in same UI direction"
"dct-oct.-4-hot-topic-b61c0d-OBS-013","dct-oct.-4-hot-topic-b61c0d","sony","zvue-player","competitive-position","2003","Sony/Panasonic Projected Dedicated Video Player Pricing","$300-$500 and up (expected launch, not yet announced)","low","unverified","expert-judgment","1","Aberdeen expectation; price differential vs ZVUE's $99 is key competitive point"
"dct-oct.-4-hot-topic-b61c0d-OBS-014","dct-oct.-4-hot-topic-b61c0d","hand-held-entertainment","mpeg4-compression","product-evaluation","2003","ZVUE User Content Creation Tool","Software application to convert MPEG-4 files to SD-compatible format planned for release","medium","ingest-extraction","announcement-review","1","Enables user-generated content on ZVUE platform"
"dct-oct.-4-hot-topic-b61c0d-OBS-015","dct-oct.-4-hot-topic-b61c0d","dell","","competitive-position","2003","Non-Traditional CE Price Competition","Dell and non-traditional CE companies intensify price competition; traditional CE categories becoming even greater bargain","high","ingest-extraction","expert-judgment","3","Aberdeen conclusion: traditional global CE brands falling by the wayside"
"dct-oct.-4-hot-topic-b61c0d-OBS-016","dct-oct.-4-hot-topic-b61c0d","roku","hdtv","product-evaluation","2003","Roku HD1000 HDTV Art Display Feature","Live Art animated still scenes; converts blank HDTV screen into art gallery; intuitive UI","high","ingest-extraction","announcement-review","2","Precursor to later screen saver/ambient display features on smart TVs"
"dct-oct.-4-hot-topic-b61c0d-OBS-017","dct-oct.-4-hot-topic-b61c0d","hand-held-entertainment","sd-memory-card","product-evaluation","2003","ZVUE Content Distribution Model","Licensed audio and video programming on preprogrammed SD cards; proprietary compression","high","ingest-extraction","announcement-review","1","Physical media distribution model (pre-streaming era)"
