"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"1997-ibm-extended-transaction-systems-fa-0369fa.001","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-002","market-data","1997","CICS market position","Most popular TP monitor worldwide","high","ingest-extraction","expert-assessment","exec-summary","Aberdeen states CICS is 'by far the most popular TP monitor'; IMS described as 'today's most-used DBMS' for mainframes",""
"1997-ibm-extended-transaction-systems-fa-0369fa.002","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-001","technology-assessment","1997","MQSeries platform support","Unix, OS/2, Windows NT, Digital VAX, MVS/ESA servers; Unix/DOS/OS/2/Win95/NT clients","high","ingest-extraction","vendor-claim","table-1","Store-and-forward messaging with broad platform coverage; supports TCP/IP, SNA, Netbios, DECnet simultaneously",""
"1997-ibm-extended-transaction-systems-fa-0369fa.003","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-001","technology-assessment","1997","MQSeries performance vs RPC","Performance approaching RPC","medium","ingest-extraction","expert-assessment","scalability-section","Aberdeen finds MQSeries can deliver performance approaching that of remote procedure calls",""
"1997-ibm-extended-transaction-systems-fa-0369fa.004","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","lotus-notes-domino","market-data","1997","Lotus Notes market position","Most popular LAN groupware product","high","ingest-extraction","expert-assessment","notes-section","Described as 'today's most popular product in the LAN groupware market'",""
"1997-ibm-extended-transaction-systems-fa-0369fa.005","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-006","market-data","1997","IMS market position","Most-used mainframe DBMS","high","ingest-extraction","expert-assessment","ims-section","IMS described as 'perhaps today's most-used DBMS' for mainframe environments",""
"1997-ibm-extended-transaction-systems-fa-0369fa.006","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-005","technology-assessment","1997","DB2 Parallel Edition capability","Very-large-database data-warehousing proven","high","ingest-extraction","expert-assessment","db2-section","DB2 Parallel Edition proven in very-large-database data-warehousing situations",""
"1997-ibm-extended-transaction-systems-fa-0369fa.007","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-010","framework-factor","1997","Internet/Intranet bottleneck factor","Web servers creating scalability bottlenecks","high","ingest-extraction","expert-assessment","exec-summary","New web architectures adding browsers/web servers 'often creating scalability bottlenecks' — driving need for TP monitors",""
"1997-ibm-extended-transaction-systems-fa-0369fa.008","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-007","strategy-classification","1997","ETS product strategy","Migration path for IBM mainframe shops to network computing","high","ingest-extraction","vendor-analysis","exec-summary","Positioned as 'relatively risk-free and less costly migration path' for IBM customers moving to network computing",""
"1997-ibm-extended-transaction-systems-fa-0369fa.009","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-001","viability-prediction","1997","MQSeries future development","Will add third-party and IBM tools for ORBs and commercial-messaging applications","high","ingest-extraction","expert-forecast","conclusions","Aberdeen anticipates MQSeries will add tools supporting Object Request Brokers and specific commercial-messaging applications",""
"1997-ibm-extended-transaction-systems-fa-0369fa.010","1997-ibm-extended-transaction-systems-fa-0369fa","ibm-corporation","tech-ets-001","actual-outcome","2002","MQSeries renamed WebSphere MQ","Renamed and expanded; ORB integrations added","high","ingest-extraction","historical-record","post-study","MQSeries renamed WebSphere MQ in 2002; IBM MQ in 2014. CORBA/ORB integrations were added. Prediction confirmed.",""
