"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research-consulting","acquired","HCL Technologies (2010)","1988-2010","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Publisher; revised from original Worldscape Strategies report"
"worldscape-strategies","Worldscape Strategies","company","market-research","dissolved","","1990s-2000s","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Original author of the report; revised edition published by Aberdeen"
"1click-charge","1CLICK*CHARGE (Cha! Technologies)","company","digital-payments","dissolved","","1998-2001","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Credit card aggregation micropayment vendor; dissolved in dot-com bust"
"clickshare","ClickShare Service Corporation","company","digital-payments","dissolved","","1997-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Content network micropayment vendor; dissolved post-2001"
"compaq","Compaq Computer Corporation","company","PC-hardware","acquired","HP (2002)","1982-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Profiled for embedded chip/hardware digital cash approach; acquired by HP 2002 for $25B"
"cybank","CyBank (Oxford Media)","company","digital-payments","dissolved","","1998-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Digital cash vendor; dissolved"
"cybergold","CyberGold","company","digital-payments","dissolved","","1996-2001","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Consumer incentive/digital cash scheme; claimed 1 million users in 1999; closed August 31 2001 (per Wired)"
"ecash-technologies","eCash Technologies Inc.","company","digital-payments","acquired","InfoSpace/Blucora (2002)","1997-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Acquired DigiCash patents after DigiCash bankruptcy 1998; eCash Technologies itself acquired by InfoSpace (now Blucora) in 2002"
"echarge","eCharge Corporation","company","digital-payments","dissolved","","1998-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Credit/prepayment merchant integration digital cash vendor; dissolved"
"ecoin","eCoin Inc.","company","digital-payments","dissolved","","1999-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Digital cash vendor; dissolved in dot-com bust"
"globeid","GlobeID Software","company","digital-payments","dissolved","","1998-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Electronic wallet software vendor; dissolved"
"icanbuy","iCanBuy","company","digital-payments","dissolved","","1998-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Digital cash targeting kids and teens for parental accounts; dissolved"
"ipin","Interactive Transaction Services (iPIN)","company","digital-payments","acquired","","1999-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","ISP-billed micropayment system; acquired"
"intertrust","InterTrust Technologies Corporation","company","digital-rights","acquired","Sony/Philips JV","1990-2003","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","9+ years old in 1999; digital rights management pioneer; acquired by Sony/Philips joint venture in 2002 for $453M"
"mastercard","MasterCard International / Mondex International","company","financial-services","active","","1966-present","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Credit card network; Mondex smart card subsidiary; MasterCard remains active (NYSE: MA)"
"media-dna","Media DNA","company","digital-rights","dissolved","","1998-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Digital content rights management vendor; dissolved"
"microsoft","Microsoft Corporation","company","enterprise-software","active","","1975-present","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Profiled for digital cash/wallet initiative; Microsoft Wallet; remains active"
"qpass","Qpass Inc.","company","digital-payments","acquired","Amdocs (2006)","1997-2006","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Digital content commerce enabler; acquired by Amdocs for $275M in 2006"
"rocketcash","RocketCash Corporation","company","digital-payments","acquired","YOUcentric (2001)","1999-2001","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Teen-focused digital cash for parental accounts; acquired 2001"
"trivnet","Trivnet","company","digital-payments","acquired","Comverse Technology","1999-2002","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","ISP/telco billing micropayment platform; acquired by Comverse Technology"
"visa-international","Visa International","company","financial-services","active","","1958-present","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Global credit card network; profiled for digital cash capabilities; still active (NYSE: V)"
"wave-systems","Wave Systems","company","hardware-security","active","","1988-present","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","Hardware-based trusted chip model for digital cash; still active as Wave Systems Corp, focused on security"
"worldpay","WorldPay","company","payment-processing","acquired","FIS Global (2019)","1997-present","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b","International digital payments processing; acquired by FIS for $43B in 2019 — one of most successful outcomes"
