"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"groupe-bull","Groupe Bull","company","IT-systems","acquired","Acquired by Atos SE in October 2014 for €620M (~$844M)","1931-2014","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","French IT company; Bull Enterprise Information Systems division created Sagister; 1995 revenue FF 26,656M, first profit since 1988"
"aberdeen-group","Aberdeen Group, Inc.","firm","IT-research","acquired","Harte-Hanks (2001) -> Informa (2019)","1988-2001","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Boston-based IT research firm; publisher of this study"
"ibm","IBM Corporation","company","IT-systems","active","","1911-present","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Referenced as competitor with RS/6000 SP; also co-developer of AIX 4.1 with Bull"
"hewlett-packard","Hewlett-Packard","company","IT-systems","active","HP Inc + HPE (split 2015)","1939-2015","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Competitor with MC/ServiceGuard clustering and OpenView management framework"
"digital-equipment","Digital Equipment Corporation","company","IT-systems","acquired","Acquired by Compaq 1998; then HP 2002","1957-1998","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Competitor with TruCluster and Digital UNIX; noted as highest throughput option"
"sun-microsystems","Sun Microsystems","company","IT-systems","acquired","Acquired by Oracle 2010","1982-2010","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Named competitor in UNIX marketplace"
"computer-associates","Computer Associates","company","systems-management-software","active","CA Technologies -> Broadcom (acquired 2018)","1976-present","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","CA-Unicenter cited as nearest competitor to Sagister Operations Base"
"oracle-corp","Oracle Corporation","company","database-software","active","","1977-present","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Oracle 7.2 and Oracle R/3 used in Sagister Function Sets"
"clam-associates","CLAM Associates","company","systems-software","unknown","","1990s","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Cambridge MA; developed HACMP clustering technology integrated into Sagister"
"ncr-corp","NCR Corporation (formerly AT&T GIS)","company","IT-systems","active","","1884-present","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Named UNIX marketplace competitor"
"icl-fujitsu","ICL/Fujitsu","company","IT-systems","acquired","Fujitsu Technology Solutions","1968-2002","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Named UNIX marketplace competitor"
"siemens","Siemens AG","company","IT-systems","active","","1847-present","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications","Named UNIX marketplace competitor"
