tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
webex-platform,WebEx Web Conferencing Platform,platform,WebEx Communications,1999-2007,current,"{'lifecycle_current': 'active-evolved', 'notes': ""The original WebEx Web Conferencing Platform (built on MediaTone) was absorbed into Cisco Webex after 2007 acquisition. The platform has been modernized and rebranded multiple times: Meeting Center, Cisco Spark (2015), unified Cisco Webex (2018). Webex Meeting Apps were consolidated into a single 'Webex' app (2022). Platform remains active as Cisco's core collaboration suite with AI enhancements."", 'source': 'https://en.wikipedia.org/wiki/Webex'}",webex--taking-conferencing-to-the-busine-5b8109,"Flagship web conferencing platform; services include Meeting Center, Support Center, Event Center, Training Center; third generation as of April 2002."
mediatone,WebEx Mediatone Technology,platform,WebEx Communications,2002,new,"{'lifecycle_current': 'discontinued', 'notes': ""WebEx MediaTone Network was WebEx's proprietary global delivery network for on-demand SaaS applications. At time of Cisco acquisition in 2007, all WebEx apps ran on MediaTone. Post-acquisition, Cisco migrated to its own cloud infrastructure. MediaTone as a distinct named network/technology is no longer referenced in current Cisco documentation — superseded by Cisco's cloud infrastructure."", 'source': 'https://newsroom.cisco.com/c/r/newsroom/en/us/a/y2007/m03/cisco-announces-agreement-to-acquire-webex.html'}",webex--taking-conferencing-to-the-busine-5b8109,Third-generation multimedia switching infrastructure; private WAN switched network on top of Internet; provides QoS and security that vanilla Internet cannot match.
webex-private-wan,WebEx Private Wide Area Network (WAN),platform,WebEx Communications,2000-2002,current,"{'lifecycle_current': 'discontinued', 'notes': ""WebEx Private WAN was a dedicated enterprise WAN connectivity option for WebEx services, allowing enterprises to route WebEx traffic over private networks rather than the public internet. This proprietary offering was discontinued after Cisco integration, superseded by Cisco's enterprise networking architecture (SD-WAN, MPLS integrations) and public cloud delivery."", 'source': 'https://en.wikipedia.org/wiki/Webex'}",webex--taking-conferencing-to-the-busine-5b8109,Secure and redundant backbone WAN; utility-grade infrastructure; differentiates WebEx from competitors using public Internet; enables QoS and security for conferencing.
ucf,Universal Communications Format (UCF),standard,WebEx Communications,2002,new,"{'lifecycle_current': 'discontinued', 'notes': 'Universal Communications Format (UCF) was a proprietary WebEx file format for embedding rich media (Flash, video, audio, web pages) in WebEx sessions. UCF relied heavily on Flash Player and legacy Windows Media Player — both now discontinued. UCF is no longer supported in current Webex; modern Webex uses standard web technologies (HTML5, WebRTC) for media sharing.', 'source': 'https://www.cisco.com/c/en/us/td/docs/collaboration/meeting_center/wbs30/WebEx_BK_MB6269C1_00_meeting-center-frequently-asked-questions/WebEx_BK_MB6269C1_00_meeting-center-frequently-asked-questions_chapter_0111.pdf'}",webex--taking-conferencing-to-the-busine-5b8109,"WebEx proprietary format enabling full PowerPoint animation, Flash files, Windows Media/RealPlayer streaming content, and 3D CAD objects in web presentations; Presentation Mode."
webex-access-anywhere,WebEx Access Anywhere,application,WebEx Communications,2002,new,"{'lifecycle_current': 'active-legacy', 'notes': 'WebEx Access Anywhere (remote PC access feature) still referenced in current Webex Help Center documentation (as of 2024), allowing users to remotely access their PCs from supported Windows operating systems. However, as a distinct standalone feature it is a legacy capability within the broader Webex platform, not actively promoted.', 'source': 'https://help.webex.com/en-us/article/fkj3h4/Set-Webex-Access-Anywhere-Options'}",webex--taking-conferencing-to-the-busine-5b8109,Secure remote access to unattended computer; enables meeting attendees to access/share content from remote computer during live session.
webex-meeting-center,WebEx Meeting Center,application,WebEx Communications,2000-2002,current,"{'lifecycle_current': 'evolved-rebranded', 'notes': ""WebEx Meeting Center was the original flagship meeting product. Post-Cisco acquisition it was rebranded and evolved: Meeting Center brand persisted until ~2022, when Cisco consolidated all meeting apps into a unified 'Webex' application. The 'Webex Meetings' application was officially discontinued July 2022 in favor of the unified Webex app. Webex meetings functionality continues actively within the Webex suite."", 'source': 'https://doit.umbc.edu/post/125886/'}",webex--taking-conferencing-to-the-busine-5b8109,General meeting service; flagship WebEx product for online business meetings.
webex-support-center,WebEx Support Center,application,WebEx Communications,2000-2002,current,"{'lifecycle_current': 'discontinued', 'notes': ""Webex Support Center officially reached end-of-sale September 15, 2025 and end-of-life March 31, 2026 per Cisco's formal EOL bulletin (EOL15653). Cisco directed customers to transition to Webex Meetings for remote desktop control, or third-party alternatives (Imagicle, UCX Engage, Webex Contact Center)."", 'source': 'https://www.cisco.com/c/en/us/products/collateral/unified-communications/cisco-collaboration-flex-plan/webex-support-center-eol.html'}",webex--taking-conferencing-to-the-busine-5b8109,Live remote hands-on customer technical support service; specialized WebEx offering.
webex-event-center,WebEx Event Center,application,WebEx Communications,2000-2002,current,"{'lifecycle_current': 'discontinued', 'notes': ""WebEx Event Center evolved through several iterations. The 'Webex Events' standalone product (formerly Socio) reached end-of-sale April 29, 2024 and end-of-life April 30, 2025 per Cisco EOL bulletin (EOL15310). The older 'Webex Event Center' conferencing product and related Webex Assist offerings also reached EOL in 2023-2025. Large-scale webinar functionality migrated to Webex Webinars (renamed from Webex Events New in January 2022)."", 'source': 'https://www.cisco.com/c/en/us/products/collateral/unified-communications/cisco-collaboration-flex-plan/webex-event-standalone-virtual-ser-eol.html'}",webex--taking-conferencing-to-the-busine-5b8109,Large online events and web seminars service; specialized WebEx offering.
webex-training-center,WebEx Training Center,application,WebEx Communications,2002,new,"{'lifecycle_current': 'discontinued', 'notes': 'Webex Training Center officially reached end-of-sale September 15, 2025 and end-of-life March 31, 2026 per Cisco EOL bulletin (EOL15602). Cisco directed customers to transition to Webex Meetings or Webex Webinars, with third-party lab providers (e.g., Skillable) for hands-on training capabilities.', 'source': 'https://www.cisco.com/c/en/us/products/collateral/unified-communications/cisco-collaboration-flex-plan/webex-training-center-eol.html'}",webex--taking-conferencing-to-the-busine-5b8109,"New service launching April 2002 for corporate training delivery; includes schedule/registration management, breakout sessions, testing, SCORM support."
scorm,SCORM (Sharable Content Object Reference Model),standard,ADL Initiative,2001-present,growing,"{'lifecycle_current': 'active', 'notes': 'SCORM remains widely used e-learning interoperability standard. xAPI (Tin Can) is a successor standard but SCORM still dominant in LMS deployments.', 'source': 'pre-verified'}",webex--taking-conferencing-to-the-busine-5b8109,Industry standard for e-learning data interchange; WebEx Training Center supports SCORM.
