"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"TECH-S5-001","NonStop VLDB","Very Large Database Backup System","Digital Equipment Corporation","1997","Emerging","Defunct","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","DEC's super-fast backup/restore solution; 400-750 GB/hour; AlphaServer 8400 + tape automation. Discontinued with DEC acquisition by Compaq in 1998."
"TECH-S5-002","AlphaServer 8400 (TurboLaser)","High-End SMP Server","Digital Equipment Corporation","1994–1998","Mature","Obsolete","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","8-CPU Alpha server used as NonStop VLDB backup server hardware. Benchmark configuration: 8 CPUs, 8 GB RAM, 30 SCSI controllers, 16 tape drives."
"TECH-S5-003","TLIOP I/O Channel","High-Speed I/O Subsystem","Digital Equipment Corporation","1996–1998","Mature","Obsolete","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","DEC's high-speed I/O channel supporting 4 PCI buses; key enabler of NonStop VLDB performance."
"TECH-S5-004","Parallelized Online Backup/Restore","Backup Technology","Industry Generic","1990s","Mature","Succeeded","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","The 'major backup technology advance of the last 10 years' per Aberdeen in 1997. Evolved into SAN snapshots, deduplication, and cloud backup."
"TECH-S5-005","SAP R/3","Enterprise Application","SAP AG","1992–2004","Growth","Succeeded (SAP S/4HANA)","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","SAP R/3 enterprise application compatible with NonStop VLDB; backup results 400-750 GB/hour. Succeeded by SAP S/4HANA."
"TECH-S5-006","Legato NetWorker","Backup Software","Legato Systems","1990s","Growth","Active (Dell EMC)","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","Tested with NonStop VLDB. Legato acquired by EMC 2003; NetWorker continues as Dell Technologies NetWorker."
"TECH-S5-007","ARCserve (Cheyenne)","Backup Software","Cheyenne/CA","1990s","Growth","Active (Arcserve)","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","Tested with NonStop VLDB. Cheyenne acquired by CA 1996; ARCserve continues as Arcserve (spun out 2019)."
"TECH-S5-008","Digital Unix (Tru64)","Operating System","Digital Equipment Corporation","1993–2004","Mature","Legacy","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","OS for AlphaServer NonStop VLDB configurations. Support ended ~2012."
"TECH-S5-009","Data Deduplication","Storage Optimization","Industry Generic (EMC DataDomain, etc.)","2000s","Not yet exist","Active","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","Technology that Aberdeen's vision of fast backup/restore foreshadowed. Data Domain (EMC) pioneered deduplication in early 2000s; now ubiquitous in backup."
"TECH-S5-010","Cloud Backup","Backup Architecture","Multiple Vendors","2008+","Not yet exist","Active","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","The ultimate realization of Aberdeen's 'backup goes strategic' vision; cloud backup/DR as service now standard enterprise practice."
