"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","aberdeen-press-advisory-kastner-appointm-efd58c","Boston-based IT research firm"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","aberdeen-press-advisory-kastner-appointm-efd58c","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"charles-t-casale","Charles T. Casale","person","IT-research","active","","1979-present","aberdeen-press-advisory-kastner-appointm-efd58c","Aberdeen Group co-founder and President (1988)"
"john-r-logan-aberdeen","John R. Logan (JRL)","person","IT-research-leadership","active","Automated Compliance Solutions LLC (later venture)","1980s-present","aberdeen-press-advisory-kastner-appointm-efd58c","Aberdeen Group co-founder, Executive VP (1988), board chairman"
"john-o-dunkle","John O. Dunkle","person","IT-research","active","","1980s-present","aberdeen-press-advisory-kastner-appointm-efd58c","Aberdeen Group Vice President (1988); covered WorkGroups, PCs, LANs"
"aberdeen-transaction-services","Aberdeen Transaction Services","institution","industry-analyst-practice","dissolved","Folded into Aberdeen core research","1988-mid-1990s","aberdeen-press-advisory-kastner-appointm-efd58c","New business unit headed by Kastner; covered OLTP, DBMS, networks, benchmarks"
"digital-equipment","Digital Equipment Corporation (DEC)","company","enterprise-computing","acquired","Compaq (1998), then HP (2002)","1957-1998","aberdeen-press-advisory-kastner-appointm-efd58c","Kastner prior employer (marketing positions)"
"prime-computer","Prime Computer","company","minicomputer","dissolved","bankrupt 1992","1972-1992","aberdeen-press-advisory-kastner-appointm-efd58c","Kastner prior employer (management positions)"
"stratus-computer","Stratus Computer","company","fault-tolerant-computing","acquired","Stratus Technologies (now Penguin Solutions)","1980-present","aberdeen-press-advisory-kastner-appointm-efd58c","Kastner's Stratus employer (marketing/sales support)"
"arthur-d-little","Arthur D. Little","firm","management-consulting","dissolved","Altran (partial, 2002)","1886-2002","aberdeen-press-advisory-kastner-appointm-efd58c","Kastner employer 1972-1979"
"tandem-computers","Tandem Computers","company","fault-tolerant-computing","acquired","Compaq (1997), then HP (2002)","1974-2002","aberdeen-press-advisory-kastner-appointm-efd58c","Stratus competitor"
"ibm-corp","IBM Corporation","company","computing","active","","1911-present","aberdeen-press-advisory-kastner-appointm-efd58c","Casale's industry-trends beat"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","split","HP Inc + HPE (2015)","1939-2015","aberdeen-press-advisory-kastner-appointm-efd58c","Logan's beat"
"apple-computer","Apple Computer","company","computing","active","Apple Inc. (renamed 2007)","1976-present","aberdeen-press-advisory-kastner-appointm-efd58c","Dunkle's beat"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","aberdeen-press-advisory-kastner-appointm-efd58c","Dunkle's beat"
"borland","Borland International","company","software","acquired","Micro Focus (2009), then OpenText (2023)","1983-2009","aberdeen-press-advisory-kastner-appointm-efd58c","Dunkle's beat"
"compaq","Compaq Computer Corporation","company","computing","acquired","HP (2002)","1982-2002","aberdeen-press-advisory-kastner-appointm-efd58c","Dunkle's beat"
"lotus-development","Lotus Development Corporation","company","software","acquired","IBM (1995)","1982-1995","aberdeen-press-advisory-kastner-appointm-efd58c","Dunkle's beat"
