"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-001","technology-news-hardware-sun-unveils-ult-4a76bb","peter-s-kastner","ultrasparc-iv","expert-opinion","2003","Sun UltraSPARC IV does not need to beat rivals, only compete","To Sun's installed base, UltraSPARC IV has to be competitive. It doesn't have to be world-beating.","high","ingest-extraction","analyst-commentary","p1","Kastner direct quote to TechNewsWorld"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-002","technology-news-hardware-sun-unveils-ult-4a76bb","peter-s-kastner","ultrasparc-iv","expert-opinion","2003","Installed-base investment justifies continued processor R&D","Sun's customers want UltraSPARC IV to be successful so they can continue to feel comfortable investing in Sun and in Sun's real strength, which is Solaris.","high","ingest-extraction","analyst-commentary","p1","Kastner quote — frames Solaris as Sun's core value"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-003","technology-news-hardware-sun-unveils-ult-4a76bb","peter-s-kastner","ultrasparc-iv","expert-opinion","2003","Foolish for Sun to abandon 20 years of chip R&D","The big picture is Sun has more to gain at this time by delivering a world-beating UltraSPARC IV than by abandoning 20 years of work in chip research.","high","ingest-extraction","analyst-commentary","p1","Kastner quote defending Sun processor investment"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-004","technology-news-hardware-sun-unveils-ult-4a76bb","martin-reynolds-gartner","ultrasparc-iv","expert-opinion","2003","Sun should reconsider the processor business","Certainly, the message is Sun should reconsider what it's doing with processors. Sun's value doesn't lie in the processor anymore. It lies in the robust systems and infrastructure they're capable of providing.","high","ingest-extraction","analyst-commentary","p1","Reynolds opposing view to Kastner"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-005","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","ultrasparc-iv","market-data","2003","UltraSPARC IV performance vs UltraSPARC III","2x performance via multithreading (two UltraSPARC III cores on single die)","high","ingest-extraction","vendor-disclosure","p1","Sun's own claim at Microprocessor Forum 2003"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-006","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","throughput-computing","viability-prediction","2006","Next-gen chip multithreading will deliver 15x UltraSPARC IIIi throughput","more radical chip multithreading design by 2006, which may increase throughput of today's UltraSPARC IIIi by as many as 15 times","verified","outcome-linkage","vendor-disclosure","p1","Sun's CMT roadmap; later realized in UltraSPARC T1 Niagara 2005"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-007","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","throughput-computing","actual-outcome","2005","UltraSPARC T1 Niagara shipped 2005 with 8 cores/32 threads","Sun UltraSPARC T1 (Niagara) shipped Nov 2005 with 8 cores, 4 threads/core = 32 threads; design target partially met a year earlier than predicted","verified","web-source","historical-record","p1","Sun T1 launch Nov 2005; validates Sun CMT roadmap directionally"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-008","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","ultrasparc-iv","market-data","2004","UltraSPARC IV shipping target","begin shipping in systems during the first half of 2004","high","ingest-extraction","vendor-disclosure","p1","Sun pre-announced timeline"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-009","technology-news-hardware-sun-unveils-ult-4a76bb","martin-reynolds-gartner","ultrasparc-iv","expert-opinion","2003","Sun multithreading technology is untested in practice","praised the additional cache Sun built into the new UltraSPARC IV, Reynolds said Sun's multithreading technology is still untested in practice","medium","ingest-extraction","analyst-commentary","p1","Reynolds cautious assessment"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-010","technology-news-hardware-sun-unveils-ult-4a76bb","martin-reynolds-gartner","intel-xeon","expert-opinion","2003","Intel Xeon squeezing Sun large-server market","Intel's Xeon processor is taking a toll on all competitors; the large server market where Sun has historically played well is suffering from the increasing share of lower-cost servers","high","ingest-extraction","analyst-commentary","p1","Reynolds on x86 commoditization pressure"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-011","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","throughput-computing","viability-prediction","2006","Sun plans 8-core single-die chip executing 32 threads","a processor with eight cores on a single-chip die. That's a single chip that can actually execute 32 threads in parallel","verified","outcome-linkage","vendor-disclosure","p1","Sun's Harlan McGhan quote — realized 2005 (T1)"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-012","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","ultrasparc-iv","actual-outcome","2017","Oracle discontinued SPARC processor development","Oracle confirmed SPARC M8 (2017) as its final SPARC CPU and canceled its M8 successor; effectively ended SPARC roadmap","verified","web-source","historical-record","p1","Reynolds' 2003 exit-the-business advice proved correct over 14-year horizon"
"technology-news-hardware-sun-unveils-ult-4a76bb-OBS-013","technology-news-hardware-sun-unveils-ult-4a76bb","sun-microsystems","ultrasparc-iv","actual-outcome","2010","Sun acquired by Oracle","Oracle completed acquisition of Sun Microsystems for $7.4B on 2010-01-27","verified","web-source","historical-record","p1","SPARC processor business transferred to Oracle"
