"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1997-cisco-s-core-products-business-inte-bd8697-OBS-001","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","","market-data","1997","Cisco trailing four-quarter revenue","$4 billion in sales during last four quarters","high","competitive-profiling","Cisco: At The Core of the Network","Confirms Cisco's scale at time of report; Cisco FY1997 revenue was approximately $6.4B."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-002","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","","market-data","1997","Cisco market capitalization","$40 billion market capitalization","high","competitive-profiling","Cisco: At The Core of the Network","At time of report; Cisco market cap would peak at ~$555B in March 2000."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-003","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","","market-data","1997","Cisco LAN switching market share","Over 40% of the LAN switching market","high","competitive-profiling","Cisco's Core Strategy","Aberdeen confirms Cisco had already captured >40% of LAN switching through acquisitions and rollouts."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-004","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","","market-data","1997","Cisco's share of Internet backbone traffic","More than 80% of Internet backbone traffic carried by Cisco routers","high","competitive-profiling","Focus on The Internet Service Provider","Confirms Cisco's extraordinary dominance in internet routing infrastructure."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-005","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","cisco-ios","strategy-classification","1997","IOS as de facto networking standard","Cisco IOS described as de facto standard in internetworking; unifying thread across disparate networks; embedded in hardware, server software, client OS","high","competitive-profiling","The Investment-Protection Thread: IOS","Aberdeen validates IOS's market-standard position."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-006","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","netflow-switching","technology-assessment","1997","NetFlow Switching implementation scope","Implemented in 7000/7500 series routers; per-port enabling; flow cache expires inactive flows; 10% overhead on router processing","high","product-profiling","NetFlow Switching","Aberdeen documents NetFlow's capabilities and limitations including the 10% overhead tradeoff."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-007","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","netflow-switching","technology-assessment","1997","NetFlow Switching value proposition","Establishes flow between source/destination on first packet; subsequent packets switched not routed; exports per-conversation statistics; enables per-flow QoS and security","high","product-profiling","NetFlow Switching","Aberdeen correctly identifies NetFlow's two core values: performance improvement and management data."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-008","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","tag-switching","technology-assessment","1997","Tag Switching status at time of report","Not yet available for field trials in early 1997; submitted to IETF; endorsed by numerous third parties","medium","product-profiling","The Role of Tag Switching","Aberdeen notes the technology was not yet field-ready — important accuracy caveat."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-009","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","tag-switching","technology-assessment","1997","Tag Switching architectural benefits","Combines Layer 2 switching performance with Layer 3 routing scalability; eliminates connection set-up congestion; pre-establishes accelerated paths; enables ATM switch participation in Layer 3 routing","high","product-profiling","The Role of Tag Switching","Aberdeen accurately describes MPLS's fundamental architectural value proposition."
"1997-cisco-s-core-products-business-inte-bd8697-OBS-010","1997-cisco-s-core-products-business-inte-bd8697","cisco-systems","gsr-12000","technology-assessment","1997","GSR 12000 technical specifications","Multigigabit crossbar switching fabric sustaining 80 Gbps; high port density; interfaces OC-3, OC-12, OC-48; Gigabit Ethernet, Packet over SONET, ATM; fully distributed forwarding; topology-driven route-table switching","high","product-profiling","Building for the Next Generation","Aberdeen documents the GSR's ambitious specifications for next-generation internet routing."
