"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4-ht","Intel Pentium 4 HT","processor","Intel","2002-2008","emerging","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"intel-celeron","Intel Celeron","processor","Intel","1998-present","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"dvd-cd-rw-combo","DVD/CD-RW Combo Drive","storage","","2001-2008","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"lcd-flat-panel","LCD Flat Panel Monitor","display","","1998-present","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"15-inch-lcd","15-inch LCD Monitor","display","","2000-present","mature","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
"hyper-threading","Intel Hyper-Threading Technology","cpu-feature","Intel","2002-present","emerging","[DEFERRED]","dct-weekly-2003-01-26","Referenced in weekly PC Deals commentary 2003-01-26"
