"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"nti-4-nextgen-os-timing-1993-a45049-OBS-001","nti-4-nextgen-os-timing-1993-a45049","","windows-dos","viability-prediction","1993","Windows 3.1/DOS desktop dominance duration","Will remain dominant desktop OS through 1995","verified","outcome-linkage","industry-analysis","3","Will dominate PC software landscape in 1993-1994; single-tasking limitation for robust client-server",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-002","nti-4-nextgen-os-timing-1993-a45049","","windows-dos","actual-outcome","1995","Windows DOS actual desktop dominance through 1995","[UNVERIFIED]","verified","web-source","web-verification","","",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-003","nti-4-nextgen-os-timing-1993-a45049","","unix","viability-prediction","1993","Unix lead over Windows NT for mid-range systems","Clear leader for at least 18-24 months regardless of Windows NT outcome","verified","outcome-linkage","expert-opinion","20","Unix plus RDBMS plus applications is market leader in performance benchmarks and distributed systems",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-004","nti-4-nextgen-os-timing-1993-a45049","","unix","actual-outcome","1995","Unix mid-range leadership vs Windows NT","[UNVERIFIED]","verified","web-source","web-verification","","",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-005","nti-4-nextgen-os-timing-1993-a45049","","corba","viability-prediction","1993","Object-oriented systems mainstream impact timeline","Not until turn of the century (year 2000)","verified","outcome-linkage","expert-opinion","16","Only in early stages of SQL RDBMS in distributed; Windows NT not yet shipping stably",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-006","nti-4-nextgen-os-timing-1993-a45049","","corba","actual-outcome","2000","Object-oriented systems mainstream reality","[UNVERIFIED]","verified","web-source","web-verification","","",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-007","nti-4-nextgen-os-timing-1993-a45049","microsoft","windows-nt","viability-prediction","1993","Windows NT major adoption transition timing","No tidal wave transition until 1995","verified","outcome-linkage","expert-opinion","18","Aberdeen monitoring over next 2-3 quarters; may revise forecast based on field research",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-008","nti-4-nextgen-os-timing-1993-a45049","microsoft","windows-nt","actual-outcome","1995","Windows NT actual adoption tidal wave timing","[UNVERIFIED]","verified","web-source","web-verification","","",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-009","nti-4-nextgen-os-timing-1993-a45049","ibm","ibm-mvs","technology-assessment","1993","Mainframe OS trajectory","Business as usual; lion's share IBM MVS","high","ingest-extraction","industry-analysis","5","Enormous financial pressure and consolidation but no OS technology impact; data collection and storage focus",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-010","nti-4-nextgen-os-timing-1993-a45049","","unix","technology-assessment","1993","New multi-user system OS choice","Unix derivatives employed in majority of new multi-user systems","high","ingest-extraction","industry-analysis","8","Abandonment of proprietary minicomputer OS of 1970s-1980s for Unix on RISC and Intel CISC",""
"nti-4-nextgen-os-timing-1993-a45049-OBS-011","nti-4-nextgen-os-timing-1993-a45049","osf","osf1","competitive-position","1993","OSF/1 advocate status","Future in greater jeopardy than ever","high","ingest-extraction","expert-opinion","8","Only DEC recommitted; Windows/NT interest eroding OSF/1 prospects",""
