"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"intel-2010-vpro-daily-globe-42697e-OBS-001","intel-2010-vpro-daily-globe-42697e","intel","core-processor","product-evaluation","2010","Launch date","February 4, 2010","high","ingest-extraction","expert-opinion","p1","Core i5/i7 business PC/notebook launch date; OEMs begin shipping.",""
"intel-2010-vpro-daily-globe-42697e-OBS-002","intel-2010-vpro-daily-globe-42697e","intel","westmere","product-evaluation","2010","Fabrication node","32nm","high","ingest-extraction","expert-opinion","p1","Westmere 32nm Nehalem basis for 2010 business Core i5/i7.",""
"intel-2010-vpro-daily-globe-42697e-OBS-003","intel-2010-vpro-daily-globe-42697e","intel","core-processor","benchmark-result","2010","Hyperthread work efficiency","up to 90% of a full core","medium","ingest-extraction","expert-opinion","p1","Kastner personal testing over 2 years; HT can do as much as 90% of a core's work.",""
"intel-2010-vpro-daily-globe-42697e-OBS-004","intel-2010-vpro-daily-globe-42697e","intel","core-processor","product-evaluation","2010","Core i5 effective parallelism","4-way (2 cores + 2 HT)","high","ingest-extraction","expert-opinion","p1","Core i5 acts like 4 computer brains in multi-task scenarios.",""
"intel-2010-vpro-daily-globe-42697e-OBS-005","intel-2010-vpro-daily-globe-42697e","intel","core-processor","product-evaluation","2010","Core i7 effective parallelism","8-way (4 cores + 4 HT)","high","ingest-extraction","expert-opinion","p1","Core i7 acts like 8-way processor; compared to high-end servers circa 2000.",""
"intel-2010-vpro-daily-globe-42697e-OBS-006","intel-2010-vpro-daily-globe-42697e","intel","westmere","trend-analysis","2010","Electricity savings per user per shift","1-2 kWh","medium","ingest-extraction","expert-opinion","p1","Compared with prior-generation PCs on business desks; advanced power management.",""
"intel-2010-vpro-daily-globe-42697e-OBS-007","intel-2010-vpro-daily-globe-42697e","intel","hardware-aes-encryption","product-evaluation","2010","New hardware encryption instructions","Yes — AES-NI","high","ingest-extraction","expert-opinion","p1","Reduces processor overhead for full disk encryption, file compression, AV, VPN.",""
"intel-2010-vpro-daily-globe-42697e-OBS-008","intel-2010-vpro-daily-globe-42697e","intel","bitlocker","viability-prediction","2010","BitLocker adoption as business norm","High likelihood","verified","outcome-linkage","expert-opinion","p1","Kastner predicts hardware AES will shift norm to full disk encryption via BitLocker.",""
"intel-2010-vpro-daily-globe-42697e-OBS-009","intel-2010-vpro-daily-globe-42697e","intel","bitlocker","actual-outcome","2010","BitLocker adoption as business norm","[UNVERIFIED]","verified","web-source","","p1","",""
"intel-2010-vpro-daily-globe-42697e-OBS-010","intel-2010-vpro-daily-globe-42697e","peter-s-kastner","","expert-opinion","2003","PC total cost of ownership range per user per year","$500 to $2,500+","medium","ingest-extraction","expert-opinion","p2","Kastner 2003 research; costs of PC hardware, software, IT support for large organizations.",""
"intel-2010-vpro-daily-globe-42697e-OBS-011","intel-2010-vpro-daily-globe-42697e","intel","vpro","technology-adoption","2010","vPro adoption status in 2010","Widespread adoption by large companies","high","ingest-extraction","expert-opinion","p2","Fortune 500 already using vPro; 2010 target is SMB.",""
"intel-2010-vpro-daily-globe-42697e-OBS-012","intel-2010-vpro-daily-globe-42697e","intel","vpro","trend-analysis","2010","vPro 2010 target market","Small and medium-sized businesses (SMB)","high","ingest-extraction","expert-opinion","p2","Intel and partners extending support programs to SMB worldwide in 2010.",""
"intel-2010-vpro-daily-globe-42697e-OBS-013","intel-2010-vpro-daily-globe-42697e","intel","intel-amt","product-evaluation","2010","Remote diagnosis/repair capability","Out-of-band; works even when OS is down","high","ingest-extraction","expert-opinion","p2","Hotel scenario: technician can connect, diagnose, restart, repair software remotely with user permission.",""
"intel-2010-vpro-daily-globe-42697e-OBS-014","intel-2010-vpro-daily-globe-42697e","intel","intel-anti-theft","product-evaluation","2010","Anti-theft 2010 features","Remote lock + re-enrollment of recovered device","high","ingest-extraction","expert-opinion","p2","New 2010 vPro anti-theft: lock stolen PC, re-add recovered device to corporate environment.",""
"intel-2010-vpro-daily-globe-42697e-OBS-015","intel-2010-vpro-daily-globe-42697e","lenovo","vpro","product-evaluation","2010","Lenovo vPro models","T series, W510 notebooks, ThinkCentre M90 desktop","high","ingest-extraction","expert-opinion","p3","First wave of 2010 vPro models from Lenovo.",""
"intel-2010-vpro-daily-globe-42697e-OBS-016","intel-2010-vpro-daily-globe-42697e","dell","vpro","product-evaluation","2010","Dell vPro models","Latitude 13, Precision M6500, Vostro 430 (SMB)","high","ingest-extraction","expert-opinion","p3","Dell shipping later in February 2010.",""
"intel-2010-vpro-daily-globe-42697e-OBS-017","intel-2010-vpro-daily-globe-42697e","hewlett-packard","vpro","product-evaluation","2010","HP vPro models","Elitebook 8540p, 8440p, HP Compaq Elite 8100","high","ingest-extraction","expert-opinion","p3","HP models with new vPro technology.",""
"intel-2010-vpro-daily-globe-42697e-OBS-018","intel-2010-vpro-daily-globe-42697e","intel","vpro","market-sizing","2010","Typical 2010 business notebook with vPro cost","Less than $1,000","high","ingest-extraction","expert-opinion","p3","Business laptops cost more than consumer notebooks due to sturdier build.",""
"intel-2010-vpro-daily-globe-42697e-OBS-019","intel-2010-vpro-daily-globe-42697e","rich-echevarria","vpro","expert-opinion","2010","Intel vPro 2010 value proposition","Spend smart, do more, be more secure","high","ingest-extraction","primary-source","p3","Quote from Rich Echevarria, GM Intel Business Client Organization.",""
"intel-2010-vpro-daily-globe-42697e-OBS-020","intel-2010-vpro-daily-globe-42697e","intel","vpro","strategy-classification","2010","vPro marketing strategy","Ecosystem-based; VMware, Symantec, Citrix, Microsoft partners","high","ingest-extraction","expert-opinion","p2","Software ecosystem approach to manageability; first Fortune 500, then SMB.",""
"intel-2010-vpro-daily-globe-42697e-OBS-021","intel-2010-vpro-daily-globe-42697e","intel","core-processor","trend-analysis","2010","OEM shipping window","30-45 days from launch date","high","ingest-extraction","expert-opinion","p3","All listed models expected to begin shipping within 30-45 days of Feb 4 2010.",""
"intel-2010-vpro-daily-globe-42697e-OBS-022","intel-2010-vpro-daily-globe-42697e","intel","vpn","product-evaluation","2010","VPN benefit from hardware encryption","Reduced overhead for secure VPN","medium","ingest-extraction","expert-opinion","p1","AES-NI instructions benefit secure VPN communications.",""
"intel-2010-vpro-daily-globe-42697e-OBS-023","intel-2010-vpro-daily-globe-42697e","intel","hardware-aes-encryption","risk-assessment","2010","Data breach risk addressed","Lost/stolen notebooks with encrypted drives eliminate data liability","high","ingest-extraction","expert-opinion","p1","Google/Fortune 500 hacking incident late 2009 cited as warning; hardware encryption addresses this.",""
