"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-001","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","hp-3000","market-data","1996","HP 3000 annual revenue","$1.2 billion","medium","ingest-extraction","industry-analysis","Executive Summary","Aberdeen estimate; described as larger than most standalone technology suppliers",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-002","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","hp-3000","market-data","1996","HP 3000 incremental gross margin","$500-600 million annually","medium","ingest-extraction","industry-analysis","Executive Summary","Aberdeen estimate of HP 3000 profitability contribution",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-003","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","hp-3000","market-data","1996","HP 3000 customer replacement rate","5% planning full replacement","high","ingest-extraction","field-research","Executive Summary","95% of enterprise customers continuing use; only 5% in active replacement projects",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-004","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","hp-3000","market-data","1996","Customers adding new HP 3000 applications","65% of enterprise customer base","high","ingest-extraction","field-research","HP 3000 Customer Loyalty and Success","Approximately 65% adding new apps directly onto HP 3000s",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-005","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","hp-3000","market-data","1996","Customers using HP 3000 as central production with surrounding systems","30% of enterprise customer base","high","ingest-extraction","field-research","HP 3000 Customer Loyalty and Success","30% supplementing HP 3000 with new operating environments",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-006","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","hp-3000","strategy-classification","1996","HP 3000 business strategy","Customer First (installed-base retention; not new customer acquisition)","high","ingest-extraction","competitive-profiling","Executive Summary","HP formally adopted Customer First strategy end of 1995",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-007","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","hp-9000","strategy-classification","1996","HP 9000 strategic positioning vs HP 3000","New customer acquisition platform; Unix/RDBMS focused","high","ingest-extraction","competitive-profiling","The Path To Customer First","HP 9000 surpassed HP 3000 revenues in 1993",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-008","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","","framework-factor","1996","Customer First implementation pillar 1","Continuous customer feedback driving product development","high","ingest-extraction","industry-analysis","The Path To Customer First","Five-pillar implementation framework for Customer First strategy",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-009","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","","framework-factor","1996","Customer First implementation pillar 2","Customer feedback guiding ISV application partnering","high","ingest-extraction","industry-analysis","The Path To Customer First","Commercial Systems Division representing all HP 3000 customers to ISVs",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-010","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","","framework-factor","1996","Customer First implementation pillar 3","Direct HP corporate customer dialogue bypassing traditional sales channels","high","ingest-extraction","industry-analysis","The Path To Customer First","1-800-224-HP3K hotline; HP Adviser newsletter; HP Chronicle",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-011","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","","framework-factor","1996","Customer First implementation pillar 4","Open interfaces and interoperability with Unix, NT, MVS ahead of demand","high","ingest-extraction","industry-analysis","The Path To Customer First","Oracle Transparent Gateway for IMAGE/SQL cited as example",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-012","aberdeen-1996-hp-3000-increasing-customers-successes","hp-commercial-systems-division","","framework-factor","1996","Customer First implementation pillar 5","Improving HP 3000 OS to match best-in-class Unix and NT alternatives","high","ingest-extraction","industry-analysis","The Path To Customer First","Continuous functional parity goal with alternative platforms",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-013","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","hp-3000","technology-assessment","1996","HP 3000 product line breadth","Over 30 models; 918LX at $26,000 to 996/800 SMP at $720,000","high","ingest-extraction","industry-analysis","The HP 3000 Product Line","Range supports <64 users to 1,300 concurrent users",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-014","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","pa-8000","technology-assessment","1996","PA-8000 upgrade impact on HP 3000 high-end","~2x performance improvement at 10% price premium by end of 1996","medium","ingest-extraction","industry-analysis","The HP 3000 Product Line","Aberdeen projection for 996 and 969 class systems",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-015","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","pa-7200","technology-assessment","1996","PA-7200 upgrade impact on HP 3000 low-end","30-35% performance improvement; no price change","medium","ingest-extraction","industry-analysis","The HP 3000 Product Line","Applies to 9X8LX/RX systems",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-016","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","hp-3000","technology-assessment","1996","HP 3000 key differentiator vs Unix alternatives","Integrated MPE/iX + IMAGE/SQL architecture; best-in-class reliability and availability","high","ingest-extraction","competitive-profiling","HP 3000 Customer Loyalty and Success","Users cite 24x7 reliability for global operations as primary loyalty driver",""
"aberdeen-1996-hp-3000-increasing-customers-successes-OBS-017","aberdeen-1996-hp-3000-increasing-customers-successes","hewlett-packard","hp-3000","technology-assessment","1996","HP 3000 weakness vs Unix/RDBMS alternatives","Not cost-effective for component-based systems with portable ISV RDBMS","high","ingest-extraction","competitive-profiling","HP 3000 Customer Loyalty and Success","Paradox: integrated architecture strength also limits extensibility",""
