"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","","acquired","","","bbn1989-1e6838","Author/publisher of market research"
"peter-s-kastner","Peter S. Kastner","person","","active","","","bbn1989-1e6838","Author, VP/GM Aberdeen Transaction Services"
"ibm","IBM","company","","active","","","bbn1989-1e6838","Leading OLTP supplier with 55% market share in 1988"
"digital-equipment","Digital Equipment Corporation","company","","dissolved","","","bbn1989-1e6838","Second-ranked minicomputer OLTP supplier with 6% share"
"hewlett-packard","Hewlett-Packard","company","","split","","","bbn1989-1e6838","Major OLTP supplier; completing RISC Precision Architecture transition"
"tandem-computers","Tandem Computers","company","","acquired","","","bbn1989-1e6838","Mini-OLTP specialist; not expected to gain appreciable share"
"stratus-computer","Stratus Computer","company","","unknown","","","bbn1989-1e6838","Mini-OLTP specialist; expected to grow faster than Tandem [REVIEW]"
"sun-microsystems","Sun Microsystems","company","","acquired","","","bbn1989-1e6838","IWS supplier not expected to be major OLTP player"
"sybase","Sybase","company","","acquired","","","bbn1989-1e6838","Developer of SQL/2000 for Stratus; technology to be integrated by majors"
"novell","Novell","company","","acquired","","","bbn1989-1e6838","LAN technology pioneer; expected to be absorbed by majors"
"bull","Groupe Bull","company","","acquired","","","bbn1989-1e6838","IBM-follower mainframe supplier with portion of 15% other mainframe share"
"bbn-advanced-computers","BBN Advanced Computers, Inc.","company","","unknown","BBN Technologies -> Raytheon BBN Technologies (acquired 2009)","","bbn1989-1e6838","Client commissioning the research; maker of Butterfly GP1000 [REVIEW]"
"amdahl","Amdahl Corporation","company","","unknown","Fujitsu (wholly owned subsidiary 1997 for $878M); exited mainframes 2000","","bbn1989-1e6838","IBM PCM with portion of 5% PCM share [REVIEW]"
"john-r-logan","John R. Logan","person","","unknown","","","bbn1989-1e6838","EVP and co-founder of Aberdeen Group [REVIEW]"
