"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"bbn1989-1e6838.001","bbn1989-1e6838","ibm","oltp-systems","","","","","high","ingest-extraction","","","Mainframes $14.1B; minicomputers $10B; microcomputers $0.2B",""
"bbn1989-1e6838.002","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Consistent growth driver: competition, ROI, service demands",""
"bbn1989-1e6838.003","bbn1989-1e6838","","oltp-systems","","","","","medium","ingest-extraction","","","5-year projection at 18% CAGR",""
"bbn1989-1e6838.004","bbn1989-1e6838","ibm","ibm-mainframe-zarch","","","","","high","ingest-extraction","","","Including PCM mainframes, IBM PCMs 5% additional",""
"bbn1989-1e6838.005","bbn1989-1e6838","digital-equipment","digital-vax","","","","","high","ingest-extraction","","","Leading minicomputer supplier",""
"bbn1989-1e6838.006","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","1988-1993 projection",""
"bbn1989-1e6838.007","bbn1989-1e6838","","oltp-systems","","","","","medium","ingest-extraction","","","EEC 1992 unification believed likely",""
"bbn1989-1e6838.008","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Hardware + systems software per TPS",""
"bbn1989-1e6838.009","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Based on Debit Credit standard: 1 second response for 95% of transactions",""
"bbn1989-1e6838.010","bbn1989-1e6838","","oltp-systems","","","","","medium","ingest-extraction","","","Rule of thumb",""
"bbn1989-1e6838.011","bbn1989-1e6838","","oltp-systems","","","","","medium","ingest-extraction","","","Multi-year projection",""
"bbn1989-1e6838.012","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","High-end OLTP segment",""
"bbn1989-1e6838.013","bbn1989-1e6838","ibm","ibm-mainframe-zarch","","","","","high","ingest-extraction","","","Peak capacity airline reservation example",""
"bbn1989-1e6838.014","bbn1989-1e6838","sun-microsystems","unix","","","","","high","ingest-extraction","","","Predicted in 1989",""
"bbn1989-1e6838.015","bbn1989-1e6838","sun-microsystems","unix","","","","","medium","ingest-extraction","","","Actual outcome",""
"bbn1989-1e6838.016","bbn1989-1e6838","tandem-computers","oltp-systems","","","","","medium","ingest-extraction","","","Mini-OLTP specialists market share forecast",""
"bbn1989-1e6838.017","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Largest vertical market for OLTP",""
"bbn1989-1e6838.018","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Slight decline due to low profits in first half",""
"bbn1989-1e6838.019","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Information is the product; securities firms on OLTP forefront",""
"bbn1989-1e6838.020","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","State and local government new but voracious OLTP consumers",""
"bbn1989-1e6838.021","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Target segment for BBN Butterfly/Series 90",""
"bbn1989-1e6838.022","bbn1989-1e6838","","rdbms","","","","","high","ingest-extraction","","","RDBMS performance limitation for OLTP circa 1989",""
"bbn1989-1e6838.023","bbn1989-1e6838","","oltp-systems","","","","","high","ingest-extraction","","","Reliability metrics for OLTP systems",""
"bbn1989-1e6838.024","bbn1989-1e6838","ibm","oltp-systems","","","","","high","ingest-extraction","","","IBM ecosystem market share breakdown",""
"bbn1989-1e6838.025","bbn1989-1e6838","","oltp-systems","","","","","medium","ingest-extraction","","","Batch-to-OLTP replacement trend",""
