"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","technology-news-hardware-intel-ships-gra-47f656","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","technology-news-hardware-intel-ships-gra-47f656","EVP / chief research officer / research VP; various titles 1988-2007"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","technology-news-hardware-intel-ships-gra-47f656","Leading x86 CPU manufacturer"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","technology-news-hardware-intel-ships-gra-47f656","Redmond WA software company"
"dell-computer","Dell Computer / Dell Inc.","company","PC-manufacturing","active","Dell Technologies (2016-)","1984-present","technology-news-hardware-intel-ships-gra-47f656","Direct-sales PC maker"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-2015","technology-news-hardware-intel-ships-gra-47f656","Original HP company"
"gartner-inc","Gartner, Inc.","firm","industry-analyst","active","","1979-present","technology-news-hardware-intel-ships-gra-47f656","Stamford CT IT research and advisory firm"
"technewsworld","TechNewsWorld / ECT News Network","firm","news-media","active","","2000-present","technology-news-hardware-intel-ships-gra-47f656","IT news publication; part of ECT News Network (E-Commerce Times, LinuxInsider, CRM Buyer)"
"jay-lyman-journalist","Jay Lyman","person","journalist","active","","2000s-present","technology-news-hardware-intel-ships-gra-47f656","TechNewsWorld / ECT News Network staff writer; later 451 Research / S&P Global Market Intelligence analyst"
"martin-reynolds-analyst","Martin Reynolds","person","industry-analyst","active","","1990s-present","technology-news-hardware-intel-ships-gra-47f656","Gartner research vice president covering semiconductors, hardware, and emerging tech"
"louis-burns-intel","Louis Burns","person","executive","[DEFERRED]","","","technology-news-hardware-intel-ships-gra-47f656","Intel Desktop VP and general manager circa 2004; later Intel Digital Health group GM"
