"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-001","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","ipod","market-data","2004","Q4 FY2004 iPod unit sales","2,000,000 units in Apple fiscal Q4 2004","high","ingest-extraction","published-data","p1","Drove $106M quarterly profit",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-002","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","","market-data","2004","Apple 2004 annual profit","$276 million","high","ingest-extraction","published-data","p1","Full fiscal year 2004",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-003","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","powerbook-g4","market-data","2004","PowerBook G4 top clock speed end of 2004","1.5 GHz","high","ingest-extraction","product-release","p2","Same revision added standard AirPort Extreme and Bluetooth",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-004","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","ibook-g4","market-data","2004","iBook G4 top clock speed end of 2004","1.33 GHz","high","ingest-extraction","product-release","p2","12-inch 1.2GHz iBook G4 priced at $999",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-005","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","","market-data","2004","Laptop units shipped FY2004","1,665,000 laptops","high","ingest-extraction","published-data","p2","Compared to 1,625,000 iMacs+Power Macs — laptops now outsold desktops",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-006","year-in-macs-part-one-macworld-dalrymple-dd247c","peter-s-kastner","90nm-process","expert-opinion","2004","Kastner on 90nm industry-wide wall","'The entire industry hit a wall when it came to the 90 nanometer technology.' Kastner commended IBM for getting as much speed out of the chip as it did, comparing the Power PC's speed increase to what Intel has been able to get out of its 90 nanometer chip.","high","ingest-extraction","expert-opinion","p2","Key analytic frame: 90nm wall was industry-wide, not IBM-specific",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-007","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","powerpc-g5","viability-prediction","2004","3GHz Power Mac prediction for 2005","Question raised by analysts/press as 2005 approaches; Apple noncommittal since Tom Boger's June 2004 caution","verified","outcome-linkage","industry-analysis","p2","Apple never shipped a 3GHz G5",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-008","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","powerpc-g5","actual-outcome","2005","Did Apple ship a 3GHz G5 in 2005","No — Apple announced Intel transition at WWDC in June 2005; abandoned PowerPC roadmap","verified","web-source","historical-record","p2","90nm wall was unsolvable within PowerPC",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-009","year-in-macs-part-one-macworld-dalrymple-dd247c","apple-inc","","classification","2004","iPod/Mac organizational split","Separated into distinct iPod division (Rubinstein) and Macintosh division (Cook)","high","ingest-extraction","corporate-action","p1","Signaled iPod's transformation from accessory to primary business",""
"year-in-macs-part-one-macworld-dalrymple-dd247c-OBS-010","year-in-macs-part-one-macworld-dalrymple-dd247c","steve-jobs","powerpc-g5","expert-opinion","2003","Jobs 2003 WWDC 3GHz promise","At WWDC summer 2003, introducing Power Mac G5 2GHz, Jobs promised 3GHz within one year","verified","ingest-extraction","public-statement","p2","Promise unfulfilled — contributed to Intel-transition decision",""
