"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"informationweek","InformationWeek","company","tech-media","active","","1979-present","informationweek-videoconferencing-boost--b62ff4","Issue 680, May 1998"
"mary-e-thyfault-iw","Mary E. Thyfault","person","tech-journalism","active","","1990s-present","informationweek-videoconferencing-boost--b62ff4","InformationWeek senior editor for telecommunications"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1980s-present","informationweek-videoconferencing-boost--b62ff4","Cited as 'analyst with the Aberdeen Group'"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Spiceworks Ziff Davis (2018)","1988-2018","informationweek-videoconferencing-boost--b62ff4",""
"intel-corp","Intel Corporation","company","semiconductors","active","","1968-present","informationweek-videoconferencing-boost--b62ff4","TeamStation vendor; Hillsboro OR business communications unit"
"michael-witteman-intel","Michael Witteman","person","vendor-executive","active","","1990s-present","informationweek-videoconferencing-boost--b62ff4","Director of product development, Intel business communications unit"
"caterpillar-financial","Caterpillar Financial Services Corp.","company","financial-services","active","","1981-present","informationweek-videoconferencing-boost--b62ff4","Nashville TN unit of Caterpillar; TeamStation customer"
"gwen-leuthold-cat","Gwen Leuthold","person","customer-executive","unknown [REVIEW]","","circa-1998","informationweek-videoconferencing-boost--b62ff4","Caterpillar Financial performance consultant cited"
"gus-otto-cat","Gus Otto","person","customer-executive","unknown [REVIEW]","","circa-1998","informationweek-videoconferencing-boost--b62ff4","Director of videoconferencing at Caterpillar"
"caterpillar-inc","Caterpillar Inc.","company","construction-equipment","active","","1925-present","informationweek-videoconferencing-boost--b62ff4","Parent of Caterpillar Financial"
