"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"cd9d08-OBS-001","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","market-data","1998","NT market penetration at time of study","NT market penetration at 25%; new-market share at 40% and growing by some estimates","high","ingest-extraction","document-review","Executive White Paper","Aberdeen citing industry estimates at October 1998"
"cd9d08-OBS-002","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","viability-prediction","1998","NT 5.0 release timeline","NT 5.0 will not ship until late 1999 at earliest; may be delayed by 6-12 months","verified","outcome-linkage","expert-opinion","Executive White Paper","Aberdeen's own projection; most customers will deploy gradually rather than immediately at FCS"
"cd9d08-OBS-003","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","actual-outcome","1999","NT 5.0 actual release date","Windows 2000 RTM December 15 1999; GA February 17 2000 — consistent with Aberdeen's late-1999 prediction","verified","web-source","document-review","Post-publication","Source: Microsoft press release https://news.microsoft.com/source/1999/12/15/microsoft-releases-windows-2000-to-manufacturing/"
"cd9d08-OBS-004","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","expert-opinion","1998","Overall OS upgrade impact assessment","Should have greatest OS-upgrade impact on all types of enterprises at least since the heyday of the mainframe; and perhaps the greatest impact ever","high","ingest-extraction","expert-opinion","Executive Summary","Aberdeen's headline thesis for the entire report"
"cd9d08-OBS-005","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","market-data","1998","NT 5.0 codebase size","NT 5.0 has as much as 40 million lines of code","medium","ingest-extraction","document-review","Executive White Paper","Based on Microsoft briefings; Aberdeen cited this as evidence of unprecedented scope"
"cd9d08-OBS-006","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-4","technology-assessment","1998","NT 4.0 Service Pack 4 significance","Many immediately-needed robustness improvements folded into Service Pack 4 for NT 4.0 due October 1998; NT 5.0 will offer less added bang for some customers' bucks","high","ingest-extraction","expert-opinion","Executive White Paper","Aberdeen counseled deferring NT 5.0 for customers already planning SP4 deployment"
"cd9d08-OBS-007","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","framework-factor","1998","Planning dimension — Scalability","Enterprise Edition with enhanced scalability projected within a year of NT 5.0 FCS; 64-bit version planned for Intel IA-64 when Merced reaches mass market","high","ingest-extraction","expert-opinion","Scalability section","Microsoft Cluster Server requires careful testing; 64-bit apps require extensive rewriting"
"cd9d08-OBS-008","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","framework-factor","1998","Planning dimension — Reliability","NT 5.0 improvements will make it comparable to some midrange environments; but will not fully arrive until 1 year (best case) or 2 years (Aberdeen worst-case) post-FCS","high","ingest-extraction","expert-opinion","Reliability section","Aberdeen's worst-case of 2 years implied full reliability only by 2001 — consistent with actual adoption patterns"
"cd9d08-OBS-009","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","framework-factor","1998","Planning dimension — Development","Short-term developer productivity will go down sharply; long-term benefits from integrated directory services and enhanced file services","high","ingest-extraction","expert-opinion","Development section","Unprecedented complexity of NT 5.0 APIs; Aberdeen predicted steep learning curve"
"cd9d08-OBS-010","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","zaw","framework-factor","1998","Planning dimension — Administration","ZAW reaches full stride with NT 5.0 FCS; but will not deliver zero administration without ISV tools that won't arrive until 1-2 years post-FCS","high","ingest-extraction","expert-opinion","Administration section","MMC and IntelliMirror both require substantial customization before yielding value"
"cd9d08-OBS-011","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","kerberos","framework-factor","1998","Planning dimension — Security","Kerberos; PKI; and SSO added to NT 5.0; but Microsoft has not shown signs of resolving heterogeneous interoperability — Aberdeen recommends other suppliers for mixed environments","high","ingest-extraction","expert-opinion","Security section","Mixed-environment security cited as real problem area for NT users in 1998"
"cd9d08-OBS-012","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","active-directory","framework-factor","1998","Planning dimension — Directory Services","Smaller orgs unaffected; mid- and large-sized organizations will need major effort to deploy NT beyond workgroup and across the enterprise via Active Directory","high","ingest-extraction","expert-opinion","Directory Services section","Active Directory's problems at launch are well-documented historical fact"
"cd9d08-OBS-013","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","framework-factor","1998","Planning dimension — Internet","Microsoft best game in town for Internet/Intranet scaling applications; NT 5.0 will strengthen but not fully deliver on Internet infrastructure promise","medium","ingest-extraction","expert-opinion","Internet section","Aberdeen judged Microsoft's ISP partnerships favorably"
"cd9d08-OBS-014","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","framework-factor","1998","Planning dimension — Desktop","NT 5.0 Workstation requires 64 MB RAM; users upgrading desktops will need to rebuild file systems — major inconvenience multiplied across enterprise's thousands of desktops","high","ingest-extraction","expert-opinion","Desktop section","64 MB RAM requirement was significant for 1998 enterprise desktop standards"
"cd9d08-OBS-015","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","framework-factor","1998","Planning dimension — Storage Management","NT 5.0 storage management capabilities likely to be a pleasant surprise; one-stop storage shopping and reduced labor burden","medium","ingest-extraction","expert-opinion","Storage Management section","Aberdeen rated storage management as a relative positive in the NT 5.0 feature set"
"cd9d08-OBS-016","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","viability-prediction","1998","Benefits timeline prediction","Benefits will be slow to arrive and unevenly distributed across enterprise types; careful planning is mandatory","verified","outcome-linkage","expert-opinion","Executive Summary","Aberdeen's central planning guidance headline"
"cd9d08-OBS-017","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","windows-nt-5","actual-outcome","2001","NT 5.0/Win2000 adoption reality","Windows 2000 achieved significant enterprise adoption but was largely superseded by Windows XP (Oct 2001) and Server 2003 within 3 years; confirming Aberdeen's prediction of uneven and slow benefits","verified","web-source","document-review","Post-publication","Consistent with Aberdeen's warning about gradual rather than immediate adoption"
"cd9d08-OBS-018","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","microsoft","ia-64-merced","viability-prediction","1998","64-bit NT 5.0 on IA-64 Merced platform","Microsoft plans 64-bit NT 5.0 for Intel IA-64 when Merced reaches mass market; potentially dramatic performance improvements","verified","outcome-linkage","expert-opinion","Scalability section","Conditional prediction dependent on Itanium mass market penetration"
"cd9d08-OBS-019","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08","intel","ia-64-merced","actual-outcome","2021","Itanium (Merced) mass market outcome","IA-64 Itanium never achieved mass market; Intel discontinued Itanium in July 2021; Aberdeen's conditional 64-bit prediction never triggered","verified","web-source","document-review","Post-publication","Source: Intel discontinued Itanium 2021; platform served only niche HPC/server market"
