"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-001","2010-intel-ia-continuum-wp-1-2-fc5653","intel","ia-architecture","market-sizing","2010","Global processor TAM","Approaching 1 billion processors/year","high","ingest-extraction","expert-analysis","p1","Intel's total addressable silicon market approaching 1 billion units annually in 2010.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-002","2010-intel-ia-continuum-wp-1-2-fc5653","intel","ia-architecture","market-sizing","2010","Projected processor TAM end of decade","More than 2 billion/year by end of 2010s","medium","ingest-extraction","expert-analysis","p1","Kastner projects computing TAM will more than double by end of 2010s.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-003","2010-intel-ia-continuum-wp-1-2-fc5653","intel","ia-architecture","actual-outcome","2019","Processor TAM by end of decade (actual)","[UNVERIFIED]","partially-verified","ingest-extraction","","","",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-004","2010-intel-ia-continuum-wp-1-2-fc5653","intel","core-processor","market-sizing","2010","Desktop processor run-rate","~150 million chips/year","medium","ingest-extraction","expert-analysis","p1","Traditional desktop microprocessors approximately 150M units in 2010.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-005","2010-intel-ia-continuum-wp-1-2-fc5653","intel","xeon-processor","market-sizing","2010","Server chip run-rate","~10 million processors/year","medium","ingest-extraction","expert-analysis","p3","Server chip market at ~10M/year in 2010; projected to more than double this decade.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-006","2010-intel-ia-continuum-wp-1-2-fc5653","intel","wifi","trend-analysis","2010","WiFi infrastructure investment","Hundreds of millions invested 2003-2005","high","ingest-extraction","expert-analysis","p1","Intel invested to create global WiFi infrastructure; enabled notebook and mobile ecosystem.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-007","2010-intel-ia-continuum-wp-1-2-fc5653","intel","atom-processor","market-sizing","2010","Mobile/notebook PC share","Approaching 60% of PC market in 2010","high","ingest-extraction","expert-analysis","p1","Internet-connected notebooks approaching 60% of total PC market.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-008","2010-intel-ia-continuum-wp-1-2-fc5653","intel","soc","market-sizing","2010","CE market size projection","Approaching 1 billion units/year by mid-decade","medium","ingest-extraction","expert-analysis","p2","Consumer electronics market approaching 1B units/year by ~2015.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-009","2010-intel-ia-continuum-wp-1-2-fc5653","intel","soc","market-sizing","2010","Automotive SOC opportunity","35 million units growing to 60 million by late decade","medium","ingest-extraction","expert-analysis","p4","Auto SOC opportunity cited as multi-billion dollar market.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-010","2010-intel-ia-continuum-wp-1-2-fc5653","intel","soc","viability-prediction","2010","Intel SOC market share","Expect billion-dollar SOC market share towards end of decade","verified","outcome-linkage","expert-analysis","p2","Kastner predicts ~$1B SOC market share for Intel by end of 2010s.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-011","2010-intel-ia-continuum-wp-1-2-fc5653","intel","soc","actual-outcome","2019","Intel SOC market share (actual)","[UNVERIFIED]","verified","web-source","","","",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-012","2010-intel-ia-continuum-wp-1-2-fc5653","intel","moblin-meego","strategy-classification","2010","CE software strategy","Moblin merged with Nokia MeeGo; CE-oriented open-source Linux","high","ingest-extraction","expert-analysis","p2","Intel rallied Linux community around Moblin; merged with Nokia MeeGo announced Feb 2010.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-013","2010-intel-ia-continuum-wp-1-2-fc5653","wind-river","soc","strategy-classification","2010","Wind River acquisition purpose","CE system integration and embedded/real-time specialist acquired 2009","high","ingest-extraction","expert-analysis","p2","Intel acquired Wind River in 2009 for embedded/CE software expertise.",""
"2010-intel-ia-continuum-wp-1-2-fc5653-OBS-014","2010-intel-ia-continuum-wp-1-2-fc5653","intel","cloud-computing","trend-analysis","2010","Cloud computing trend status","Big hype trend; Salesforce.com as leading example","high","ingest-extraction","expert-analysis","p3","Cloud computing described as the big datacenter hype trend in 2010; merit acknowledged.",""
