"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-kastner","Peter S. Kastner","person","market-research","living","","1969-present","dct-kastner-wish-list-2002-12","Author"
"aberdeen-group","Aberdeen Group","firm","market-research","dissolved","Harte-Hanks (2005)","1988-2010","dct-kastner-wish-list-2002-12","Publisher"
"hewlett-packard","Hewlett-Packard","company","PC-manufacturing","operating","HP Inc. (2015 split)","1939-present","dct-kastner-wish-list-2002-12","Scanjet 5500c vendor"
"dell","Dell, Inc.","company","PC-manufacturing","operating","Dell Technologies (2016)","1984-present","dct-kastner-wish-list-2002-12","Axim X5 Pocket PC vendor"
"viewsonic","ViewSonic","company","display-manufacturing","operating","","1987-present","dct-kastner-wish-list-2002-12","NextVision N6 vendor"
"gateway-inc","Gateway, Inc.","company","PC-manufacturing","acquired","Acer (2007)","1985-2007","dct-kastner-wish-list-2002-12","Profile 4 XL vendor"
"nvidia","nVidia","company","gpu-manufacturing","operating","","1993-present","dct-kastner-wish-list-2002-12","GeForce FX vendor"
"ati-technologies","ATI Technologies","company","gpu-manufacturing","acquired","AMD (2006)","1985-2006","dct-kastner-wish-list-2002-12","GPU competitor to nVidia"
"davis-instruments","Davis Instruments","company","weather-instruments","operating","","1963-present","dct-kastner-wish-list-2002-12","Vantage Pro Plus vendor"
"samsung","Samsung Electronics","company","consumer-electronics","operating","","1969-present","dct-kastner-wish-list-2002-12","Plasma HDTV reference"
"microsoft","Microsoft Corporation","company","software","operating","","1975-present","dct-kastner-wish-list-2002-12","Outlook 2002, Windows XP Media Center"
"d-link","D-Link Corporation","company","networking","operating","","1986-present","dct-kastner-wish-list-2002-12","DCF-660w WiFi CF adapter"
"avantgo","AvantGo","company","mobile-software","acquired","iAnywhere/Sybase (2003)","1997-2003","dct-kastner-wish-list-2002-12","Mobile web caching for Pocket PC"
