"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-001","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","peter-s-kastner","","personal-recollection","1981","Hire date and role at Stratus","Joined Stratus Computer on November 1, 1981 as Manager of Marketing Development, six weeks before product launch.","high","MC-OH","Opening paragraph",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-002","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","stratus-computer","","personal-recollection","1981","Product launch timing","First product announced December 1981, six weeks after Kastner joined.","high","MC-OH","Opening paragraph",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-003","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","peter-s-kastner","","personal-recollection","1981","Kastner's role description","Hired to translate radical engineering into a market-moving story before product was public; 'I landed running.'","high","MC-OH","Opening paragraph",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-004","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","ibm","ibm-4300","expert-opinion","1981","Mainframe reliability problem","IBM 4300 would crash on component failure; recovery window of 30 minutes was unacceptable for ATM, airline reservations, stock trading.","high","MC-EO","The Problem That Created the Company",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-005","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","tandem-computers","nonstop-architecture","expert-opinion","1981","Tandem NonStop architecture approach","Software-based fault tolerance using pairs of processors; programmers had to write explicit 'checkpointing' code for backup processor handoff.","high","MC-EO","The Problem That Created the Company",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-006","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","tandem-computers","nonstop-architecture","expert-opinion","1981","Tandem cost assessment","Technically sound but expensive in the currency that mattered most: programmer time.","high","MC-EO","The Problem That Created the Company",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-007","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","tandem-computers","","market-data","1974","Tandem founding","Founded in 1974 in Cupertino, CA.","high","MC-IA","The Problem That Created the Company",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-008","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","stratus-computer","fault-tolerant-architecture","expert-opinion","1981","Stratus lockstep architecture design","Four physical microprocessors arranged in two pairs; hardware comparator checks results continuously; failed pair taken offline without losing a single clock cycle.","high","MC-EO","The Problem That Created the Company",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-009","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","stratus-computer","hardware-fault-tolerance","expert-opinion","1981","Hardware vs software fault tolerance distinction","Stratus hardware fault tolerance hides failures from software entirely; application runs without awareness of failure event.","high","MC-EO","Sidebar: What Is Fault-Tolerant Computing?",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-010","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","","fault-tolerant-computing","topic-insight","1981","Fault tolerance business case framework","Calculate cost of downtime per hour, compare to price premium for fault-tolerant hardware, determine when the math works.","high","MC-IA","Sidebar: What Is Fault-Tolerant Computing?",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-011","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","stratus-computer","fault-tolerant-architecture","personal-recollection","1981","Pull-the-plug demonstration concept","Prospects invited to pull a CPU board from a running system during transaction processing; system kept running, red LED lit on failed component.","high","MC-OH","The Pull-the-Plug Demonstration",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-012","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","peter-s-kastner","","personal-recollection","1981","Demo theater vs. white papers","'Ten seconds of theater replaced fifty pages of white papers.'","high","MC-OH","The Pull-the-Plug Demonstration",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-013","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","gardner-c-hendrie","fault-tolerant-architecture","personal-recollection","1981","Launch eve demo crisis","VP Hardware Gardner Hendrie could not reliably pull a board without crashing the system evening before public launch.","high","MC-OH","The Pull-the-Plug Demonstration",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-014","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","stratus-computer","fault-tolerant-architecture","personal-recollection","1981","Lexan static electricity failure mode","Shiny Lexan plastic covers on circuit boards generated static electricity when pulled; carpet doused with water solved launch-day problem; ECO #1 replaced Lexan with cardboard.","high","MC-OH","The Pull-the-Plug Demonstration",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-015","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","stratus-computer","","personal-recollection","1981","First engineering change order","Engineering Change Order #1 replaced elegant Lexan plastic board covers with cardboard to eliminate static electricity risk.","high","MC-OH","The Pull-the-Plug Demonstration",""
"volume-1-ch05-stratus-fault-tolerant-wars-1981-1987-OBS-016","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","peter-s-kastner","ft-systems-1986-forecast","personal-recollection","1982","Downtime cost marketing approach","Asked customers: 'What does one hour of downtime cost you?' — shifted IT managers from thinking about performance/capacity to quantifying availability.","high","MC-OH","The Economics of Downtime",""
