"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"fault-tolerant-computing","Fault-Tolerant Computing","platform","Stratus Computer / Tandem Computers","1974-1987","growing","active","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","General category: computing architectures designed to prevent any interruption from hardware failures."
"fault-tolerant-architecture","Lockstep Fault-Tolerant Architecture","platform","Stratus Computer","1981-1987","emerging","active","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Four microprocessors arranged in two pairs with hardware comparator; failure handled without software awareness or lost clock cycles."
"nonstop-architecture","NonStop Architecture (Tandem)","platform","Tandem Computers","1976-1997","growing","legacy-supported","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Software-based fault tolerance using processor pairs and application-level checkpointing; required specialized programmer effort."
"stratus-ft200","Stratus FT200","platform","Stratus Computer","1981-1987","growing","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","First Stratus product; announced December 1981; rebranded by IBM as the IBM System/88 under OEM agreement."
"ibm-system-88","IBM System/88","platform","IBM (OEM of Stratus FT200)","1986-1990","growing","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","IBM-branded version of Stratus FT200; OEM deal enabled Stratus marketing message 'The Technology IBM Chose.'"
"ibm-stratus-oem","IBM-Stratus OEM Agreement","platform","IBM / Stratus Computer","1986-1990","growing","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","OEM deal in which IBM rebranded Stratus FT200 as IBM System/88; strategically neutralized startup-risk objections."
"stratus-xa2000","Stratus XA 2000","platform","Stratus Computer","1987","emerging","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Built on Motorola 68020 processors; Kastner led market and product team for this announcement; preserved lockstep architecture."
"motorola-68020","Motorola 68020","platform","Motorola","1984-1991","growing","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Microprocessor used in Stratus XA 2000; enabled dramatic performance gains vs. previous Stratus hardware."
"cobol","COBOL","language","Various","1959-","mature","legacy-supported","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Standard programming language on Stratus/System/88; Kastner's 'zero-code advantage' message: standard COBOL worked without fault-tolerance modifications."
"fortran","FORTRAN","language","Various","1957-","mature","active","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Also cited alongside COBOL as standard language usable without modification on Stratus fault-tolerant hardware."
"oltp","OLTP (Online Transaction Processing)","application","Various","1969-","growing","active","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Central market use case for fault-tolerant hardware; Kastner's 1987 Yankee Group report predicted OLTP price-performance explosion."
"ss7","SS7 (Signaling System No. 7)","protocol","ITU / telecom carriers","1980-","emerging","legacy-supported","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Telecom signaling protocol; Stratus became embedded infrastructure for SS7 signaling systems after telecom market breakthrough."
"hardware-fault-tolerance","Hardware Fault Tolerance","platform","Stratus Computer","1981-","emerging","active","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Approach contrasted with software fault tolerance (Tandem); hides failures from application software entirely."
"ibm-4300","IBM 4300 Series","platform","IBM","1979-1988","mature","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Referenced as example of non-fault-tolerant mainframe that crashed on component failure; central to Kastner's market problem statement."
"ft-systems-1986-forecast","Fault-Tolerant Systems Market Forecast","framework","Stratus / Kastner","1981-1987","growing","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Kastner's downtime-cost calculator framework: quantify cost of downtime per hour vs. hardware price premium to justify fault-tolerant investment."
"oltp-45pct-growth-forecast","Future of Transaction Processing (1987 Report)","framework","Yankee Group / Kastner (ghostwriter)","1987","emerging","legacy-end-of-life","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","100-page report published January 1987; predicted microprocessor-based OLTP price-performance explosion and mainframe displacement via Moore's Law."
"moore-law","Moore's Law","framework","Intel (concept)","1965-","growing","active","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987","Kastner invoked Moore's Law as driver for microprocessor OLTP economics overtaking mainframes in the 1987 Yankee Group report."
