"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"ent-hp","Hewlett-Packard Company","vendor","computer-hardware-software","split","HP Inc / Hewlett Packard Enterprise","1939-2015","aberdeen-1995-hp-customer-interaction-software","General Systems Division in Cupertino CA; merged with Compaq 2002; split into HP Inc and HPE 2015"
"ent-aberdeen","Aberdeen Group","research-firm","market-research","acquired","Aberdeen (HfS Research / Omnicom)","1988-2014","aberdeen-1995-hp-customer-interaction-software","Publisher of this study; acquired by Harte-Hanks 2001; brand continued under various owners"
"ent-andersen-consulting","Andersen Consulting","systems-integrator","professional-services","renamed","Accenture","1989-2001","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; renamed Accenture in 2001"
"ent-cambridge-tech","Cambridge Technology Partners","systems-integrator","professional-services","acquired","Novell / Atos Origin","1991-2004","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; acquired by Novell 2001"
"ent-csc","CSC (Computer Sciences Corporation)","systems-integrator","professional-services","merged","DXC Technology","1959-2017","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; merged with HP Enterprise Services to form DXC Technology 2017"
"ent-cap-gemini","CAP Gemini","systems-integrator","professional-services","active","Capgemini","1967-present","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; operates today as Capgemini"
"ent-eds","EDS (Electronic Data Systems)","systems-integrator","professional-services","acquired","HP / DXC Technology","1962-2008","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; acquired by HP 2008"
"ent-hogan-jerge","Hogan Jerge & Associates","systems-integrator","professional-services","unknown","","1990s","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; small boutique firm"
"ent-weston-taylor","Weston Taylor Wells","systems-integrator","professional-services","unknown","","1990s","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner listed in Figure 2"
"ent-technology-solutions","Technology Solutions Company","systems-integrator","professional-services","unknown","","1990s-2000s","aberdeen-1995-hp-customer-interaction-software","Smart ContAct systems integrator partner; specialized in CIS implementations"
"ent-aurum","Aurum Software","isv","crm-software","acquired","Baan","1991-1999","aberdeen-1995-hp-customer-interaction-software","CIS ISV partner listed in Figure 2; acquired by Baan 1997"
"ent-brock","Brock Control Systems","isv","crm-software","acquired","Firstwave Technologies","1983-1998","aberdeen-1995-hp-customer-interaction-software","CIS ISV partner listed in Figure 2; sales force automation vendor"
"ent-clarify","Clarify Corporation","isv","crm-software","acquired","Nortel Networks","1992-1998","aberdeen-1995-hp-customer-interaction-software","CIS ISV partner; customer support/helpdesk software; acquired by Nortel Networks 1998"
"ent-ima","IMA (Interactive Methods & Applications)","isv","crm-software","unknown","","1990s","aberdeen-1995-hp-customer-interaction-software","CIS ISV partner listed in Figure 2"
