tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
tech-cis,Customer Interaction Software (CIS),software-category,multiple,1993-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"Umbrella term for client-server apps for customer acquisition and retention; includes customer support, helpdesk, telemarketing, SFA"
tech-cti,Computer-Telephony Integration (CTI),middleware,multiple,1992-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"Integration of telephone systems with information systems; key enabling technology for CIS; evolved into modern contact center platforms"
tech-smart-contact,HP Smart ContAct,program-platform,Hewlett-Packard,1995-2000s,emerging,obsolete,aberdeen-1995-hp-customer-interaction-software,"HP's comprehensive CIS program unveiled December 1995; combines software, partnerships, hardware; no longer marketed under this brand"
tech-ccm,HP Customer Contact Manager (CCM),cti-middleware,Hewlett-Packard,1995-2000s,emerging,obsolete,aberdeen-1995-hp-customer-interaction-software,"HP CTI middleware; application- and communication-device-independent; runs on top of ACT or TSAPI; priced $300-$800 per user"
tech-act,HP ACT (Applied Computer Telephony),cti-middleware,Hewlett-Packard,1993-2000s,growth,obsolete,aberdeen-1995-hp-customer-interaction-software,"Device-specific CTI link between PBX switch and information systems network; deployed at 200+ call center sites by Dec 1995"
tech-tsapi,TSAPI (Telephony Services API),api-standard,Novell / AT&T,1993-present,emerging,legacy,aberdeen-1995-hp-customer-interaction-software,"Emerging call control standard; CCM planned Q1 1996 support; grew but eventually superseded by TAPI and SIP"
tech-ct-connect,Dialogic CT Connect,cti-middleware,Dialogic,1994-2000s,emerging,obsolete,aberdeen-1995-hp-customer-interaction-software,"CTI middleware supporting Alcatel, Ericsson, and Rolm switches; HP CCM interfaces with this product"
tech-pbx,PBX (Private Branch Exchange),telephony-hardware,multiple,1960s-present,mature,active,aberdeen-1995-hp-customer-interaction-software,"Telephone switch system; core hardware in call centers; still widely deployed"
tech-acd,ACD (Automatic Call Distributor),telephony-hardware,multiple,1970s-present,mature,active,aberdeen-1995-hp-customer-interaction-software,"Automated call routing and distribution; core call center infrastructure; still active and evolved"
tech-ivr,IVR (Interactive Voice Response),telephony-software,multiple,1980s-present,growth,active,aberdeen-1995-hp-customer-interaction-software,"Automated voice response systems; listed as category of CIS ISV partners; still active but evolved"
tech-sfa,Sales Force Automation (SFA),crm-software,multiple,1990s-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"Software for automating sales processes; key CIS application category; evolved into modern CRM"
tech-helpdesk,Helpdesk Software,crm-software,multiple,1990s-present,growth,active,aberdeen-1995-hp-customer-interaction-software,"Customer support and helpdesk ticketing applications; key CIS category; evolved into ITSM and modern helpdesk platforms"
tech-workflow,Workflow Software,middleware,multiple,1990s-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"Process automation software for CIS; listed as partner category; evolved into modern BPM platforms"
tech-data-warehousing,Data Warehousing,analytics-platform,multiple,1990s-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"Business intelligence and data warehousing for CIS; HP OpenWarehouse program; evolved into modern analytics"
tech-hp-ux,HP-UX,operating-system,Hewlett-Packard,1984-2019,mature,legacy,aberdeen-1995-hp-customer-interaction-software,"HP's Unix OS; enhanced with symmetric multiprocessing; leading commercial RISC/Unix server platform in 1995"
tech-risc-unix,RISC/Unix Servers,server-hardware,Hewlett-Packard,1986-2010s,mature,legacy,aberdeen-1995-hp-customer-interaction-software,"HP leading supplier of commercial RISC/Unix servers; HP K100 to T-520 (12-way, 5621 tpm-C)"
tech-openview,HP OpenView,network-management,Hewlett-Packard,1988-2012,mature,legacy,aberdeen-1995-hp-customer-interaction-software,"Network management software; used for call center network management in CIS deployments"
tech-openmail,HP OpenMail,email-platform,Hewlett-Packard,1989-2003,mature,obsolete,aberdeen-1995-hp-customer-interaction-software,"HP email platform; provides communication capabilities to CSRs and administrators"
tech-openwarehouse,HP OpenWarehouse,data-warehousing,Hewlett-Packard,1995-late1990s,emerging,obsolete,aberdeen-1995-hp-customer-interaction-software,"HP data warehousing program; provides additional data analytics for CIS deployments"
tech-ani,ANI (Automatic Number Identification),telephony-feature,multiple,1980s-present,mature,active,aberdeen-1995-hp-customer-interaction-software,"Caller identification technology enabling screen pop-up in CIS; standard call center feature"
tech-screen-pop,Screen Pop,cti-feature,multiple,1993-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"CTI feature delivering caller data to agent screen automatically on call arrival; key CCM capability"
tech-client-server,Client-Server Architecture,architecture-pattern,multiple,1988-present,growth,legacy,aberdeen-1995-hp-customer-interaction-software,"Deployment architecture for CIS; replacing mainframe/home-grown systems in Fortune 1000; evolved into web/cloud"
tech-3270-screens,IBM 3270 Mainframe Screens,legacy-interface,IBM,1971-present,mature,legacy,aberdeen-1995-hp-customer-interaction-software,"Legacy mainframe terminal interface; CCM surrounds existing 3270 systems enabling migration path"
tech-problem-resolution,Problem Resolution Software,ai-software,multiple,1993-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"AI-assisted problem resolution for customer support; Carnegie Group in Figure 2; evolved into knowledge management"
tech-video-conferencing,Video Conferencing,communications,multiple,1993-present,emerging,active,aberdeen-1995-hp-customer-interaction-software,"Video capability planned for CIS deployments; InSoft in Figure 2; evolved into modern unified communications"
