"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"o4-01","1997-ibm-application-development-product-895c4d","e4-01","t4-01","technology-assessment","1997","VisualAge product breadth","COBOL, BASIC, C++, Smalltalk, Java (upcoming), Generator","high","ingest-extraction","product-analysis","technology-overview","VisualAge family spans multiple 3GLs under common GUI environment. Key competitive advantage for IBM installed base."
"o4-02","1997-ibm-application-development-product-895c4d","e4-01","t4-02","technology-assessment","1997","VisualAge for Java status","upcoming 1997 release","high","ingest-extraction","vendor-roadmap","visualage-section","VisualAge for Java will build HTML pages, connect web apps to network services, dynamically generate HTML, drag-and-drop visual builds."
"o4-03","1997-ibm-application-development-product-895c4d","e4-01","t4-03","technology-assessment","1997","FlowMark platform support","OS/2, AIX, Windows NT, HP-UX servers; OS/2, Win3.1, AIX, NT clients","high","ingest-extraction","product-analysis","flowmark-section","FlowMark runtime support covers major enterprise platforms of the era."
"o4-04","1997-ibm-application-development-product-895c4d","e4-01","t4-05","technology-assessment","1997","VisualAge Generator deployment capability","platform-independent spec with multi-environment instantiation","high","ingest-extraction","product-analysis","vag-section","Generator uniquely allows platform-independent application spec that can be instantiated into multiple environments without specification changes."
"o4-05","1997-ibm-application-development-product-895c4d","e4-01","t4-06","technology-assessment","1997","IBM SOM cross-language interop","any-language object sharing via common pipe","high","ingest-extraction","product-analysis","flexibility-section","SOM toolkit allows objects created in one language to be accessed transparently from another — key cross-language integration capability."
"o4-06","1997-ibm-application-development-product-895c4d","e4-01","t4-07","technology-assessment","1997","OpenDoc support status","included but declining","high","ingest-extraction","product-analysis","flexibility-section","OpenDoc compound document architecture cited as flexibility feature; Apple abandoned OpenDoc in 1997."
"o4-07","1997-ibm-application-development-product-895c4d","e4-01","t4-01","strategy-classification","1997","Target customer segment","IBM installed base with COBOL/3GL legacy; migrating to network computing","high","ingest-extraction","market-assessment","effectiveness-section","Aberdeen: IBM AD tools ""particularly effective in allowing IBM users to move their present applications towards network computing."""
"o4-08","1997-ibm-application-development-product-895c4d","e4-01","t4-01","expert-opinion","1997","IBM AD strategic value","leverage IBM network-computing ecosystem; not standalone tech","high","ingest-extraction","analyst-judgment","conclusions","Aberdeen: ""IS buyers should consider IBM AD tools carefully, not so much for their standalone technology as for their ability to leverage IBM's overall network-computing capabilities."""
"o4-09","1997-ibm-application-development-product-895c4d","e4-01","t4-02","viability-prediction","1997","VisualAge for Java strategic importance","key to IBM network-computing success","high","ingest-extraction","analyst-judgment","conclusions","Aberdeen: ""IBM will move aggressively to deliver the key VisualAge for Java toolset."" Confirmed — IBM did prioritize Java tooling, eventually creating Eclipse."
"o4-10","1997-ibm-application-development-product-895c4d","e4-01","t4-05","viability-prediction","1997","VisualAge Generator enhancement needs","needs cross-platform partitioning repository and auto-deployment","medium","ingest-extraction","analyst-judgment","conclusions","Aberdeen: IBM will ""beef up VisualAge Generator with cross-platform application-partitioning-supporting repository and automated-deployment features."""
"o4-11","1997-ibm-application-development-product-895c4d","e4-02","t4-05","benchmark-result","1997","Amerex migration value","improved productivity and cost savings vs CSP","medium","ingest-extraction","customer-reference","effectiveness-section","Customer Amerex cited VisualAge Generator for rapid migration from CSP (IBM Cross System Product) with improved productivity in manufacturing apps."
"o4-12","1997-ibm-application-development-product-895c4d","e4-03","t4-01","benchmark-result","1997","ImageScan check processing","application-performance scalability achieved","medium","ingest-extraction","customer-reference","effectiveness-section","Customer ImageScan cited VisualAge for C++ performance scalability and OOP+procedural code combination for check processing."
"o4-13","1997-ibm-application-development-product-895c4d","e4-01","t4-01","actual-outcome","2007","VisualAge discontinuation","discontinued April 30 2007","high","ingest-extraction","public-record","n/a","IBM discontinued the VisualAge brand family April 30, 2007. Most products replaced by WebSphere Studio / Rational Application Developer / Eclipse-based tools. Source: Wikipedia VisualAge."
"o4-14","1997-ibm-application-development-product-895c4d","e4-01","t4-02","actual-outcome","2001","Eclipse IDE origin","VisualAge Micro Edition evolved into Eclipse; donated to open source 2001","high","ingest-extraction","public-record","n/a","VisualAge Micro Edition (embedded Java development) was reimplemented in Java and became the Eclipse Framework. IBM donated Eclipse to open source in 2001 — became world's dominant Java IDE. Source: Wikipedia VisualAge."
"o4-15","1997-ibm-application-development-product-895c4d","e4-01","t4-01","actual-outcome","2005","VisualAge Smalltalk transfer to Instantiations","transferred 2005 as VA Smalltalk","high","ingest-extraction","public-record","n/a","IBM transferred VisualAge Smalltalk to Instantiations in 2005 as VA Smalltalk (VAST Platform). Still maintained today. Source: Instantiations.com."
"o4-16","1997-ibm-application-development-product-895c4d","e4-01","t4-06","actual-outcome","2000","IBM SOM/DSOM fate","discontinued; CORBA and J2EE won enterprise middleware","high","ingest-extraction","public-record","n/a","IBM SOM/DSOM was discontinued. Microsoft DCOM won desktop objects; CORBA/J2EE/Web Services won enterprise. OpenDoc (also cited) was abandoned by Apple in 1997 and IBM shortly after."
"o4-17","1997-ibm-application-development-product-895c4d","e4-01","t4-03","actual-outcome","2010","FlowMark/IBM BPM evolution","evolved to IBM WebSphere Business Process Manager","high","ingest-extraction","public-record","n/a","FlowMark evolved through IBM MQ Workflow to IBM WebSphere Business Process Manager; workflow/BPM became a major enterprise software category."
"o4-18","1997-ibm-application-development-product-895c4d","e4-01","t4-01","framework-factor","1997","Network computing developer tool criteria","scalability + flexibility + lifecycle + new-tech support","high","ingest-extraction","analyst-framework","executive-summary","Aberdeen framework: 4 key criteria for evaluating network computing development tools: scalability, open flexibility, lifecycle support, new-tech (Java/distributed objects) support."
"o4-19","1997-ibm-application-development-product-895c4d","e4-01","t4-10","technology-assessment","1997","IBM Extended Transaction Services Internet scaling","comm multiplexing and load-balancing for web bottlenecks","high","ingest-extraction","product-analysis","scalability-section","IBM model allows Java applet to bypass web server and connect directly to network server via TCP/IP — addressing key 1997 web server bottleneck."
"o4-20","1997-ibm-application-development-product-895c4d","e4-01","t4-01","market-data","1997","VisualAge Smalltalk Java skill transferability","Smalltalk skills transferable to Java","high","ingest-extraction","product-analysis","visualage-section","Aberdeen notes VisualAge Smalltalk clients targeted to be interoperable with future VisualAge Java server software — migration path for Smalltalk users."
