"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"ntserv~1-56bd94-OBS-001","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1997","NT server hardware market size (1997)","~$6 billion in hardware revenue; NT application revenues ~$2 billion","high","ingest-extraction","market-sizing","p1","Aberdeen estimates for FY1997."
"ntserv~1-56bd94-OBS-002","ntserv~1-56bd94","","windows-nt-server-4","viability-prediction","1998","NT server hardware market growth forecast","50% annual growth for next 4 years; hardware market to grow to $9 billion by 2000","high","ingest-extraction","market-sizing","p2","Total market includes slowdown in 1998-1999 due to Y2K resource diversion and inventory issues."
"ntserv~1-56bd94-OBS-003","ntserv~1-56bd94","","windows-nt-server-4","viability-prediction","1998","NT application server revenue forecast (2001)","NT application revenues ~$2B in 1997; will grow to ~$13 billion by 2001","medium","ingest-extraction","market-sizing","p2","Phenomenal projected growth; will tax IS community."
"ntserv~1-56bd94-OBS-004","ntserv~1-56bd94","","unix-platform","market-assessment","1998","Unix application server market comparison","Global Unix application server market $19.6 billion in 1996; projected $40 billion in 2000; 4.5x larger than NT market","high","ingest-extraction","market-sizing","p10","Unix revenues project to $40B in 2000 vs. NT $9B — NT remains secondary."
"ntserv~1-56bd94-OBS-005","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1998","NT in IS strategic plans","Windows NT servers part of strategic plans for more than 90% of Fortune 1000 IS executives","high","ingest-extraction","expert-opinion","p1","By end of century NT will factor in most IS and LOB acquisition plans."
"ntserv~1-56bd94-OBS-006","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1998","NT server deployment complexity","NT deployments increasingly require professional services; IS without staff NT experience common","high","ingest-extraction","expert-opinion","p5","Three deployment paths: internal IS / OEM pro services / SI and resellers."
"ntserv~1-56bd94-OBS-007","ntserv~1-56bd94","","windows-nt-server-5","viability-prediction","1998","NT 5.0 release timeline and features","Windows NT 5.0 to be released sometime in 1999; will add Active Directory","medium","ingest-extraction"," scalability improvements","high","expert-opinion"
"ntserv~1-56bd94-OBS-008","ntserv~1-56bd94","","windows-nt-server-5","actual-outcome","1999","NT 5.0 (Windows 2000) release timing","Windows 2000 shipped February 17 2000 — verify and update.","high","ingest-extraction","market-sizing","","Windows 2000 shipped February 17 2000 — verify and update."
"ntserv~1-56bd94-OBS-009","ntserv~1-56bd94","","intel-ia64","viability-prediction","1998","IA-64 (Merced) timeline","Intel IA-64 (Merced) arriving late 1999; IA-32 to IA-64 conversion likely takes 5+ years","medium","ingest-extraction","expert-opinion","p4","Pentium Pro and Pentium II Xeon bridge period."
"ntserv~1-56bd94-OBS-010","ntserv~1-56bd94","","intel-ia64","actual-outcome","2001","IA-64 (Itanium) commercial availability","Itanium shipped June 2001; verify market adoption pace.","medium","ingest-extraction","market-sizing","","Itanium shipped June 2001; verify market adoption pace."
"ntserv~1-56bd94-OBS-011","ntserv~1-56bd94","","alpha-processor","market-assessment","1998","Digital Alpha market share and roadmap","Alpha holds ~2% of NT server market; reaching 660 MHz by H2 1998; projected 1 GHz by 2000; strong for transaction workloads","high","ingest-extraction","competitive-assessment","p19","FX32 technology enables Intel x86 binary recompilation for Alpha."
"ntserv~1-56bd94-OBS-012","ntserv~1-56bd94","","ms-cluster-server","market-assessment","1998","Microsoft Cluster Server limitations","MSCS (Wolfpack) introduced fall 1997; two-node failover only; not full HA; no automatic load balancing","high","ingest-extraction","expert-opinion","p14","Very much a work in progress; more advanced clustering needed for enterprise."
"ntserv~1-56bd94-OBS-013","ntserv~1-56bd94","","smp-architecture","market-assessment","1998","SMP scaling debate","Suppliers divided: proprietary >4-way now vs. waiting for Intel standard 8-way chipset; few NT apps exploit multi-threading","medium","ingest-extraction","expert-opinion","p13","IS executives consolidating small NT servers into larger SMP platforms."
"ntserv~1-56bd94-OBS-014","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1998","NT operating system shipment growth forecast","NT Server OS shipments to increase 88% in 1998; over 100% in 1999","high","ingest-extraction","market-sizing","p10","OS growth faster than hardware because of new version releases."
"ntserv~1-56bd94-OBS-015","ntserv~1-56bd94","compaq-computer","","competitive-assessment","1998","Compaq NT server market position","Compaq largest NT/Intel server supplier; ProLiant from entry-level to 4-way and 8-way; direct and indirect model transition","high","ingest-extraction","competitive-assessment","p25-26","First >2-way NT cluster with documented performance (6-node Oracle Parallel Server with ServerNet)."
"ntserv~1-56bd94-OBS-016","ntserv~1-56bd94","dell-computer","","competitive-assessment","1998","Dell NT server trajectory","Dell company to watch in 1998; transitioning from SOHO/SME to enterprise; 8-way rack servers expected by year-end","high","ingest-extraction","competitive-assessment","p29-30","Direct model and JIT manufacturing key advantage; first supplier to disavow uni-processor servers."
"ntserv~1-56bd94-OBS-017","ntserv~1-56bd94","ibm-corporation","","competitive-assessment","1998","IBM Netfinity NT market assessment","IBM Netfinity (rebranded PC Server) in downward spiral; early 1998 Intel server revenues declining; technology leadership lacking","medium","ingest-extraction","competitive-assessment","p28","IBM advantage: Global Services and Lotus packaging; but less focused on cutting-edge server tech."
"ntserv~1-56bd94-OBS-018","ntserv~1-56bd94","hewlett-packard","","competitive-assessment","1998","HP NT server position","HP NetServer line strong in SMP and systems management; 8-way and 16-way architectures in development; co-developing IA-64 with Intel","high","ingest-extraction","competitive-assessment","p27","HP and IBM neck-and-neck in NT revenues in 1997."
"ntserv~1-56bd94-OBS-019","ntserv~1-56bd94","digital-equipment","","competitive-assessment","1998","Digital Equipment NT server assets","Digital has largest NT installed base of clustered systems; >1600 certified NT professionals; being acquired by Compaq","high","ingest-extraction","competitive-assessment","p30-31","Alpha fabrication sold to Intel; FX32 included in NT 5.0."
"ntserv~1-56bd94-OBS-020","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1998","NT enterprise readiness assessment","NT remains less robust/scalable/enterprise-ready than mature Unix platforms; second choice for larger mission-critical apps","high","ingest-extraction","expert-opinion","p7-8","Change expected over next 2 years as Microsoft and Intel introduce new products."
"ntserv~1-56bd94-OBS-021","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1998","NT single-application limitation","NT essentially supports one application per OS copy; keeps NT servers on periphery of larger database environments","high","ingest-extraction","expert-opinion","p19","Multi-application support expected in future NT versions."
"ntserv~1-56bd94-OBS-022","ntserv~1-56bd94","","windows-nt-server-4","market-assessment","1998","NT Y2K misconception","Misconception that NT/Intel servers are a Y2K safe harbor is false; require software updates at application/OS/hardware levels","high","ingest-extraction","expert-opinion","p17-18","386/486 processor systems require manual rollover due to legacy BIOS; Windows 95 has file-date bugs."
"ntserv~1-56bd94-OBS-023","ntserv~1-56bd94","intel-corporation","","competitive-assessment","1998","Intel server processor market dominance","Intel microprocessors in >95% of NT servers; IA-32 (Pentium II Xeon for >4-way) and IA-64 (late 1999) roadmap","high","ingest-extraction","competitive-assessment","p22","Intel gives image of non-competitor but drives standards through alliance partners."
