"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-001","stratus-newcomers-tandem-eet-1982-24ae59","","","market-data","1981","FT market 1981 size","~$100M industry sales (CPU hardware + peripherals specifically packaged with FT systems) per Strategic Business Services Nov 1981 survey 'Survivable Systems: Pitfalls and Opportunities'","verified","ingest-extraction","third-party-forecast","p.1","",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-002","stratus-newcomers-tandem-eet-1982-24ae59","","","market-data","1981","Tandem 1981 sales","$208M; ~total domination of fault-tolerant market","verified","ingest-extraction","industry-analysis","p.2","",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-003","stratus-newcomers-tandem-eet-1982-24ae59","","","market-data","1981","Tandem growth rate","~106% revenue growth annually for past three years; targets $1B by 1985 (~20% market share)","verified","ingest-extraction","industry-analysis","p.2","",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-004","stratus-newcomers-tandem-eet-1982-24ae59","","","market-data","1988","FT hardware/peripherals 1988 forecast","$2.6B annual sales by 1988 per Strategic Business Services","high","ingest-extraction","third-party-forecast","p.1","Six-year forward forecast",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-005","stratus-newcomers-tandem-eet-1982-24ae59","","","market-data","1985","Total FT market 1985 forecast","$5B annual volume by 1985 (including software) per Dataquest","medium","ingest-extraction","third-party-forecast","p.2","Three-year forward forecast",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-006","stratus-newcomers-tandem-eet-1982-24ae59","","","expert-opinion","1982","Stratus competitive wins","Stratus has already taken away some orders from Tandem — sold to a dairy company and a shoe-store chain","verified","ingest-extraction","expert-opinion","p.1","Direct Kastner quote",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-007","stratus-newcomers-tandem-eet-1982-24ae59","","","expert-opinion","1982","Stratus output","Four systems per month — below Tandem's pace, but Kastner argues design features and price will make Stratus a heavyweight","high","ingest-extraction","expert-opinion","p.1","Kastner statement",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-008","stratus-newcomers-tandem-eet-1982-24ae59","","","market-data","1982","Stratus vs Tandem price","Minimum-configuration Stratus is ~$110,000 below the $260,000 equivalent Tandem package","verified","ingest-extraction","competitive-profiling","p.1","Kastner quote",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-009","stratus-newcomers-tandem-eet-1982-24ae59","","","expert-opinion","1982","Stratus hardware-checking advantage","Every component is self-checking during each operating cycle; absolutely no user-software is involved in making existing applications fault-tolerant","high","ingest-extraction","expert-opinion","p.1","Direct Kastner quote",""
"stratus-newcomers-tandem-eet-1982-24ae59-OBS-010","stratus-newcomers-tandem-eet-1982-24ae59","","","expert-opinion","1982","Stratus 32-bit advantage","Stratus has faster computational ability and bigger memory system thanks to 32-bit capability vs Tandem's 16-bit internal data paths","medium","ingest-extraction","expert-opinion","p.1","Kastner argument; counter-argument from Tandem's Peterson and analyst Roberts",""
