"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","EVP / chief research officer / research VP / director of research, Aberdeen Group; various titles 2003-2007"
"apple-computer","Apple Computer, Inc. / Apple Inc.","company","consumer-electronics","active","Renamed Apple Inc. (2007)","1976-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","Mac/iPhone/iPad maker; renamed Apple Inc. 2007"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","Mainframe and systems vendor"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","Leading x86 CPU manufacturer"
"jupiterresearch","JupiterResearch","firm","industry-analyst","acquired","Forrester Research (2008)","1996-2008","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","Jupitermedia research arm; acquired by Forrester 2008"
"macworld-uk","Macworld UK","firm","news-media","active","","1985-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","IDG UK publication; sister publication to US Macworld"
"michael-gartenberg","Michael Gartenberg","person","industry-analyst","active","","","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","JupiterResearch analyst at time of article; later Gartner and Apple"
"tim-deal","Tim Deal","person","industry-analyst","active","","","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","Senior analyst at Technology Business Research (TBR)"
"tbr-research","Technology Business Research","firm","industry-analyst","active","","1979-present","power-macs-won-t-hit-3ghz-this-year-anal-73ad0f","New Hampshire-based IT research firm"
