tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
ibm-mainframe,IBM Mainframe (System z / S/390),platform,IBM,1964-present,mature,active,kaiser-permanente-ramp-interview-for-max-8e4033,"Primary platform at Kaiser Northern California; CIMS costing database and MDR run on mainframe"
ibm-db2,IBM DB2,application,IBM,1983-present,mature,active,kaiser-permanente-ramp-interview-for-max-8e4033,"MDR (Management Data Repository) runs on DB2 on mainframe; FROM CACHE"
sas-analytics,SAS (Statistical Analysis System),application,SAS Institute,1976-present,mature,active,kaiser-permanente-ramp-interview-for-max-8e4033,"2,200-3,000 users in California using SAS; coordinates operational data in northern California"
management-data-repository,Management Data Repository (MDR),application,Kaiser Permanente,1980s-2003,mature,legacy,kaiser-permanente-ramp-interview-for-max-8e4033,"Homegrown system; human resources / patient / cost data; predates claims adjustment and outpatient; being replaced by Epoch"
hierarchical-database,Hierarchical Database,application,IBM (IMS),1960s-2003,legacy,legacy,kaiser-permanente-ramp-interview-for-max-8e4033,"CIMS costing database runs on mainframe hierarchical database; IMS-era technology"
epoch-ehr,Epoch Clinical Information System (EHR),application,Epoch/Epic,2000-present,emerging,active,kaiser-permanente-ramp-interview-for-max-8e4033,"Selected for Automated Medical Record Initiative; to replace MDR; CDR migration planned in 2-3 years; likely Epic branding"
clinical-data-repository,Clinical Data Repository (CDR),application,Various,2000-present,emerging,active,kaiser-permanente-ramp-interview-for-max-8e4033,"Planned migration from MDR in 2-3 years; part of Automated Medical Record Initiative"
document-scanning,Document / Image Scanning System,application,Various,1990s-present,growing,active,kaiser-permanente-ramp-interview-for-max-8e4033,"Physicians' notes scanned in northern California; hand-entered in southern California; creates storage demand disparity"
ata-disk,ATA Disk (IDE/ATA-100),platform,Industry Standard,1994-2003,emerging,legacy,kaiser-permanente-ramp-interview-for-max-8e4033,"Low-cost disk technology evaluated; Kaiser not a candidate due to mainframe centricity and IT chaos; FROM CACHE"
hipaa-compliance-systems,HIPAA Compliance and Training Systems,framework,US Government,2003-present,emerging,dominant,kaiser-permanente-ramp-interview-for-max-8e4033,"HIPAA resulting in massive training for all contractors; major operational burden at time of study; drives storage retention requirements"
