"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-001","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","","org-profile","2003","revenue","$22B","high","ingest-extraction","ramp-interview","p1","Kaiser Permanente annual revenue; one of largest healthcare organizations in US",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-002","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","","org-profile","2003","employee-count","100000","high","ingest-extraction","ramp-interview","p1","100,000 employees across integrated healthcare system",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-003","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","","infra-profile","2003","primary-platform","IBM mainframe","high","ingest-extraction","ramp-interview","p1","Kaiser Northern California primarily a mainframe shop; Sietsema responsible for mainframe application area",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-004","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","management-data-repository","app-profile","2003","mdr-description","Homegrown system; HR, patient, cost data; predates claims adjustment and outpatient","high","ingest-extraction","ramp-interview","p1","MDR is primary application; unique to Kaiser; being superseded by Epoch clinical system",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-005","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","sas-analytics","app-profile","2003","sas-users","2200-3000 California users","high","ingest-extraction","ramp-interview","p1","SAS runs on IBM mainframe; coordinates operational data in northern California; long-standing SLAs",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-006","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","management-data-repository","app-profile","2003","mdr-geographic-coverage","Northern California only","high","ingest-extraction","ramp-interview","p1","MDR confined to Northern California; Southern California lacks equivalent system — regional fragmentation",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-007","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","document-scanning","infra-profile","2003","physician-notes-method-north","scanned into system","high","ingest-extraction","ramp-interview","p1","Northern California scans physician notes; more reliable; storage implications for image growth",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-008","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","document-scanning","infra-profile","2003","physician-notes-method-south","hand-entered; higher error rate","high","ingest-extraction","ramp-interview","p1","Southern California hand-enters notes; different process from north; highlights regional IT fragmentation",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-009","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","epoch-ehr","migration-profile","2003","ehr-migration-initiative","Automated Medical Record Initiative with Epoch","high","ingest-extraction","ramp-interview","p1","Kaiser decided not to continue developing systems; partnering with Epoch; CDR migration 2-3 year horizon",""
"kaiser-permanente-ramp-interview-for-max-8e4033-OBS-010","kaiser-permanente-ramp-interview-for-max-8e4033","kaiser-permanente","hipaa-compliance-systems","compliance-profile","2003","hipaa-impact","massive training for all contractors","high","ingest-extraction","ramp-interview","p2","HIPAA driving enormous operational burden; storage retention requirements tightening; adds to IT complexity",""
