"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"08-phase2-project-kickoff-2ea711-OBS-001","08-phase2-project-kickoff-2ea711","maxtor","pools-of-storage","strategic-objective","2003","Phase 2 primary goals","Gain internal consensus on Pools of Storage messaging; establish strategic foundations; provide tools to validate new efficiencies","high","ingest-extraction","document-review","Scope section","Three stated goals of Phase 2 project",""
"08-phase2-project-kickoff-2ea711-OBS-002","08-phase2-project-kickoff-2ea711","aberdeen-group","ilm","market-definition","2003","ILM relationship to Pools of Storage","If ILM is 'getting control over storage' then Pools of Storage is the economic and flexibility 'best approach'","high","ingest-extraction","expert-opinion","Objective section","Aberdeen's framing of Pools of Storage as the implementable subset of ILM",""
"08-phase2-project-kickoff-2ea711-OBS-003","08-phase2-project-kickoff-2ea711","maxtor","pools-of-storage","market-definition","2003","Four Pools of Storage tiers","Online (Transactional Processing); Midline (Fixed Content); Nearline (Disk Backup/Staging/Spooling); Offline (Tape Archive)","high","ingest-extraction","document-review","Objective section","Canonical four-tier lexicon definition",""
"08-phase2-project-kickoff-2ea711-OBS-004","08-phase2-project-kickoff-2ea711","maxtor","","viability-prediction","2003","Industry adoption of Pools lexicon","All players in the Serial Storage ecosystem will adopt Maxtor's 'Pools' lexicon","medium","ingest-extraction","expert-opinion","Business Strategy section","Key strategic imperative; prediction of lexicon adoption",""
"08-phase2-project-kickoff-2ea711-OBS-005","08-phase2-project-kickoff-2ea711","","pools-of-storage","actual-outcome","2003","Industry adoption of Pools lexicon","[UNVERIFIED]","low","placeholder","web-verification","N/A","Outcome of lexicon adoption prediction",""
"08-phase2-project-kickoff-2ea711-OBS-006","08-phase2-project-kickoff-2ea711","maxtor","","strategic-objective","2003","Midline market launch timeline","Launch new storage category of midline storage within a year (by end 2004)","high","ingest-extraction","document-review","Business Strategy section","Ambitious one-year category launch target",""
"08-phase2-project-kickoff-2ea711-OBS-007","08-phase2-project-kickoff-2ea711","maxtor","","viability-prediction","2003","Misperception risk of Pools of Storage","Enterprise customers must not perceive Pools of Storage as hierarchical storage management","medium","ingest-extraction","expert-opinion","Business Strategy section","Key risk to category creation narrative",""
"08-phase2-project-kickoff-2ea711-OBS-008","08-phase2-project-kickoff-2ea711","maxtor","","strategic-objective","2003","Endorsement requirement","Endorsement required from industry publications in US and Europe and from at least four Fortune 500 company CIOs","high","ingest-extraction","document-review","Business Strategy section","Specific success criteria defined",""
"08-phase2-project-kickoff-2ea711-OBS-009","08-phase2-project-kickoff-2ea711","aberdeen-group","","project-deliverable","2003","Task 1 deliverables","One-day Strategy Consulting Workshop (Dec 17 Milpitas); Pools of Storage Strategy Report; Tool Implementation Workshop Plan","high","ingest-extraction","document-review","Aberdeen Deliverables section","Task One: Design",""
"08-phase2-project-kickoff-2ea711-OBS-010","08-phase2-project-kickoff-2ea711","aberdeen-group","","project-deliverable","2003","Task 2 deliverables","Pools of Storage Decision Tool; Competitive Value Prospect Tool; Tool Implementation WebEx; Tool Demo Guides","high","ingest-extraction","document-review","Aberdeen Deliverables section","Task Two: Toolkit Development",""
"08-phase2-project-kickoff-2ea711-OBS-011","08-phase2-project-kickoff-2ea711","aberdeen-group","","project-deliverable","2003","Task 3 scope","100-250 internet surveys and 5-8 face-to-face/telephone interviews; messaging resonance analysis; buying behavior questions","high","ingest-extraction","document-review","Aberdeen Deliverables section","Task Three: Message Testing",""
"08-phase2-project-kickoff-2ea711-OBS-012","08-phase2-project-kickoff-2ea711","aberdeen-group","","project-deliverable","2003","Task 4 scope","East/West coast and two European city press tour to evangelize Pools of Storage white paper","high","ingest-extraction","document-review","Aberdeen Deliverables section","Task Four: Evangelization - international scope",""
"08-phase2-project-kickoff-2ea711-OBS-013","08-phase2-project-kickoff-2ea711","","pools-of-storage","timeline-milestone","2003","Project start date","November 24 2003","high","ingest-extraction","document-review","Project Timeline section","",""
"08-phase2-project-kickoff-2ea711-OBS-014","08-phase2-project-kickoff-2ea711","","pools-of-storage","timeline-milestone","2003","Strategy workshop date","December 17 2003 in Milpitas CA","high","ingest-extraction","document-review","Project Timeline section","",""
"08-phase2-project-kickoff-2ea711-OBS-015","08-phase2-project-kickoff-2ea711","","pools-of-storage","timeline-milestone","2004","Press and industry outreach start","February 2004","high","ingest-extraction","document-review","Project Timeline section","",""
"08-phase2-project-kickoff-2ea711-OBS-016","08-phase2-project-kickoff-2ea711","aberdeen-group","","resource-commitment","2003","Project duration estimate","Approximately 10 person-weeks","high","ingest-extraction","document-review","Project Timeline section","",""
"08-phase2-project-kickoff-2ea711-OBS-017","08-phase2-project-kickoff-2ea711","aberdeen-group","","organizational","2003","Staff replacement clause","Aberdeen cannot replace named key staff without prior written Maxtor consent","high","ingest-extraction","document-review","Aberdeen Project Team section","Legal commitment to team continuity",""
"08-phase2-project-kickoff-2ea711-OBS-018","08-phase2-project-kickoff-2ea711","peter-kastner","","role-definition","2003","Peter Kastner role","Executive VP Aberdeen Group; oversees Aberdeen-Maxtor relationship; contributor to Tasks 1-4","high","ingest-extraction","document-review","Aberdeen Project Team section","",""
"08-phase2-project-kickoff-2ea711-OBS-019","08-phase2-project-kickoff-2ea711","stan-elbaum","","role-definition","2003","Stan Elbaum role","VP Strategic Solutions; executive responsible for Task 2 Tools Development","high","ingest-extraction","document-review","Aberdeen Project Team section","",""
"08-phase2-project-kickoff-2ea711-OBS-020","08-phase2-project-kickoff-2ea711","david-hill","","role-definition","2003","David Hill role","Research Director; primary contributor to ILM/Pools strategy workshop and messaging interviews","high","ingest-extraction","document-review","Aberdeen Project Team section","",""
"08-phase2-project-kickoff-2ea711-OBS-021","08-phase2-project-kickoff-2ea711","aberdeen-group","","strategic-objective","2003","Web Center of Excellence","Plan to create web site as one-stop-shop for Pools of Storage subject for industry","medium","ingest-extraction","expert-opinion","Task 3 section","Forward-looking digital presence strategy",""
