"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"prime-industry-product-5-year-plan-1981-0a3546-OBS-001","prime-industry-product-5-year-plan-1981-0a3546","prime-computer","","strategy-classification","1981","Plan thesis","'The set of product requirements common to all markets is where most of Prime's product development attention and investment should be placed.'","high","ingest-extraction","industry-analysis","p.3","Stated premise; common-requirements approach across vertical-market plans",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-002","prime-industry-product-5-year-plan-1981-0a3546","prime-computer","","market-data","1981","Total planned-market product revenue 1980 (worldwide, $M)","117.7","high","ingest-extraction","industry-analysis","p.15 Table 1.2-1","",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-003","prime-industry-product-5-year-plan-1981-0a3546","prime-computer","","market-data","1981","Total planned-market product revenue 1981 (worldwide, $M)","217.0","high","ingest-extraction","industry-analysis","p.15 Table 1.2-1","",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-004","prime-industry-product-5-year-plan-1981-0a3546","prime-computer","","market-data","1981","Total planned-market product revenue 1985 (worldwide, $M, forecast)","1193.1","high","ingest-extraction","industry-analysis","p.15 Table 1.2-1","",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-005","prime-industry-product-5-year-plan-1981-0a3546","prime-computer","","viability-prediction","1981","Planned-market revenue share of corporate goal 1985","81% of $1,458M corporate goal (forecast)","medium","ingest-extraction","industry-analysis","p.15 Table 1.2-1","Outcome partially-verified: Prime grew strongly through mid-1980s but never hit $1.45B corp goal; peaked around $1B before LBO/decline.",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-006","prime-industry-product-5-year-plan-1981-0a3546","prime-computer","","strategy-classification","1981","Top-5 priority near-term product gaps (1981-82)","(1) Programmable parallel-channel interface (HPC-4 / MPC-4 Special); (2) Floating-point precision and consistency; (3) COBOL at full ANSI intermediate level; (4) FORTRAN 77 compile/runtime performance; (5) Hyperchannel interface","high","ingest-extraction","industry-analysis","p.5","Priority order based on number of vertical markets needing each item",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-007","prime-industry-product-5-year-plan-1981-0a3546","","","framework-factor","1981","Seven System Use Categories","Computational, Timesharing/Program Development, CAD/CAM, Office Automation, Transaction Processing, Query (DB & Batch), Prime Information (small business)","high","ingest-extraction","industry-analysis","p.6, p.25","Core analytical framework of the plan",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-008","prime-industry-product-5-year-plan-1981-0a3546","","","framework-factor","1981","Five system price bands (1981 product line)","$0-50K (Rabbit ~$40K), $50-130K (250-II $65K), $130-220K (550-II $89K), $220-300K (750 $155K), >$300K (850 $300K)","high","ingest-extraction","industry-analysis","p.24","Price bands matched to 1981 Prime CPUs",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-009","prime-industry-product-5-year-plan-1981-0a3546","","personal-workstation-1984","viability-prediction","1981","Need for $10K-$30K personal computer with networking","'Market Planning strongly believes that a very low end system, in a $10K-$30K price band, is needed before the mid-1980's' — networked, professional/managerial/engineering workstation","verified","ingest-extraction","industry-analysis","p.24, p.132","Verified: networked personal workstations / PCs on LANs became dominant 1984-1990; Prime never delivered competitively",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-010","prime-industry-product-5-year-plan-1981-0a3546","fortune-1000","","viability-prediction","1981","F1000 TP revenue timing","'We do not foresee significant corporate revenue streams from TP at Fortune 1000-type firms before 1984' — slow but progressive growth from pilots","verified","ingest-extraction","industry-analysis","p.7","Verified: Prime never broke through against IBM/Tandem/Stratus in F1000 OLTP",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-011","prime-industry-product-5-year-plan-1981-0a3546","","vax-vms","expert-opinion","1981","Competitive benchmark thesis","'DEC will remain the competitive benchmark indefinitely, and we see the competition increasing in intensity as DEC broadens its product line and matures its software.'","verified","ingest-extraction","industry-analysis","p.10","Verified through 1990s; both Prime and DEC ultimately dissolved into HP/HPE lineage",""
"prime-industry-product-5-year-plan-1981-0a3546-OBS-012","prime-industry-product-5-year-plan-1981-0a3546","","","strategy-classification","1981","Four 'attack' markets","Local-area networks of terminals and other devices; Distributed processing including personal/departmental systems; Office automation; CAD/CAM","high","ingest-extraction","industry-analysis","p.13","Industry-leadership opportunity targets",""
