"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"d0fc8a-OBS-001","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","market-data","1996","e-Learning market size 1996","Near zero in revenues","high","ingest-extraction","market-data","p.3-4","Kastner identifies 1996 as e-learning market starting point"
"d0fc8a-OBS-002","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","market-data","2002","e-Learning market size forecast 2002","Well over $10 billion worldwide (software + services + content)","medium","ingest-extraction","market-data","p.3-4","Aberdeen forecast for worldwide e-learning market by 2002"
"d0fc8a-OBS-003","1999-e-learning-in-the-enterprise-psk-d0fc8a","","wbt-asynchronous","market-data","1996","Classroom training share of enterprise training 1996","~90% of enterprise training opportunities used classroom method","high","ingest-extraction","field-research","p.3","Aberdeen data point on training modality distribution"
"d0fc8a-OBS-004","1999-e-learning-in-the-enterprise-psk-d0fc8a","","wbt-asynchronous","market-data","1998","Classroom training share 1998","~70% classroom; ~25% TBT","high","ingest-extraction","field-research","p.3","Significant shift from classroom in two years; TBT gaining rapidly"
"d0fc8a-OBS-005","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","viability-prediction","1999","Classroom vs TBT parity forecast","Classroom training and TBT will reach approximately equal share of training opportunities by 2002","verified","outcome-linkage","market-data","p.3 Fig.2","Aberdeen's most specific quantitative forecast for the e-learning market"
"d0fc8a-OBS-006","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","viability-prediction","1999","e-Learning market share forecast 2002","e-Learning will have approximately one-third of total training market by 2002","verified","outcome-linkage","market-data","p.4","Derived from TBT share projection"
"d0fc8a-OBS-007","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","market-data","1999","Corporate WBT/CBT adoption rate","More than 70% of corporations offer employees computer- or web-based training options","high","ingest-extraction","field-research","p.2","Key adoption metric demonstrating rapid corporate e-learning deployment in 1999"
"d0fc8a-OBS-008","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","market-data","1999","Higher education online course offering rate","60% of higher education institutions offer online learning courses","high","ingest-extraction","field-research","p.2","Aberdeen citing external research on higher education adoption"
"d0fc8a-OBS-009","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","viability-prediction","1999","Higher education online learning penetration forecast","Online learning penetration in corporate/government/higher education will reach ~90% within a few years","verified","outcome-linkage","expert-opinion","p.2","Aberdeen's broad forecast for online learning penetration across sectors"
"d0fc8a-OBS-010","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","market-data","1999","Travel cost share of corporate training budget","Travel costs consume up to 40% of average corporate training budget","high","ingest-extraction","field-research","p.2-3","Key ROI driver for e-learning adoption; travel elimination cited as primary cost benefit"
"d0fc8a-OBS-011","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","framework-factor","1999","e-Learning benefit: Elimination of travel costs","Virtual learning delivery eliminates travel expenses and leaves students in place","high","ingest-extraction","industry-analysis","p.6 Table 1","From e-Learning vs Classroom Training comparison table"
"d0fc8a-OBS-012","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","framework-factor","1999","e-Learning benefit: Personalized learning curricula","e-Learning enables personalized curricula vs generalized classroom training","high","ingest-extraction","industry-analysis","p.6 Table 1","Addresses diverse target audience challenge"
"d0fc8a-OBS-013","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","framework-factor","1999","e-Learning benefit: Rapid deployment and continuous evolution","e-Learning enables rapid deployment and continuous course updates vs slow classroom refresh","high","ingest-extraction","industry-analysis","p.6 Table 1","Addresses fast-changing environment challenge"
"d0fc8a-OBS-014","1999-e-learning-in-the-enterprise-psk-d0fc8a","","e-learning-platforms","framework-factor","1999","e-Learning benefit: Just-in-time modular training","Modular e-learning provides only necessary information in smaller blocks vs just-in-case classroom","high","ingest-extraction","industry-analysis","p.6 Table 1","More complex jobs require targeted modular training; key instructional design shift"
"d0fc8a-OBS-015","1999-e-learning-in-the-enterprise-psk-d0fc8a","","wbt-asynchronous","technology-assessment","1999","WBT (Asynchronous) lifecycle assessment","Emerging; enabling technology for self-paced enterprise learning; clear advantages over classroom","high","ingest-extraction","industry-analysis","p.17-18 Table 3","Aberdeen profiles WBT advantages (accessibility; cost) and disadvantages (lack of interactivity)"
"d0fc8a-OBS-016","1999-e-learning-in-the-enterprise-psk-d0fc8a","","wbt-synchronous","technology-assessment","1999","WBT (Synchronous) lifecycle assessment","Emerging; instructor-led collaborative virtual classroom; addresses interaction gap","medium","ingest-extraction","industry-analysis","p.21-23","Synchronous WBT enables real-time interaction; higher infrastructure requirements than async"
"d0fc8a-OBS-017","1999-e-learning-in-the-enterprise-psk-d0fc8a","","lms-software","technology-assessment","1999","Learning Management Systems (LMS) assessment","Emerging infrastructure layer for enterprise e-learning administration and tracking","high","ingest-extraction","industry-analysis","p.27","LMS identified as critical enterprise infrastructure for e-learning deployment"
"d0fc8a-OBS-018","1999-e-learning-in-the-enterprise-psk-d0fc8a","","cbt-software","technology-assessment","1999","Computer-based Training (CBT) lifecycle assessment","Mature but declining; being superseded by web-based delivery","high","ingest-extraction","industry-analysis","p.25","CBT (CD-ROM based) losing ground to WBT; Kastner tracks this transition"
"d0fc8a-OBS-019","1999-e-learning-in-the-enterprise-psk-d0fc8a","smartforce","","strategy-classification","1999","SmartForce market position","Leading e-learning content and courseware provider with library-based subscription model","high","ingest-extraction","competitive-profiling","p.123-131","Profiled as top-tier e-learning vendor; merged with SkillSoft in 2002"
