"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1995-ibm-db2-common-server-OBS-001","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","is","client-server version of DB2/MVS RDBMS running on RS/6000 (AIX) and OS/2 Warp/Warp Connect","high","ingest-extraction","document-review","1","Section: executive-summary; DB2 common server (also called 'DB2') is a client-server version of IBM's DB2/MVS RDBMS that runs on IBM's RS/6000 workstations over IBM's AIX version of Unix and on PCs running OS/2 Warp and Warp Con",""
"aberdeen-1995-ibm-db2-common-server-OBS-002","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","ported to","HP-UX and Sun Solaris; porting in progress to Siemens Nixdorf, Windows NT, and PowerPC","high","ingest-extraction","document-review","1","Section: executive-summary; IBM has recently ported DB2 to the HP and Sun Unix platforms and is presently porting it to the Siemens Nixdorf, Windows NT, and PowerPC platforms",""
"aberdeen-1995-ibm-db2-common-server-OBS-003","aberdeen-1995-ibm-db2-common-server","","db2-common-server","market-data","1995","is characterized as","major player and strong competitor in the DORS market, especially in the IBM-workstation-server market","high","ingest-extraction","document-review","1","Section: executive-summary; DB2 is a major player and strong competitor in the DORS market, especially in the IBM-workstation-server market.",""
"aberdeen-1995-ibm-db2-common-server-OBS-004","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","includes","core DB2 RDBMS plus DataPropagator, DataRefresher, DataJoiner, DataHub, Visualizer, DB2 Parallel Edition","high","ingest-extraction","document-review","1","Section: executive-summary; The DB2 solution includes the core DB2 RDBMS plus related products that add value for particular user needs, such as DataPropagator and DataRefresher for mass data loads and change-data replication, D",""
"aberdeen-1995-ibm-db2-common-server-OBS-005","aberdeen-1995-ibm-db2-common-server","","db2-common-server","strategy-classification","1995","recommended for","databases requiring connectivity to other IBM platforms; middle tier of three-tier solutions; medium-to-large-scale data-warehousing; mission-critical OLTP","high","ingest-extraction","document-review","1","Section: executive-summary; IS buyers should consider DB2 especially for databases requiring connectivity to other IBM platforms, where IBM services are an important consideration...and as the middle tier of a three-tier solutio",""
"aberdeen-1995-ibm-db2-common-server-OBS-006","aberdeen-1995-ibm-db2-common-server","","db2-common-server","expert-opinion","1995","compared to competitors","has added functionality to compete on equal technological basis with, and in some cases surpass, other major DORS suppliers","high","ingest-extraction","document-review","1","Section: executive-summary; DB2 common server's Version 2 has added the functionality necessary for DB2 to compete on an equal technological basis with-and in some cases surpass-the other major distributed, open RDBMS suppliers.",""
"aberdeen-1995-ibm-db2-common-server-OBS-007","aberdeen-1995-ibm-db2-common-server","","","strategy-classification","1995","advises","IS buyers should take a new and closer look at DB2 for distributed, open production systems","high","ingest-extraction","document-review","1","Section: executive-summary; Aberdeen believes that it is time for IS buyers to take a new and closer look at DB2 for distributed, open production systems.",""
"aberdeen-1995-ibm-db2-common-server-OBS-008","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","available on","OS/2, AIX, Windows NT servers; beta on HP-UX, Solaris, Sinix; DB2 Web server support upcoming","high","ingest-extraction","document-review","1","Section: market-position; DB2 version 2 is available on OS/2, AIX, and Windows NT servers, and in beta on HP's HP-UX, Sun's Solaris, and Siemens-Nixdorf's Sinix. Support for a DB2 Web server is upcoming.",""
"aberdeen-1995-ibm-db2-common-server-OBS-009","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","supports protocols","TCP/IP, SPX/IPX, NetBIOS, SNA LU6.2 (APPC/APPN); interconnection to MVS, OS/400, VSE, VM via DRDA","high","ingest-extraction","document-review","1","Section: market-position; DB2 supports the TCP/IP, SPX/IPX, NetBIOS, and SNA LU6.2 (APPC/APPN) protocols, and allows interconnection to the MVS, OS/400, VSE, and VM IBM platforms via DRDA",""
"aberdeen-1995-ibm-db2-common-server-OBS-010","aberdeen-1995-ibm-db2-common-server","","","technology-assessment","1995","adopted by","11.0 suppliers","high","ingest-extraction","document-review","1","Section: market-position; Eleven other suppliers have also implemented DRDA access to DB2 data.",""
"aberdeen-1995-ibm-db2-common-server-OBS-011","aberdeen-1995-ibm-db2-common-server","ibm","","technology-assessment","1995","sells DB2 via","vast global direct-sales force, often bundled with IBM hardware and services; channel-enabling for version 2","high","ingest-extraction","document-review","1","Section: market-position; IBM sells DB2 primarily through a vast global direct-sales force, often bundled with IBM hardware and services.",""
"aberdeen-1995-ibm-db2-common-server-OBS-012","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","experience","10.0 years","high","ingest-extraction","document-review","1","Section: technology-overview; DB2/MVS on the mainframe has over 10 years of datacenter and mission-critical-application experience, giving DB2 common server added robustness and OLTP scalability in many situations.",""
"aberdeen-1995-ibm-db2-common-server-OBS-013","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","TPC-C result","3119.16 tpmC","high","ingest-extraction","document-review","2","Section: scalability; a recent TPC-C result on an 8-way RS/6000 model J30 shows DB2 delivering 3119.16 tpmC at 349 $/tpmC.",""
"aberdeen-1995-ibm-db2-common-server-OBS-014","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","TPC-C price-performance","349.0 USD/tpmC","high","ingest-extraction","document-review","2","Section: scalability; a recent TPC-C result on an 8-way RS/6000 model J30 shows DB2 delivering 3119.16 tpmC at 349 $/tpmC.",""
"aberdeen-1995-ibm-db2-common-server-OBS-015","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","adds SMP enablement","multithreading support for SMP scalability matching other major DORS suppliers","high","ingest-extraction","document-review","2","Section: scalability; version 2 is now 'SMP-enabled', matching other major DORS suppliers in OLTP-type parallel performance features.",""
"aberdeen-1995-ibm-db2-common-server-OBS-016","aberdeen-1995-ibm-db2-common-server","","db2-common-server","technology-assessment","1995","enhanced in v2","query rewrite, more alternatives, better non-uniform data distribution detection, pre-fetching, parallel I/O, asynchronous writes","high","ingest-extraction","document-review","2","Section: scalability; A major performance enhancer in version 2 is a reworking of IBM's cost-based optimizer to perform more in-depth analysis of queries, including 'query rewrite' of complex queries",""
"aberdeen-1995-ibm-db2-common-server-OBS-017","aberdeen-1995-ibm-db2-common-server","","db2-parallel-edition","technology-assessment","1995","available on","loosely-coupled RS/6000s with HACMP or LAN, and IBM RS/6000 SP MPP systems; parallelizes joins, inserts, updates, deletes, index, backup","high","ingest-extraction","document-review","2","Section: scalability; DB2 Parallel Edition is available on loosely-coupled RS/6000s with HACMP or connected via a LAN, and on IBM's high-end RS/6000 SP Massively-Parallel Processing (MPP) systems.",""
