"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-1996-hp-praesidium-family-OBS-001","aberdeen-1996-hp-praesidium-family","hewlett-packard","hp-praesidium","strategy-classification","1996","Praesidium Framework Strategy","Modular yet integrated security framework: VirtualVault (trusted gateway) + Authorization Server (business-logic) + ICF (crypto framework) + ImagineCard (authentication); business-logic-driven vs mechanical ACL approach","high","ingest-extraction","industry-analysis","HP Praesidium — A Family of Products",""
"aberdeen-1996-hp-praesidium-family-OBS-002","aberdeen-1996-hp-praesidium-family","hewlett-packard","virtualvault","technology-assessment","1996","VirtualVault Trust Model","B1 class SecureWare; protected reference monitor isolates web-server from Intranet resources; roles-based admin eliminating superuser; real-time audit log monitoring; already deployed by Federal banks for Internet banking","high","ingest-extraction","document-review","HP Praesidium VirtualVault","Based on SecureWare technology acquired by HP from National Computer Security Center evaluation"
"aberdeen-1996-hp-praesidium-family-OBS-003","aberdeen-1996-hp-praesidium-family","hewlett-packard","authorization-server","technology-assessment","1996","Authorization Server Architecture","Role-and-rules-based authorization separating identity/authorization from back-end; authorized access by app/app-server/location/time-of-day/day-of-week/roles; secured replication for HA","high","ingest-extraction","document-review","Praesidium Authorization Server",""
"aberdeen-1996-hp-praesidium-family-OBS-004","aberdeen-1996-hp-praesidium-family","hewlett-packard","international-cryptography-framework","technology-assessment","1996","ICF Purpose and Design","Designed to resolve national encryption export control impasse; enables enterprises to use politically-approved crypto per political boundary; HP-proposed open standard","high","ingest-extraction","document-review","ICF Network Security",""
"aberdeen-1996-hp-praesidium-family-OBS-005","aberdeen-1996-hp-praesidium-family","","hp-praesidium","market-data","1996","E-Commerce Enterprise Status","IS executives testing small-scale pilot projects between trading partners; point-solutions found inadequate; internal-commerce-networks physically disconnected from corporate network for security","high","ingest-extraction","field-research","Introduction","Aberdeen field research findings on enterprise e-commerce readiness"
"aberdeen-1996-hp-praesidium-family-OBS-006","aberdeen-1996-hp-praesidium-family","hewlett-packard","hp-praesidium","viability-prediction","1996","Integrated Security Framework vs Point Solutions","Aberdeen concludes point-solutions will not work for production-grade enterprise e-commerce; integrated framework required; Praesidium approach will prevail","verified","outcome-linkage","industry-analysis","Introduction / Conclusion","Paired with OBS-007"
"aberdeen-1996-hp-praesidium-family-OBS-007","aberdeen-1996-hp-praesidium-family","","hp-praesidium","actual-outcome","2005","Integrated Security Framework vs Point Solutions Outcome","Prediction verified: enterprise security market consolidated around integrated frameworks; HP Praesidium products were discontinued but the framework concept prevailed — IAM platforms (RSA, IBM Tivoli, Microsoft IAM) and unified security suites became the industry standard by 2005","verified","web-source","document-review","","HP VirtualVault replaced by HP-UX 11i trusted computing; broader framework concept confirmed"
"aberdeen-1996-hp-praesidium-family-OBS-008","aberdeen-1996-hp-praesidium-family","hewlett-packard","authorization-server","viability-prediction","1996","Role-Based Access Control (RBAC) vs ACL Prediction","Aberdeen predicts role-and-rules-based authorization will replace mechanical ACL-based security controls; transforming mechanical controls into business-logic","verified","outcome-linkage","expert-opinion","Praesidium Authorization Server","Paired with OBS-009"
"aberdeen-1996-hp-praesidium-family-OBS-009","aberdeen-1996-hp-praesidium-family","","authorization-server","actual-outcome","2004","RBAC vs ACL Adoption Actual Outcome","RBAC became the dominant enterprise authorization model; NIST RBAC standard published 2004; RBAC is now the industry standard for enterprise IAM, supplanting traditional ACLs as Aberdeen predicted","verified","web-source","document-review","","NIST SP 800-63 and enterprise IAM standards confirm RBAC dominance"
"aberdeen-1996-hp-praesidium-family-OBS-010","aberdeen-1996-hp-praesidium-family","","set-protocol","viability-prediction","1996","SET Protocol Adoption","Praesidium plans to integrate with SET for credit card transactions; SET and X.509 cited as key authentication standards to support","verified","outcome-linkage","document-review","Authenticating credentials","Paired with OBS-011"
