"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"fe2827-OBS-001","2001-sap-the-once-and-future-king-fe2827","sap-ag","mysap-com","technology-assessment","2000","SAP SAPPHIRE 2000 product status","Immature; vision blurred; mySAP.com new and unproven; few customers","high","ingest-extraction","industry-analysis","abstract","Reference to prior year SAPPHIRE in Berlin and Las Vegas",""
"fe2827-OBS-002","2001-sap-the-once-and-future-king-fe2827","sap-ag","","expert-opinion","2000","SAP executive posture at SAPPHIRE 2000","Defensive; management uncertain about direction","high","ingest-extraction","industry-analysis","abstract","Contrast set up with 2001 improvement",""
"fe2827-OBS-003","2001-sap-the-once-and-future-king-fe2827","sap-ag","mysap-com","technology-assessment","2001","SAP SAPPHIRE 2001 product status","Mature product family; significant customer base using new products","high","ingest-extraction","industry-analysis","abstract","SAPPHIRE 2001 Orlando — key inflection point",""
"fe2827-OBS-004","2001-sap-the-once-and-future-king-fe2827","sap-ag","mysap-com","expert-opinion","2001","SAP product family competitive position","More than competitive as integrated suite; now the leader","high","ingest-extraction","industry-analysis","abstract","Aberdeen's assessment after three years of SAP transformation effort",""
"fe2827-OBS-005","2001-sap-the-once-and-future-king-fe2827","sap-ag","","strategy-classification","2001","SAP strategic focus","Significant development resources focused on executing key priorities","high","ingest-extraction","industry-analysis","abstract","Evidence of disciplined execution after prior strategic confusion",""
"fe2827-OBS-006","2001-sap-the-once-and-future-king-fe2827","sap-ag","sap-crm","technology-assessment","2001","SAP CRM competitive positioning","Will compete effectively against more narrowly defined CRM leaders (e.g. Siebel)","medium","ingest-extraction","industry-analysis","abstract","Aberdeen prediction at time of study",""
"fe2827-OBS-007","2001-sap-the-once-and-future-king-fe2827","sap-ag","sap-enterprise-portal","technology-assessment","2001","SAP Portals competitive positioning","Will compete effectively in enterprise portal segment","medium","ingest-extraction","industry-analysis","abstract","Competing with Plumtree and other portal specialists",""
"fe2827-OBS-008","2001-sap-the-once-and-future-king-fe2827","sap-ag","sap-b2b-exchange","technology-assessment","2001","SAP Exchanges competitive positioning","Will compete effectively in B2B exchange segment against Commerce One and Ariba","medium","ingest-extraction","industry-analysis","abstract","B2B exchange market was crowded in 2001",""
"fe2827-OBS-009","2001-sap-the-once-and-future-king-fe2827","sap-ag","","viability-prediction","2001","SAP ERP market hegemony","SAP will not cede ERP market leadership; lion metaphor used","high","ingest-extraction","industry-analysis","abstract","Core prediction of the study",""
"fe2827-OBS-010","2001-sap-the-once-and-future-king-fe2827","sap-ag","mysap-com","market-data","2001","SAP transformation timeline","Three years of development effort (1998-2001) yielding results","high","ingest-extraction","industry-analysis","abstract","Timeframe of the mySAP.com transition",""
"fe2827-OBS-011","2001-sap-the-once-and-future-king-fe2827","sap-ag","","expert-opinion","2001","SAP strategy clarity at SAPPHIRE 2001","SAP clearly articulated product family direction; compelling story","high","ingest-extraction","industry-analysis","abstract","Aberdeen confidence in SAP roadmap after 2001 SAPPHIRE",""
"fe2827-OBS-012","2001-sap-the-once-and-future-king-fe2827","sap-ag","","actual-outcome","2026","SAP ERP market dominance maintained","SAP S/4HANA dominant cloud ERP; SAP remains #1 ERP vendor globally per Gartner and IDC 2024","verified","web-source","document-review","post-study","SAP named Gartner Magic Quadrant Leader for Cloud ERP 2024; over 90% of new customers choosing cloud",""
"fe2827-OBS-013","2001-sap-the-once-and-future-king-fe2827","sap-ag","sap-crm","actual-outcome","2006","SAP CRM vs Siebel outcome","Siebel acquired by Oracle 2006; SAP CRM became competitive; SAP Customer Experience suite active 2026","verified","web-source","document-review","post-study","SAP CRM did compete effectively as predicted; Siebel dissolved as independent vendor",""
"fe2827-OBS-014","2001-sap-the-once-and-future-king-fe2827","ariba","","actual-outcome","2012","Ariba B2B exchange outcome","SAP acquired Ariba in 2012 for $4.3B — validating SAP's B2B exchange strategy","verified","web-source","document-review","post-study","SAP absorbed the leading B2B exchange competitor rather than defeating it",""
"fe2827-OBS-015","2001-sap-the-once-and-future-king-fe2827","commerce-one","","actual-outcome","2004","Commerce One outcome","Filed for bankruptcy 2004; dissolved — SAP's B2B exchange approach outlasted it","verified","web-source","document-review","post-study","Commerce One was a leading B2B exchange at time of study",""
