"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-kastner","Peter S. Kastner","person","IT Market Research","active","[none]","1988-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Group Vice President, Aberdeen Group; author of this letter"
"david-hood","David M. Hood","person","Analyst Relations","unknown [REVIEW]","","1990s-","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Director of Analyst Relations, Computer Associates (Islandia, NY), letter recipient"
"aberdeen-group","Aberdeen Group","firm","IT market analysis","acquired","Aberdeen/Harte-Hanks","1988-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Letter sender; Boston-based research firm"
"computer-associates","Computer Associates International","company","Enterprise Software","acquired","CA Technologies / Broadcom (2018)","1976-2018","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Recipient of the letter; enterprise software vendor in systems management and DBMS"
"charles-wang","Charles Wang","person","Software Executive","unknown [REVIEW]","","1970s-2002","carepo-kastner-unicenter-jasmine-1996-1d5ffe","CA co-founder and CEO; referenced as receiving the Unicenter project proposals on Monday"
"lou-gerstner","Louis V. Gerstner Jr.","person","IT Executive","unknown [REVIEW]","","1993-2002","carepo-kastner-unicenter-jasmine-1996-1d5ffe","IBM CEO quoted as publicly advising not to buy from Computer Associates"
"ibm","IBM","company","Enterprise IT","active","","1911-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Direct competitor; Tivoli parent; Gerstner quoted hostilely toward CA"
"tivoli-systems","Tivoli Systems","company","Enterprise Systems Management","acquired","IBM (1996)","1989-1996","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Principal Unicenter competitor; acquired by IBM in 1996"
"ibm-tivoli","IBM Tivoli","company","Enterprise Systems Management","unknown [REVIEW]","ibm","1996-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Post-acquisition Tivoli brand; central competitor in the letter"
"sap","SAP AG","company","Enterprise Software","active","","1972-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","R/3 ISV named as first example of Unicenter instrumentation; important but only first step"
"microsoft","Microsoft","company","Software","active","","1975-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","SMS (Systems Management Server) named as competitor"
"hp","Hewlett-Packard","company","IT Hardware/Software","split","HP Inc. / HPE (2015)","1939-2015","carepo-kastner-unicenter-jasmine-1996-1d5ffe","OpenView named as competitor"
"platinum-technology","Platinum Technology","company","Enterprise Software","acquired","Computer Associates (1999)","1987-1999","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Systems management competitor cited in recommended white paper"
"openvision","OpenVision Technologies","company","Enterprise Systems Management","acquired","Veritas (1997)","1990-1997","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Systems management competitor cited"
"dec","Digital Equipment Corporation","company","IT Hardware/Software","acquired","Compaq (1998) / HP (2002)","1957-1998","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Named as potential SI partner for proposed national fault-response center"
"ncr-corp","NCR Corporation","company","IT Hardware/Services","active","","1884-present","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Named as potential SI partner for fault-response center"
"big-6","Big 6 Accounting/SI Firms","institution","Consulting/SI","transformed","Big 4 / merged","1989-1998","carepo-kastner-unicenter-jasmine-1996-1d5ffe","Reference to Big 6 SI market as sales-seminar audience"
"ca-emerald-team","CA Emerald Team","institution","Internal CA sales","unknown [REVIEW]","","1990s-","carepo-kastner-unicenter-jasmine-1996-1d5ffe","CA's partner/channel sales team cited for neutrality with VAR program"
