obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
OBS-DYS-001,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,,strategy-classification,1997,DynaSoft market position,Delivering SSO since 1984; focus on Unix then client-server then Internet,high,PR,1,DynaSoft described as 14-year veteran of security solutions expanding from Unix to client-server to Internet SSO
OBS-DYS-002,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,,strategy-classification,1997,DynaSoft customer engagement model,Works directly with customers to fold lessons into product,high,PR,2,Aberdeen describes DynaSoft as small enough to work directly with users and integrate learnings into releases
OBS-DYS-003,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-005,TECH-DYS-011,strategy-classification,1997,HP Praesidium partnership,HP chose BoKS technology for HP Praesidium Single Sign-On,high,PR,2,"Strategic endorsement: Hewlett-Packard incorporated DynaSoft security technology into Praesidium SSO"
OBS-DYS-004,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-006,TECH-DYS-012,strategy-classification,1997,Sun Security Manager partnership,Sun chose DynaSoft as strategic partner for Sun Security Manager,high,PR,2,"Strategic endorsement: Sun Microsystems chose DynaSoft for technology and products in Sun Security Manager"
OBS-DYS-005,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-002,market-data,1997,SSO market maturity,IS finding slide-ware instead of demonstrable product and reference accounts,high,PR,1,"Aberdeen field research: IS decision makers report SSO 'appears to be out of reach' due to lack of real products"
OBS-DYS-006,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-002,framework-factor,1997,SSO implementation barrier,Non-interoperable user profile databases across unlike platforms,high,PR,1,Key SSO barrier: disparate platform user profiles creating high IS management expense
OBS-DYS-007,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-002,framework-factor,1997,SSO requirement 1,Common authentication authorization and auditing across multiple technology domains,high,PR,1,First SSO requirement from IS veterans: common AAA functions across all platforms
OBS-DYS-008,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-002,framework-factor,1997,SSO requirement 2,Reusable framework for evolving business needs,high,PR,1,Second SSO requirement: must support business change over time without IT staff expertise overload
OBS-DYS-009,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-002,framework-factor,1997,SSO requirement 3,No cadre of highly-skilled IS staff required,high,PR,1,Third SSO requirement: must be manageable by moderate-skilled administrators
OBS-DYS-010,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,TECH-DYS-001,technology-assessment,1997,BoKS deployment speed,Full project deployments from start to finish in less than 60 days,high,PR,4,"User-reported benchmark: BoKS deployments completing in under 60 days per Aberdeen user research"
OBS-DYS-011,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,TECH-DYS-001,technology-assessment,1997,BoKS administrative scalability,Moderate-skilled admins managing hundreds to thousands of nodes and tens of thousands of users,high,PR,4,User-reported scalability: low-to-moderate skilled admins handling large deployments
OBS-DYS-012,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,TECH-DYS-001,technology-assessment,1997,BoKS application compatibility,No impact on existing applications and networks,high,PR,4,Most consistent user finding: zero impact on existing apps during BoKS deployment
OBS-DYS-013,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-003,technology-assessment,1997,RSA cryptography integration,RSA-based cryptography for in-transit information protection in SSSO,high,PR,2,BoKS SSSO uses RSA cryptography by default; modular engine can be swapped for export compliance
OBS-DYS-014,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-004,technology-assessment,1997,X.509 certificate support,X.509 certificates supported as credential type in BoKS PSDs,high,PR,2,BoKS Desktop supports X.509 certificates alongside ISO smart cards and software PSDs
OBS-DYS-015,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-007,,technology-assessment,1997,Entrust CA integration,Entrust Technologies CA services integrate with BoKS for multi-level authorizations,medium,PR,2,Large enterprises using BoKS with Entrust CA for supplier/partner/customer authorizations
OBS-DYS-016,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,,benchmark-result,1997,Major enterprise customers using BoKS,"BankBoston, BP Oil, Citibank, Chase Manhattan, Indian Telecom, Mannesmann Mobilfunk, Merrill Lynch, SmithKline Beecham, Telecom Italia, Telmex, Telstra",high,PR,4,Named enterprise users representing global financial and telecom sectors
OBS-DYS-017,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,,viability-prediction,1997,DynaSoft enterprise viability,Aberdeen recommends standardizing on DynaSoft and BoKS,high,PR,5,"Aberdeen conclusion: 'you cannot go wrong by standardizing on DynaSoft and BoKS'"
OBS-DYS-018,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,ENT-DYS-001,,actual-outcome,1997,DynaSoft enterprise viability - outcome,Validated: acquired by Security Dynamics for $115M within months,high,PR,5,"Security Dynamics acquired DynaSoft for $115M in July 1997 (CNET Dec 1997; RSA Security Wikipedia); confirmed Aberdeen's strong positive assessment"
OBS-DYS-019,1997-dynasoft's-boks-family--a-pragmatic-e6df7d,,TECH-DYS-002,viability-prediction,1997,SSO market adoption,SSO will become essential enterprise infrastructure,high,PR,1,Aberdeen frames SSO as critical for managing geographically dispersed enterprises with multiple platforms
