"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"ENT-DYS-001","DynaSoft AB","Technology Vendor","Enterprise Security","Acquired","Security Dynamics Inc. (July 1997, $115M)","1984-1997","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Stockholm Sweden; acquired by Security Dynamics for $115M in July 1997 — just weeks after this Aberdeen profile was published"
"ENT-DYS-002","Securix Inc.","Technology Vendor","Enterprise Security","Acquired","Security Dynamics / RSA Security","~1994-1997","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","DynaSoft's US subsidiary in Sunnyvale CA; absorbed into Security Dynamics acquisition"
"ENT-DYS-003","Security Dynamics Inc.","Technology Vendor","Enterprise Security","Renamed","RSA Security Inc. (1999)","1984-1999","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Acquirer of DynaSoft ($115M July 1997); had also acquired RSA Data Security in 1996 ($251M); renamed RSA Security in 1999"
"ENT-DYS-004","RSA Security Inc.","Technology Vendor","Enterprise Security","Acquired","EMC Corporation (2006 $2.1B) then Dell then Symphony Technology Group (2020)","1999-2020","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Successor to Security Dynamics; absorbed BoKS technology; acquired by EMC for $2.1B in 2006; became independent again in 2020"
"ENT-DYS-005","Hewlett-Packard","Technology Vendor","Enterprise Computing","Active (split)","HP Inc. and Hewlett Packard Enterprise","1939-present","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Incorporated DynaSoft BoKS technology into HP Praesidium Single Sign-On solution; strategic partner"
"ENT-DYS-006","Sun Microsystems","Technology Vendor","Enterprise Computing","Acquired","Oracle Corporation (2010)","1982-2010","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Chose DynaSoft as strategic partner for Sun Security Manager offerings; incorporated BoKS technology"
"ENT-DYS-007","Entrust Technologies","Technology Vendor","PKI / Certificate Authority","Public then Acquired","Entrust Datacard (2009), then Entrust Corp","1994-present","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","CA services provider whose products integrate with BoKS for multi-level intra-company authorizations"
"ENT-DYS-008","BankBoston","Financial Institution","Banking","Merged","Fleet Financial then Bank of America (2004)","1784-1999","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Named BoKS user; BankBoston merged with Fleet Financial in 1999"
"ENT-DYS-009","Citibank","Financial Institution","Banking","Active","","1812-present","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Named BoKS enterprise user; Citibank remains active as subsidiary of Citigroup"
"ENT-DYS-010","Chase Manhattan Bank","Financial Institution","Banking","Merged","JPMorgan Chase (2000)","1799-2000","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Named BoKS user; merged with JPMorgan in 2000 to form JPMorgan Chase"
"ENT-DYS-011","Merrill Lynch","Financial Institution","Banking/Securities","Acquired","Bank of America Merrill Lynch (2009)","1914-2009","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Named BoKS user; acquired by Bank of America in 2009"
"ENT-DYS-012","Telstra","Telecommunications","Telecom","Active","","1975-present","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Named BoKS user; Australian national telecom carrier; still active"
"ENT-DYS-013","BP Oil","Energy","Oil & Gas","Active (rebranded)","BP plc","1908-present","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Named BoKS user; still active as BP plc"
"ENT-DYS-014","Tivoli Systems","Technology Vendor","IT Management","Acquired","IBM Tivoli","1989-2014","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","BoKS Manager integrated with Tivoli TME; Tivoli acquired by IBM in 1996"
"ENT-DYS-015","Aberdeen Group","Research Firm","IT Research","Acquired","Harte-Hanks then rebranded","1988-2013","1997-dynasoft's-boks-family--a-pragmatic-e6df7d","Publisher of this profile"
