"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"la-times","Los Angeles Times","company","newspaper-publishing","active","","1881-present","tighten-disease-tracking-sars-latimes-20-0568b4","Editorial board byline; piece archived at UCLA"
"ucla-school-of-public-health","UCLA School of Public Health (Fielding)","institution","academic-research","active","renamed Fielding School of Public Health 2012","1961-present","tighten-disease-tracking-sars-latimes-20-0568b4","Bioterrorism resource site archive (ph.ucla.edu/epi/bioter/)"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks -> Spiceworks Ziff Davis","1988-present","tighten-disease-tracking-sars-latimes-20-0568b4","Kastner cited as chief research officer"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1980s-present","tighten-disease-tracking-sars-latimes-20-0568b4","Chief research officer of Boston-based Aberdeen Group"
"world-health-organization","World Health Organization","institution","global-public-health","active","","1948-present","tighten-disease-tracking-sars-latimes-20-0568b4","Receives (or should receive) daily SARS reporting from member nations"
"china-prc","People's Republic of China","institution","national-government","active","","1949-present","tighten-disease-tracking-sars-latimes-20-0568b4","Criticized for incomplete SARS disclosure starting Guandong outbreak"
"intel-corp","Intel Corporation","company","semiconductors","active","","1968-present","tighten-disease-tracking-sars-latimes-20-0568b4","Closed Hong Kong office during SARS outbreak"
"hewlett-packard","Hewlett-Packard","company","computing-hardware","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-present","tighten-disease-tracking-sars-latimes-20-0568b4","Closed Hong Kong office during SARS outbreak"
"colin-powell","Colin L. Powell","person","US-government","deceased","","1937-2021","tighten-disease-tracking-sars-latimes-20-0568b4","US Secretary of State at time of article"
"john-snow-treasury","John W. Snow","person","US-government","retired","","1939-present","tighten-disease-tracking-sars-latimes-20-0568b4","US Secretary of the Treasury; editorial calls for Treasury to pressure trading partners"
