"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"stratus-computer","Stratus Computer","company","fault-tolerant-computing","acquired","Stratus Technologies (now Penguin Solutions)","1980-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Kastner's Stratus employer (marketing/sales support)"
"tandem-computers","Tandem Computers","company","fault-tolerant-computing","acquired","Compaq (1997), then HP (2002)","1974-2002","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Stratus competitor; debit-credit benchmark publisher"
"digital-equipment-corp","Digital Equipment Corporation (DEC)","company","minicomputer-and-systems","acquired","Compaq (1998), then HP (2002)","1957-1998","kastner-tandem-topgun-et1-analysis-1987--a3a09c","VAX/VLX cited; PSK 1988 memo addressed to DEC engineers re Tandem TopGun"
"william-e-foster","William E. Foster","person","executive","active","","1970s-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Stratus Computer co-founder and CEO; 1987 XA2000 quote"
"robert-freiburghouse","Robert A. Freiburghouse","person","computer-scientist","active","","1970s-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Stratus co-founder and VP Engineering; recipient of 1987 PSK TopGun analysis memo"
"raphael-frommer","Raphael Frommer","person","computer-scientist","active","","1980s-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Stratus engineer; co-author with PSK and Clark Hodder of Aug 1987 TopGun analysis"
"clark-hodder","Clark Hodder","person","computer-scientist","active","","1980s-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Stratus engineer; co-author with PSK and Frommer of Aug 1987 TopGun analysis"
"jim-gray","Jim Gray","person","computer-scientist","deceased","Lost at sea 2007","1944-2007","kastner-tandem-topgun-et1-analysis-1987--a3a09c","Tandem researcher; pioneered debit-credit (DC) benchmark; cited PSK TopGun memo"
"tpc","Transaction Processing Performance Council (TPC)","consortium","industry-standards","active","","1988-present","kastner-tandem-topgun-et1-analysis-1987--a3a09c","TPC formed 1988 — ET1/TopGun/TP1 era predates TPC standardization"
