"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-001","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","personal-recollection","2003","Author title and role","By Peter Kastner, the Aberdeen Group (InternetWeek); EVP and Chief Research Officer for the Consumer Digital Technology Practice at Aberdeen Group.","high","personal-recollection","p1","Byline and author bio"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-002","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","market-data","2003","Survey scale","Aberdeen/InternetWeek survey completed by over 250 readers managing about 750,000 business PCs; top-10 respondents manage over 550,000 users.","high","market-survey","p1","Survey methodology"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-003","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","market-data","2003","Trailing 12-month big deals","Six deals of 10,000+ PCs totaling 70,000 PCs were done in the last twelve months.","high","market-survey","p1","Survey-derived"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-004","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","market-data","2003","Forward-looking big-deal pipeline","Three companies are now buying 30,000 PCs each and another handful of big orders bring the forward-looking total to 160,000.","high","market-survey","p1","Survey-derived"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-005","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","intel-pentium-4","market-data","2003","Buying drought fading","Judging by Intel's buoyant Q3 guidance and capacity-driven memory price increases in the past couple of months, it's fair to say the buying drought of the past couple of years is fading away.","high","industry-analysis","p1","Kastner reading of Intel Q3 guidance"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-006","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","market-data","2003","Ad-hoc replacement share","About 43% of desktops and 54% of laptops are replaced with a philosophy of 'when the need is justified', 'when they break', or 'when a new application requires it'.","high","market-survey","p1","Yankee philosophy dichotomy"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-007","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","expert-opinion","2003","3-year schedule convergence","The schedule is 36 months (desktops), converging with ~42 months for laptops.","high","expert-opinion","p1","Kastner thesis"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-008","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","windows-98","expert-opinion","2003","Kill Windows 9x/NT4 before worms","Get rid of those Windows 9x and NT liabilities before the software breaks for good, probably with a virus or worm attack.","high","expert-opinion","p1","Kastner memoir-style advice"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-009","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","expert-opinion","2003","Ad-hoc TCO penalty","Those who replace PCs on a catch-as-catch-can basis also experience higher costs of ownership, according to my research, due to higher support costs. The TCO gap will widen further as the benefits of stable image platforms are not attained by this class.","high","expert-opinion","p1","Kastner TCO thesis"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-010","pc-replacement-survey-one-size-fits-none-73e2e0","peter-s-kastner","corporate-desktop-pc","expert-opinion","2003","Industry ad-hoc pattern","Industries with the stingiest Yankees are healthcare and retail. Manufacturing is around the average, and financial services and - gasp - governments are least likely to wait for something to go wrong.","high","market-survey","p1","Kastner industry breakdown"
"pc-replacement-survey-one-size-fits-none-73e2e0-OBS-011","pc-replacement-survey-one-size-fits-none-73e2e0","","corporate-desktop-pc","actual-outcome","2007","PC spending recovery confirmed","Global corporate PC spending recovered strongly 2004-2007; 3-year replacement cycle became the de facto corporate standard through the 2010s.","verified","industry-consensus","backfill","Backfill"
