"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"5f91e4-OBS-001","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-2000","technology-assessment","1998","Multi-user architecture viability","Thin-client/server-centric multi-user architectures are now poised to become business-altering competitive weapons","high","ingest-extraction","industry-analysis","Executive Summary","Aberdeen's core thesis driven by 1997-1998 server power improvements",""
"5f91e4-OBS-002","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-nt-4","technology-assessment","1998","Central management capability","Multi-user architectures enable managing entire enterprise from a central server","high","ingest-extraction","industry-analysis","Executive Summary","Key management benefit cited",""
"5f91e4-OBS-003","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-2000","viability-prediction","1998","Adoption rate forecast","Significantly increased rates of adoption for multi-user Windows 2000-based servers expected in forthcoming year","verified","outcome-linkage","field-research","Executive Summary","Prediction based on IS manager survey results",""
"5f91e4-OBS-004","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-2000","actual-outcome","2000","Multi-user Windows 2000 adoption","Windows 2000 Terminal Services and Citrix MetaFrame achieved widespread enterprise adoption 2000-2002","verified","web-source","industry-analysis","Post-publication","Windows 2000 shipped Feb 17 2000; terminal services became mainstream",""
"5f91e4-OBS-005","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","thin-client-device","technology-assessment","1998","TCO advantage of thin-client vs client/server","Cost advantages exist; IS managers should measure TCO in multi-user computing environment","medium","ingest-extraction","field-research","Executive Summary","TCO framework provided as evaluation criterion",""
"5f91e4-OBS-006","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","windows-terminal-services","expert-opinion","1998","Report scope — IS manager survey","Aberdeen surveyed dozens of IS managers evaluating NT-based multi-user computing","high","ingest-extraction","field-research","Executive Summary","Primary research basis for the 90-page report",""
"5f91e4-OBS-007","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","thin-client-device","framework-factor","1998","Evaluation criterion — technological advantages","IS buyers should evaluate NT multi-user vs. client/server comparative architectural advantages/disadvantages","medium","ingest-extraction","industry-analysis","Evaluation Framework","One of approximately 14 IS buyer evaluation questions enumerated",""
"5f91e4-OBS-008","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","java-applications","framework-factor","1998","Evaluation criterion — client-side technologies","NCs, NetPCs, WBTs, servers, networking hardware, Java applications and thin-client enabling technologies all require evaluation","medium","ingest-extraction","competitive-profiling","Evaluation Framework","Comprehensive list of client-side components to assess",""
"5f91e4-OBS-009","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","windows-2000","market-data","1998","Report price and scope","Report priced at $895; 90 pages; published April 1999","high","ingest-extraction","document-review","Cover Page","Wayback Machine archive confirms pricing and publication metadata",""
"5f91e4-OBS-010","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-2000","strategy-classification","1998","Microsoft NT multi-user strategy","Windows 2000 positions terminal services as integrated platform feature rather than add-on","high","ingest-extraction","industry-analysis","Executive Summary","Citrix WinFrame/MetaFrame provided multi-user capability on NT 4; Win2000 built it in",""
"5f91e4-OBS-011","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","citrix-systems","citrix-winframe","strategy-classification","1998","Citrix competitive position in thin-client market","Citrix identified as leading thin-client enabling software solutions provider for NT","high","ingest-extraction","competitive-profiling","Profiled Vendors","Citrix was dominant ICA protocol provider; profiled in the report",""
"5f91e4-OBS-012","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","windows-2000","framework-factor","1998","Evaluation criterion — backward compatibility","IS managers must assess systems integration and backward compatibility issues for multi-user deployment","medium","ingest-extraction","industry-analysis","Evaluation Framework","Integration with existing infrastructure flagged as key risk",""
"5f91e4-OBS-013","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-2000","viability-prediction","1998","Windows 2000 as future of NT multi-user computing","NT 5.0/Windows 2000 will drive significantly increased adoption of multi-user architectures","verified","outcome-linkage","industry-analysis","Executive Summary","Prediction grounded in Microsoft's 1998 roadmap announcements",""
"5f91e4-OBS-014","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","microsoft","windows-2000","actual-outcome","2000","Windows 2000 release timing","Windows 2000 released to manufacturing December 15 1999; general availability February 17 2000 — within Aberdeen's projected timeframe","verified","web-source","document-review","Post-publication","Confirmed by Microsoft press release and Wikipedia",""
"5f91e4-OBS-015","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","","thin-client-device","expert-opinion","1998","Investment protection in multi-user architecture","IS managers concerned about investment protection when adopting multi-user NT architecture","medium","ingest-extraction","field-research","Evaluation Framework","Recurring IS manager concern surfaced in Aberdeen survey",""
