"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"spaceworks-ordermanager-d51dab-OBS-001","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","strategy-classification","1997","SpaceWorks product positioning","Positioned on completeness + rapid implementation + legacy enterprise integration; targeted mid-to-large organizations and CSPs","medium","ingest-extraction","expert-opinion","abstract","Aberdeen characterizes the three competitive differentiators explicitly",""
"spaceworks-ordermanager-d51dab-OBS-002","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","technology-assessment","1997","OrderManager transaction processing capability","Real-time transaction processing interoperation between web-based sales channel and legacy systems","medium","ingest-extraction","expert-opinion","abstract","Core technical capability cited by Aberdeen",""
"spaceworks-ordermanager-d51dab-OBS-003","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","technology-assessment","1997","OrderManager scalability at launch","Demonstrated good scalability in early implementations","medium","ingest-extraction","expert-opinion","abstract","Aberdeen notes early scalability validation in initial customer deployments",""
"spaceworks-ordermanager-d51dab-OBS-004","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","technology-assessment","1997","Hosted CSP deployment support","Suitable for hosted multi-seller Commerce Server Provider (CSP) environments","medium","ingest-extraction","expert-opinion","abstract","Aberdeen notes early SaaS-like deployment model via Commerce Service Providers",""
"spaceworks-ordermanager-d51dab-OBS-005","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","market-data","1997","Target vertical markets","Computer products, food and beverage, pharmaceutical and medical supplies, industrial parts and equipment, consumer electronics manufacturers","medium","ingest-extraction","industry-analysis","abstract","Aberdeen lists the specific wholesale distribution verticals OrderManager targets",""
"spaceworks-ordermanager-d51dab-OBS-006","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","viability-prediction","1997","SpaceWorks OrderManager long-term viability","Implied viable B2B e-commerce platform for wholesale distribution; Aberdeen publication as endorsement","medium","ingest-extraction","expert-opinion","abstract","Implicit Aberdeen endorsement through vendor profile publication",""
"spaceworks-ordermanager-d51dab-OBS-007","spaceworks-ordermanager-d51dab","spaceworks","","actual-outcome","2001","SpaceWorks corporate outcome","SpaceWorks shut down operations abruptly in May 2001 after fifth round of financing failed to materialize","verified","web-source","document-review","post-study","Source: Computerworld, May 9 2001; https://www.computerworld.com/article/1417638/e-commerce-software-maker-spaceworks-folds.html",""
"spaceworks-ordermanager-d51dab-OBS-008","spaceworks-ordermanager-d51dab","","b2b-ecommerce-platform","actual-outcome","2010","B2B e-commerce market evolution","B2B e-commerce wholesale distribution market consolidated around SAP Commerce, Oracle Commerce, and specialized platforms; CSP model evolved into modern SaaS","verified","web-source","document-review","post-study","The market category SpaceWorks pioneered survived; SpaceWorks itself did not",""
"spaceworks-ordermanager-d51dab-OBS-009","spaceworks-ordermanager-d51dab","spaceworks","spaceworks-ordermanager","strategy-classification","1997","SpaceWorks target customer sizing","Product functionality and pricing positions it for mid-to-large sized organizations and Commerce Service Providers offering hosting","medium","ingest-extraction","expert-opinion","abstract","Aberdeen identifies the customer segment explicitly",""
"spaceworks-ordermanager-d51dab-OBS-010","spaceworks-ordermanager-d51dab","","b2b-ecommerce-platform","expert-opinion","1997","B2B e-commerce value proposition for wholesale","Wholesale distributors need to manage virtual sales channels and automate sales-to-order processes via Internet-enabled B2B systems","medium","ingest-extraction","industry-analysis","abstract","Aberdeen frames the business problem driving demand for OrderManager",""
