entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,17-maxtor-tool-decision-components-d9c2fb,Authoring organization; IP owner of Hardware Hawker tool. From cache.
maxtor,Maxtor Corporation,company,Data Storage Hardware,[DEFERRED],[DEFERRED],1982-2006,17-maxtor-tool-decision-components-d9c2fb,Client sponsor; limited licensee of Hardware Hawker/ILM tool per document. From cache.
peter-kastner,Peter Kastner,person,Market Research / IT Consulting,[DEFERRED],,1969-present,17-maxtor-tool-decision-components-d9c2fb,Likely author/presenter of this strategy deck; Aberdeen co-founder and CRO leading the Maxtor engagement.
stephen-difranco,Stephen DiFranco,person,Data Storage Hardware,[DEFERRED],,2000s,17-maxtor-tool-decision-components-d9c2fb,Maxtor internal executive; target for Aberdeen to penetrate up the Maxtor chain of command. Milpitas office (HQ).
jamie-bedard,Jamie Bedard,person,Data Storage Hardware,[DEFERRED],,2000s,17-maxtor-tool-decision-components-d9c2fb,Maxtor contact; post-meeting with Bedard triggered this strategy re-assessment document.
hp,Hewlett-Packard,company,Enterprise IT Hardware/Software,[DEFERRED],[DEFERRED],1939-present,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing. From cache.
emc,EMC Corporation,company,Enterprise Storage,[DEFERRED],[DEFERRED],1979-2016,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing. From cache.
ibm,IBM,company,Enterprise IT Hardware/Services,active,,1911-present,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing. From cache.
intel,Intel Corporation,company,Semiconductor,active,,1968-present,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing. From cache.
sun-microsystems,Sun Microsystems,company,Enterprise IT Hardware/Software,acquired,Oracle (2010),1982-2010,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing. From cache.
network-appliance,Network Appliance (NetApp),company,Enterprise Storage,active,NetApp,1992-present,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing.
permabit,Permabit Technology,company,Enterprise Storage,[DEFERRED],[DEFERRED],2001-2017,17-maxtor-tool-decision-components-d9c2fb,Targeted as prospective COE participant for HH tool licensing; early ILM/WORM storage company.
