obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
15-classification-key-applications-55b6be-OBS-001,15-classification-key-applications-55b6be,aberdeen-group,,framework-component,2003,Storage classification framework scope,Eight enterprise application categories mapped to storage access characteristics,high,industry-analysis,row 3,Foundational taxonomy for midline storage category creation project
15-classification-key-applications-55b6be-OBS-002,15-classification-key-applications-55b6be,,oltp,application-classification,2003,Traditional OLTP access pattern,Update intensive — both reads and writes with focus on writes,high,industry-analysis,row 4,Example: order entry systems; highest I/O intensity; needs high-performance storage
15-classification-key-applications-55b6be-OBS-003,15-classification-key-applications-55b6be,sap,oltp-contemporary,application-classification,2003,Contemporary OLTP access pattern,Mix of writes and reads — updating for transactions plus random reads,high,industry-analysis,row 5,Example: SAP R/3; distinguishes from traditional OLTP by read component
15-classification-key-applications-55b6be-OBS-004,15-classification-key-applications-55b6be,,business-intelligence,application-classification,2003,Business Intelligence access pattern,Query intensive — primarily sequential reads,high,industry-analysis,row 6,Example: data warehousing; low write intensity; suited to lower-cost sequential storage
15-classification-key-applications-55b6be-OBS-005,15-classification-key-applications-55b6be,,web-application,application-classification,2003,Web application access pattern,Primarily random reads with a little transaction processing,high,industry-analysis,row 7,File/database hybrid; moderate I/O; candidate for midline storage
15-classification-key-applications-55b6be-OBS-006,15-classification-key-applications-55b6be,,email-storage,application-classification,2003,Personal productivity / email access pattern,Write once; read once to many times,high,industry-analysis,row 8,Low active I/O; high retention value; key midline storage target
15-classification-key-applications-55b6be-OBS-007,15-classification-key-applications-55b6be,,cad-cam,application-classification,2003,Interactive design access pattern,Mix of reads and writes on large pieces of data,high,industry-analysis,row 9,High data volume; moderate I/O frequency; e.g. CAD/CAM and post-production editing
15-classification-key-applications-55b6be-OBS-008,15-classification-key-applications-55b6be,,large-file-storage,application-classification,2003,Unique large files access pattern,After creation content is fixed — ideally inalterable; read-only,high,industry-analysis,row 10,Example: X-rays and MRIs; immutability desired; candidate for WORM/nearline storage
15-classification-key-applications-55b6be-OBS-009,15-classification-key-applications-55b6be,,large-file-distribution,application-classification,2003,Large file distribution access pattern,Read-only access of previously-created large bit-mapped files,high,industry-analysis,row 11,Example: MP3 and video files; high throughput sequential reads; no write I/O after creation
15-classification-key-applications-55b6be-OBS-010,15-classification-key-applications-55b6be,,midline-storage,viability-prediction,2003,Midline storage tier market viability,Application I/O analysis supports distinct midline storage tier between FC and desktop ATA,high,industry-analysis,row 3-11,Framework implies ~5 of 8 application categories are candidates for midline rather than premium storage
15-classification-key-applications-55b6be-OBS-011,15-classification-key-applications-55b6be,,midline-storage,actual-outcome,2023,Midline/nearline storage tier adoption,[DEFERRED],[DEFERRED],industry-analysis,,Deferred: verify whether tiered/nearline storage became mainstream category distinct from high-performance and archive
15-classification-key-applications-55b6be-OBS-012,15-classification-key-applications-55b6be,,ilm,framework-component,2003,ILM storage tier rationale,Different application access patterns justify different storage tiers with distinct cost-performance profiles,high,industry-analysis,row 3-11,This classification is foundational analytical support for ILM policies
15-classification-key-applications-55b6be-OBS-013,15-classification-key-applications-55b6be,,business-intelligence,qualitative-assessment,2003,BI workload storage mismatch risk,Sequential-read BI queries are over-provisioned on high-performance random-I/O SCSI storage,high,industry-analysis,row 6,Implies cost savings opportunity by migrating BI to midline sequential storage
15-classification-key-applications-55b6be-OBS-014,15-classification-key-applications-55b6be,,email-storage,qualitative-assessment,2003,Email storage growth trajectory,Write-once read-few email pattern creates accumulating storage demand suited to lower-cost nearline,high,industry-analysis,row 8,Implies email archiving as a key nearline/midline growth market
15-classification-key-applications-55b6be-OBS-015,15-classification-key-applications-55b6be,,web-application,qualitative-assessment,2003,Web application read dominance,Web apps primarily read-biased which reduces need for high-write-performance premium storage,high,industry-analysis,row 7,Justifies placing web serving content on midline storage rather than FC drives
