"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"rs6000","IBM RS/6000","platform","","","","legacy","ibmrs6k-05561e","Subject of training module; database server platform"
"aix","IBM AIX","platform","","","","current","ibmrs6k-05561e","Operating system for RS/6000"
"rdbms","Relational Database (RDBMS)","application","","","","current","ibmrs6k-05561e","Core training subject"
"db2-aix","IBM DB2 for AIX","application","","","","legacy","ibmrs6k-05561e","DB2/6000 named as RDBMS covered in training"
"ca-ingres","CA-Ingres (OpenIngres)","application","","","","end-of-life","ibmrs6k-05561e","Named as RDBMS covered in training"
"oracle-7","Oracle 7.x","application","","","","legacy","ibmrs6k-05561e","Named as RDBMS covered in training"
"sybase-sql-server","Sybase SQL Server / System 11","application","","","","legacy","ibmrs6k-05561e","Named as RDBMS covered in training"
"oltp","Online Transaction Processing","application","","","","current","ibmrs6k-05561e","Named as Kastner expertise area in bio"
"client-server","Client-Server Architecture","framework","","","","legacy","ibmrs6k-05561e","Named as Kastner expertise area"
"tpc-benchmark","TPC Benchmark","protocol","Transaction Processing Performance Council (TPC)","1988-present","emerging","current","ibmrs6k-05561e","Industry-standard OLTP/DSS benchmark suite; TPC-A/B in the study's era, superseded by TPC-C and later."
