"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group, Inc.","company","analyst-services","dissolved","Harte-Hanks -> multiple acquirers","1988-2014","aberdeen-practice-definitions-compendium-2000-b7a001","Publisher and aggregator of all seven practice-definition templates; January 2000 planning cycle"
"peter-s-kastner","Peter S. Kastner","person","analyst-services","active","","1969-present","aberdeen-practice-definitions-compendium-2000-b7a001","Co-founder Aberdeen Group; explicit recipient (To: Peter Kastner) of David Alschuler's January 17 2000 B-to-B e-Business & Supply Chain Management practice-definition memo"
"jack-maynard","Jack Maynard","person","market-research","unknown","","1999-2000+","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group Category Creator: Enterprise Applications and Services (EAS) — credited by Peter S. Kastner. Listed as the lead member of the EAS practice team in the January 2000 EAS Web Description; the EAS practice covered Enterprise Resource Planning (Finance/Accounting, Manufacturing/Logistics, Human Resource Management), eLearning, and IT Professional Services with a four-segment supplier matrix (IPSPs, ISVs, OEMs, Resellers/VARs)"
"karen-moser","Karen Moser","person","market-research","unknown","","1999-2000+","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group analyst on Enterprise Applications and Services (EAS) practice team; lead analyst for e-Employee Self-Service surveys (Supplier Survey June 2000; End-User Competitive Landscape December 2000); HR/HRMS coverage"
"katherine-jones","Dr. Katherine Jones","person","market-research","active","","1990s-2020s","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group analyst on Enterprise Applications and Services (EAS) practice team; HRMS and human capital management coverage"
"steve-lane","Steve Lane","person","market-research","unknown","","1999-2000+","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group Senior Analyst on Enterprise Applications and Services (EAS) practice team; IT professional services coverage; same person referenced as Stephen Lane in earlier Aberdeen entity record"
"james-ayube","James Ayube","person","market-research","unknown","","1999-2000+","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group analyst on Enterprise Applications and Services (EAS) practice team; January 2000 EAS practice definition"
"david-hofferberth","David Hofferberth","person","market-research","unknown","","1990s-2000s","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group Category Creator: Professional Services Automation (PSA), March 1999 whitepaper 'Professional Services Automation: Increasing Service Organizations' Profitability and Productivity'. Known as the 'Father of PSA'. Founded SPI Research. Listed as Professional Services lead within the Enterprise Applications and Services (EAS) practice in the January 2000 practice definition; primary author of the four-segment IT Professional Services taxonomy (IPSPs, ISVs, OEMs, Resellers/VARs)"
"valerie-oconnell","Valerie O'Connell","person","market-research","unknown","","1999-2000+","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group Category Creator: Enterprise Management (Enterprise Systems Management / Enterprise IT Management) — credited by Peter S. Kastner. Research Director, Enterprise Management practice, Aberdeen Group January 2000. Practice covered systems/network/applications/web operations management; explicitly raised the practice-naming question to Kastner ('Enterprise Management or Enterprise Systems Management... Left to my own devices, I would go with Enterprise Systems Management or even Enterprise IT Management'). Pioneered Web Operations Management as the intersection of Web Enterprise Systems Management and Web Infrastructure"
"wayne-kernochan","Wayne Kernochan","person","market-research","unknown","","1990s-2000s","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen Group Category Creator: Platform Infrastructure (PI) — credited by Peter S. Kastner. Coordinator, Platform Infrastructure practice, Aberdeen Group January 2000. Authored the two surviving versions of the Platform Infrastructure practice definition. PI thesis articulates that infrastructure must deliver scalability, flexibility, Web robustness, ever-increasing workloads, and rapid online upgradeability for 'Internet time' — a 2000-vintage statement of cloud-native principles"
