"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"aberdeen-practice-eas","Aberdeen Enterprise Applications and Services (EAS) Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen practice covering ERP applications (Finance/Accounting, Manufacturing/Logistics, HRMS), eLearning, and IT Professional Services; coordinated by Jack Maynard"
"aberdeen-practice-enterprise-management","Aberdeen Enterprise Management Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen practice cross-cutting systems/network/applications/web operations management; Research Director Valerie O'Connell; pioneered Web Operations Management as discipline"
"aberdeen-practice-platform-infrastructure","Aberdeen Platform Infrastructure (PI) Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen practice covering storage, mainframes, databases, application servers, development tools (Java, XML); coordinated by Wayne Kernochan"
"aberdeen-practice-platforms-group","Aberdeen Platforms Group Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen practice covering server/client architectures, OS platforms, processor architectures (IA-64/EPIC, RISC, MAJC), interconnect (SMP, NUMA, clustering), information appliances; co-coordinated by Joyce Becknell and James Gruener"
"aberdeen-practice-data-knowledge","Aberdeen Data Knowledge / Decision Support / Knowledge Management Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen practice covering query/reporting, OLAP, analytical applications, data mining, content management, data warehouse/mart, ETL, personalization, web traffic analysis"
"aberdeen-practice-b2b-ebusiness-scm","Aberdeen B-to-B e-Business & Supply Chain Management Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Aberdeen practice covering Business-to-Business processes for purchasing/procurement, distribution/fulfillment, direct/indirect selling automation; horizontal and vertical analysis; defined by David Alschuler memo to Peter Kastner January 17 2000"
"aberdeen-practice-professional-services","Aberdeen IT Professional Services Practice","practice-area","Aberdeen Group","2000","launched","retired","aberdeen-practice-definitions-compendium-2000-b7a001","Sub-practice within EAS led by David Hofferberth; four-segment supplier taxonomy (IPSPs, ISVs, OEMs, Resellers/VARs)"
"enterprise-resource-planning","Enterprise Resource Planning (ERP)","application","SAP/Oracle/Baan/PeopleSoft","1990s-2000s","mainstream","mainstream","aberdeen-practice-definitions-compendium-2000-b7a001","Umbrella term for packaged applications supporting Finance/Accounting, Sales/Distribution, Manufacturing/Logistics, HRM"
"advanced-planning-optimization","Advanced Planning and Optimization (APO)","application","SAP/i2/Manugistics","1990s-2000s","emerging","mainstream","aberdeen-practice-definitions-compendium-2000-b7a001","Manufacturing-and-logistics supplemental functionality covered within EAS practice"
"manufacturing-execution-systems","Manufacturing Execution Systems (MES)","application","various","1990s-present","emerging","mainstream","aberdeen-practice-definitions-compendium-2000-b7a001","Manufacturing-floor production control systems covered within EAS practice"
"mro-procurement","Maintenance Repair and Operations (MRO) Procurement","application","various","1990s-2000s","emerging","mainstream","aberdeen-practice-definitions-compendium-2000-b7a001","Indirect-materials procurement category covered within EAS and B-to-B e-Business practices"
