"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","Market Research / IT Consulting","acquired","Harte-Hanks Communications (2006); later spun off as Aberdeen Strategy & Research","1988-present","goremote-profile-5-2a-8fa814","Author/publisher of this profile."
"peter-s-kastner","Peter S. Kastner","person","Market Research / IT Consulting","active","","1989-present","goremote-profile-5-2a-8fa814","Aberdeen VP; implied author."
"goremote-communications","GoRemote Communications, Inc.","company","Managed Remote Access / Telecom Services","acquired","iPass Inc. (2006)","1994-2000s","goremote-profile-5-2a-8fa814","NASDAQ: GRIC; managed communications services for remote/mobile knowledge workers; TierOne global network; acquired Axcelerant late 2003."
"axcelerant","Axcelerant","company","Managed Network Services","unknown","","1990s-2003","goremote-profile-5-2a-8fa814","Acquired by GoRemote late 2003; specialized in broadband fixed-location services for teleworkers and branch offices; Global 5000 track record."
"china-telecom","China Telecom","company","Telecommunications","active","","1994-present","goremote-profile-5-2a-8fa814","One of 300+ telecom service providers in GoRemote TierOne network."
"france-telecom","France Telecom","company","Telecommunications","renamed","Orange S.A. (2013)","1991-present","goremote-profile-5-2a-8fa814","One of 300+ telecom service providers in GoRemote TierOne network."
"level-3","Level 3 Communications","company","Telecommunications","merged","Lumen Technologies (via CenturyLink merger, 2017)","1998-present","goremote-profile-5-2a-8fa814","One of 300+ telecom service providers in GoRemote TierOne network."
"mci","MCI","company","Telecommunications","acquired","Verizon Communications (2006)","1963-2006","goremote-profile-5-2a-8fa814","One of 300+ telecom service providers in GoRemote TierOne network."
"singtel","SingTel","company","Telecommunications","active","","1992-present","goremote-profile-5-2a-8fa814","One of 300+ telecom service providers in GoRemote TierOne network."
"telstra","Telstra","company","Telecommunications","active","","1975-present","goremote-profile-5-2a-8fa814","One of 300+ telecom service providers in GoRemote TierOne network."
"avnet","Avnet","company","Electronics Distribution","active","","1921-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited."
"lockheed-martin","Lockheed Martin","company","Defense / Aerospace","active","","1995-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited."
"matsushita","Matsushita","company","Consumer Electronics","renamed","Panasonic Corporation (2008)","1918-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited; parent company of Panasonic."
"procter-and-gamble","Procter & Gamble","company","Consumer Goods","active","","1837-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited."
"saint-gobain","Saint-Gobain","company","Industrial / Materials","active","","1665-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited."
"stanley-works","Stanley Works","company","Industrial Tools","merged","Stanley Black & Decker (merged with Black & Decker, March 2010)","1843-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited."
"verisign","VeriSign","company","Internet Infrastructure / Security","active","","1995-present","goremote-profile-5-2a-8fa814","GoRemote enterprise customer cited."
"wayport","Wayport","company","Wireless Broadband / Hotspot Services","acquired","AT&T (2008)","1996-2008","goremote-profile-5-2a-8fa814","Cited as a nationwide unlimited wireless provider at $50/month; competitor/alternative to GoRemote wireless access."
"t-mobile","T-Mobile","company","Mobile Telecommunications / WiFi Hotspot","active","","1999-present","goremote-profile-5-2a-8fa814","Cited as a nationwide unlimited wireless provider at $50/month; competitor/alternative to GoRemote wireless access."
