"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-001","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","commercexpert-suite","strategy-classification","1997","Actra product delivery strategy","Delivered 4 major products on or near promised dates in 5-month window","high","ingest-extraction","competitive-profiling","p.1 Abstract","Aberdeen had previously doubted delivery: 'Runs great on the overhead projector'",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-002","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","","strategy-classification","1997","Go-to-market strategy","Channel-only distribution via Netscape and GEIS; no dedicated Actra sales force","high","ingest-extraction","competitive-profiling","p.1","GEIS operated secure private network; Netscape provided browser-side distribution",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-003","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","ecxpert-internet-edi","technology-assessment","1997","ECXpert product status","Shipped to Beta and GA; best-of-breed candidate in Internet EDI market","high","ingest-extraction","competitive-profiling","p.1","Internet EDI and structured messaging product",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-004","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","sellerxpert","technology-assessment","1997","SellerXpert product status","Shipped to Beta and GA; best-of-breed candidate in sales-to-order automation","high","ingest-extraction","competitive-profiling","p.1","Sales-to-order automation product",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-005","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","buyerxpert","technology-assessment","1997","BuyerXpert product status","Delivered to early customers; best-of-breed candidate in procurement automation","high","ingest-extraction","competitive-profiling","p.1","B2B procurement product",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-006","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","commercexpert-suite","technology-assessment","1997","CommerceXpert suite maturity","Work in progress but formidable when combined; individually best-of-breed candidates","high","ingest-extraction","competitive-profiling","p.1","Aberdeen qualified this as 'still a work in process'",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-007","aberdeen-1997-actra-commercexpert-internet-commerce","aberdeen-group","commercexpert-suite","expert-opinion","1997","Aberdeen competitive threat assessment","Other suppliers in B2B Internet commerce market are now looking over their shoulders towards Sunnyvale","high","ingest-extraction","industry-analysis","p.1","Sunnyvale = Actra/Netscape HQ location",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-008","aberdeen-1997-actra-commercexpert-internet-commerce","aberdeen-group","","expert-opinion","1997","Prior Aberdeen skepticism","Spring 1997: Aberdeen questioned whether Actra could deliver — 'Runs great on the overhead projector'","high","ingest-extraction","competitive-profiling","p.1","Self-reference to prior Aberdeen skepticism; this profile is the reversal",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-009","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","","market-data","1997","Actra employee count","~200 employees","high","ingest-extraction","competitive-profiling","p.1","Referenced in context of Netscape acquisition absorbing Actra staff",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-010","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","commercexpert-suite","viability-prediction","1997","Actra competitive viability","CommerceXpert is now a formidable offering; distribution via Netscape/GEIS gives market leadership potential","verified","outcome-linkage","competitive-profiling","p.1","Aberdeen reversal from spring 1997 skepticism; predicts sustained competitive force",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-011","aberdeen-1997-actra-commercexpert-internet-commerce","netscape-communications","commercexpert-suite","viability-prediction","1997","Netscape enterprise commerce positioning","Netscape+GEIS channel combination creates distribution advantage competitors cannot easily replicate","verified","outcome-linkage","industry-analysis","p.1","Implicitly assumes Actra remains independent entity",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-012","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","commercexpert-suite","actual-outcome","1997","Actra competitive viability — actual outcome","Netscape acquired GEIS share in Actra for $56M stock (Nov 1997); Actra absorbed into Netscape; products rebranded Netscape CommerceXpert","verified","web-source","document-review","post-publication","Source: CNET Nov 6 1997 https://www.cnet.com/tech/tech-industry/netscape-buys-out-actra-partner/",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-013","aberdeen-1997-actra-commercexpert-internet-commerce","netscape-communications","","actual-outcome","1998","Netscape viability","Netscape acquired by AOL for $4.2B in 1998; Netscape brand discontinued 2008","verified","web-source","document-review","post-publication","AOL-Netscape merger completed 1998; CommerceXpert products discontinued post-acquisition",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-014","aberdeen-1997-actra-commercexpert-internet-commerce","actra-corp","commercexpert-suite","benchmark-result","1997","Product delivery execution","4 of 5 planned products shipped to Beta/GA within 5-month window (Apr to Nov 1997)","high","ingest-extraction","competitive-profiling","p.1","ECXpert, PublishingXpert, SellerXpert to GA; BuyerXpert to early customers; remaining products to ship early 1998",""
"aberdeen-1997-actra-commercexpert-internet-commerce-OBS-015","aberdeen-1997-actra-commercexpert-internet-commerce","general-electric","","market-data","1997","Netscape acquisition value for GEIS stake in Actra","$56 million in Netscape stock (1.7M shares at ~$33/share)","verified","ingest-extraction","document-review","post-publication","Source: CNET Nov 6 1997; deal subject to government approval",""
