"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1997-automating-and-managing-internal-op-e69e64-OBS-001","1997-automating-and-managing-internal-op-e69e64","remedy-corporation","ar-system","market-data","1997","Remedy customer count","3,000+ customers by early 1997","high","field-research","Executive Summary","Aberdeen states Remedy is 'one of the top suppliers on internal help desk applications, with over 3,000 customers to date.'"
"1997-automating-and-managing-internal-op-e69e64-OBS-002","1997-automating-and-managing-internal-op-e69e64","remedy-corporation","ar-system","market-data","1996","AR System repeat customer sales rate","53% of sales to existing customers (first 3 quarters 1996)","high","field-research","Remedy's Action Request System","Indicates strong platform extensibility driving upsell beyond initial help desk use."
"1997-automating-and-managing-internal-op-e69e64-OBS-003","1997-automating-and-managing-internal-op-e69e64","remedy-corporation","ar-system","technology-assessment","1997","AR System core competency","Highly adaptable; call logging, tracking, escalation, notification, problem resolution, reporting","high","competitive-profiling","Remedy's Action Request System","Aberdeen describes AR System as adaptable across vertical industries: automotive, chemicals, financial, government, telecom, education."
"1997-automating-and-managing-internal-op-e69e64-OBS-004","1997-automating-and-managing-internal-op-e69e64","","consolidated-operations-mgmt","framework-factor","1997","COM Success Factor 1","Highly and easily adaptable application","high","industry-analysis","Success Factors","Each operation has unique data schemas; application must accommodate specific business process requirements."
"1997-automating-and-managing-internal-op-e69e64-OBS-005","1997-automating-and-managing-internal-op-e69e64","","consolidated-operations-mgmt","framework-factor","1997","COM Success Factor 2","Wide data source and format access (multi-platform, multi-database)","high","industry-analysis","Success Factors","Inventory may be on mainframe, personnel on Unix/Oracle; solution must span enterprise regardless of platform."
"1997-automating-and-managing-internal-op-e69e64-OBS-006","1997-automating-and-managing-internal-op-e69e64","","consolidated-operations-mgmt","framework-factor","1997","COM Success Factor 3","Intuitive universal user interface","high","industry-analysis","Success Factors","Aberdeen notes direct correlation between ease-of-use and long-term application success."
"1997-automating-and-managing-internal-op-e69e64-OBS-007","1997-automating-and-managing-internal-op-e69e64","","consolidated-operations-mgmt","framework-factor","1997","COM Success Factor 4","Ability to embed business rules and procedures","high","industry-analysis","Success Factors","Example: alert if new employee hired without email address, or order not shipped in timeframe."
"1997-automating-and-managing-internal-op-e69e64-OBS-008","1997-automating-and-managing-internal-op-e69e64","","consolidated-operations-mgmt","framework-factor","1997","COM Success Factor 5","Rapid and continuous modification capability","high","industry-analysis","Success Factors","Internal operations are not static; system must support easy ongoing changes by system administrators."
"1997-automating-and-managing-internal-op-e69e64-OBS-009","1997-automating-and-managing-internal-op-e69e64","","consolidated-operations-mgmt","framework-factor","1997","COM Success Factor 6","Open system with exposed APIs for enterprise integration","high","industry-analysis","Success Factors","Integration with financial, manufacturing, HR applications requires exposed application programming interfaces."
"1997-automating-and-managing-internal-op-e69e64-OBS-010","1997-automating-and-managing-internal-op-e69e64","remedy-corporation","ar-system","expert-opinion","1997","Primary driver of AR System adoption beyond help desk","Ease of customization and high adaptability cited by all customers interviewed","high","field-research","Remedy's Action Request System","Aberdeen interviewed customers from multiple verticals; all cited same reason for expanding AR System use."
"1997-automating-and-managing-internal-op-e69e64-OBS-011","1997-automating-and-managing-internal-op-e69e64","remedy-corporation","ar-system","technology-assessment","1997","AR System v3.0 improvement - UI","New screen widgets, view management, HTML User's Guide","high","competitive-profiling","Remedy's Action Request System","Version 3.0 released November 1996; Aberdeen identifies UI, admin, and data access as three major improvements."
"1997-automating-and-managing-internal-op-e69e64-OBS-012","1997-automating-and-managing-internal-op-e69e64","remedy-corporation","ar-system","technology-assessment","1997","AR System v3.0 improvement - Data access","Multi-table joins without SQL; Direct SQL for cross-enterprise database links","high","competitive-profiling","Remedy's Action Request System","Direct SQL enables links to multiple distributed databases; key differentiator for COM adoption."
"1997-automating-and-managing-internal-op-e69e64-OBS-013","1997-automating-and-managing-internal-op-e69e64","","help-desk-software","strategy-classification","1997","IT help desk as COM launchpad strategy","Help desk identified as natural starting point for internal operations automation","high","industry-analysis","The Help Desk - A Natural Starting Point","Aberdeen identifies five help desk functions mappable to other operations: recording/scheduling, inventory monitoring, problem resolution, activity tracking, notification."
