"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-001","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","","tpc-c","benchmark-result","2002","SAP benchmark summer 2002 category","high-end server performance breakthrough","medium","ingest-extraction","benchmarking","1","Multiple SAP benchmarks released summer 2002 showing new records"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-002","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","","tpc-h","benchmark-result","2002","TPC benchmark summer 2002 category","high-end server performance breakthrough","medium","ingest-extraction","benchmarking","1","Multiple TPC benchmarks (TPC-C and TPC-H) released in summer 2002"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-003","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","hewlett-packard","hp-superdome","benchmark-result","2002","HP benchmark performance 2002","high-end server performance breakthrough","medium","ingest-extraction","benchmarking","1","HP cited as one of three benchmark leaders alongside IBM and NEC/Intel"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-004","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","ibm","db2","benchmark-result","2002","IBM benchmark performance 2002","high-end server performance breakthrough","medium","ingest-extraction","benchmarking","1","IBM achieved TPC benchmark records in summer 2002"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-005","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","nec","itanium-2","benchmark-result","2002","NEC/Intel Itanium 2 benchmark performance 2002","high-end server performance breakthrough","medium","ingest-extraction","benchmarking","1","NEC achieved Itanium 2 benchmark record; NEC server set Windows Server 2003 TPC speed record (April 2003)"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-006","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","","itanium-2","technology-assessment","2002","Itanium 2 release date","July 2002","high","ingest-extraction","document-review","1","Intel Itanium 2 released July 2002"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-007","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","","","market-data","2002","Hardware market condition at time of study","current sales slump","high","ingest-extraction","industry-analysis","1","Explicitly noted as context: market in slump despite benchmark activity"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-008","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","","","viability-prediction","2002","Anticipated server market recovery","market share battle will begin when IT buyers show signs of life","medium","ingest-extraction","industry-analysis","1","Forward-looking prediction: vendors girding for competition upon recovery"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-009","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","hewlett-packard","hp-superdome","viability-prediction","2002","HP Superdome competitive position","positioned for market share battle","verified","outcome-linkage","benchmarking","1","HP Superdome featured in benchmark results as part of positioning for recovery"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-010","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","intel","itanium-2","actual-outcome","2021","Itanium 2 ultimate fate","Intel ended Itanium shipments July 2021; architecture discontinued","verified","web-source","document-review","1","Itanium failed to capture mainstream server market; x86-64 (Xeon/Opteron) dominated instead"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-011","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","ibm","","actual-outcome","2014","IBM x86 server business fate","IBM sold x86 server business to Lenovo in 2014 for $2.3B","verified","web-source","document-review","1","IBM exited the x86 server hardware market; retained POWER and mainframe"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-012","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","hewlett-packard","hp-superdome","actual-outcome","2015","HP Superdome platform transition","transitioned from Itanium to x86 Xeon; still sold by HPE","verified","web-source","document-review","1","Superdome X (Intel Xeon E7) released 2014; Superdome Flex (current) is x86-based"
"2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa-OBS-013","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa","","","expert-opinion","2002","Benchmark activity significance during slump","vendors maintaining R&D and benchmark activity despite revenue slump signals confidence in recovery","medium","ingest-extraction","industry-analysis","1","Aberdeen's editorial interpretation of continued benchmarking during hardware downturn"
