"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"apple-computer","Apple Computer (Apple Inc.)","company","consumer-electronics","active","Apple Inc. (renamed Jan 2007)","1976-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Subject of article; launched Xserve May 14, 2002"
"steve-jobs","Steve Jobs","person","technology-leadership","deceased","","1976-2011","svbi-apple-xserve-kastner-2002-05-17-1398db","Apple CEO quoted at Xserve launch"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Boston-based IT research firm"
"silicon-valley-business-ink","Silicon Valley Business Ink (Biz Ink)","institution","business-press","active","American City Business Journals","1983-present","svbi-apple-xserve-kastner-2002-05-17-1398db","San Jose CA weekly business publication"
"steve-tanner","Steve Tanner","person","journalism","unknown [REVIEW]","","1990s-2000s","svbi-apple-xserve-kastner-2002-05-17-1398db","Silicon Valley Business Ink reporter"
"allegro-networks","Allegro Networks Inc.","company","networking-equipment","dissolved","defunct ~2003","1999-2003","svbi-apple-xserve-kastner-2002-05-17-1398db","San Jose router developer; 23 G4-populated server racks"
"dean-nelson","Dean Nelson","person","data-center-engineering","active","","1990s-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Allegro Networks test engineer; later DCD Group founder"
"tim-deal","Tim Deal","person","IT-analyst","unknown [REVIEW]","","1990s-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Technology Business Research analyst"
"technology-business-research","Technology Business Research (TBR)","firm","industry-analyst","active","","1977-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Hampton NH IT analyst firm"
"mike-hathaway","Mike Hathaway","person","education-IT","unknown [REVIEW]","","1990s-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Fremont Union HS District adult education systems support specialist"
"fremont-union-high-school-district","Fremont Union High School District","institution","education","active","","1921-present","svbi-apple-xserve-kastner-2002-05-17-1398db","Apple server customer in article"
"genentech","Genentech Inc.","company","biotech","acquired","Roche (2009)","1976-2009","svbi-apple-xserve-kastner-2002-05-17-1398db","Bought 1,000 iMacs; used Xserve for gene-sequence compute"
