"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"arthur-d-little","Arthur D. Little","firm","management-consulting","dissolved","","1886-2002","volume-1-ch03-physics-of-consulting-1972-1979","Cambridge-based consultancy; Kastner joined 1972 after PHI diaspora."
"arthur-d-little-systems","Arthur D. Little Systems","firm","IT-consulting","dissolved","","1960s-2002","volume-1-ch03-physics-of-consulting-1972-1979","ADL’s information technology practice; referred to as ‘ADLS’ in chapter."
"peter-s-kastner","Peter S. Kastner","person","IT-consulting/analyst","active","","1960s-","volume-1-ch03-physics-of-consulting-1972-1979","Author; ADL consultant 1972-1979; left for Prime Computer marketing."
"phi-computer-services","Philip Hankins Inc.","firm","IT-services","dissolved","","1960s-1972","volume-1-ch03-physics-of-consulting-1972-1979","Kastner’s employer before ADL; PHI diaspora triggered by Wang Laboratories Tewksbury move."
"philip-hankins","Philip Hankins","person","IT-services","unknown","","","volume-1-ch03-physics-of-consulting-1972-1979","Founder/namesake of Philip Hankins Inc.; referenced as prior employer context."
"wang-laboratories","Wang Laboratories","company","computer-hardware","dissolved","","1951-1999","volume-1-ch03-physics-of-consulting-1972-1979","Announced plans to move PHI staff to Tewksbury, triggering PHI diaspora to ADL. Kastner traded Wang stock options in his early twenties."
"murray-sherry","Murray Sherry","person","IT-consulting","unknown","","","volume-1-ch03-physics-of-consulting-1972-1979","Colleague Kastner followed from PHI to ADL Systems; trusted peer."
"chase-manhattan-bank","Chase Manhattan Bank","company","banking/financial-services","acquired","JPMorgan Chase","1955-1996","volume-1-ch03-physics-of-consulting-1972-1979","Major ADL engagement: migrating securities processing (~$20B assets) from Univac to IBM hardware."
"david-rockefeller","David Rockefeller","person","banking/finance","unknown","","","volume-1-ch03-physics-of-consulting-1972-1979","Chase Manhattan Bank chairman; his dividend records exposed the 96-column-to-80-column field overflow problem."
"univac","Univac","company","computer-hardware","acquired","Unisys","1951-1986","volume-1-ch03-physics-of-consulting-1972-1979","Aging hardware at Chase Manhattan; described as ‘archeologically obsolete’; spare parts legendarily dumped at sea."
"ibm","IBM","company","computer-hardware/services","active","","1911-","volume-1-ch03-physics-of-consulting-1972-1979","Target platform for Chase Manhattan migration; 80-column punch cards vs. Univac 96-column."
"continental-forest-industries","Continental Forest Industries","company","manufacturing/paper","unknown","","","volume-1-ch03-physics-of-consulting-1972-1979","Paper mill client; inventory-control system for 2,000-lb kraft paper rolls."
"wisconsin-electric","Wisconsin Electric","company","electric-utility","acquired","We Energies","1896-2000","volume-1-ch03-physics-of-consulting-1972-1979","ADL client; remote meter reading over party telephone lines and power distribution lines at 5 baud."
"hampton-va-police-department","Hampton, Virginia Police Department","agency","public-safety","active","","","volume-1-ch03-physics-of-consulting-1972-1979","Site of police information system transfer assessment; Kastner given police radio and warned not to leave motel at night."
"st-petersburg-police-department","St. Petersburg, Florida Police Department","agency","public-safety","active","","","volume-1-ch03-physics-of-consulting-1972-1979","Target agency for transferability assessment of Hampton VA police information system."
"houghton-mifflin","Houghton Mifflin","company","publishing","acquired","HarperCollins","1832-2010","volume-1-ch03-physics-of-consulting-1972-1979","Forensic consulting engagement; new system launched January 1 due to accounting convenience; IT manager fired; company weeks from being unable to close books."
"honeywell","Honeywell","company","computer-hardware","active","","1906-","volume-1-ch03-physics-of-consulting-1972-1979","Hardware platform at Houghton Mifflin; rendered Kastner’s IBM-era tools useless."
"frank-hawthorne","Frank Hawthorne","person","IT-consulting/finance","unknown","","","volume-1-ch03-physics-of-consulting-1972-1979","ADL Systems GE-trained CFO; collaborated with Kastner on midyear OEM contract audit at United Shoe Machinery."
"data-general","Data General","company","computer-hardware","acquired","EMC Corporation","1968-1999","volume-1-ch03-physics-of-consulting-1972-1979","Target platform for United Shoe Machinery migration from IBM 4300 mainframe; architectural mismatch caused system thrashing."
"prime-computer","Prime Computer","company","computer-hardware/minicomputer","acquired","Computervision/Parametric Technology","1972-1992","volume-1-ch03-physics-of-consulting-1972-1979","Kastner’s next employer after ADL; he joined marketing offices at end of 1970s minicomputer revolution."
"dec","Digital Equipment Corporation (DEC)","company","computer-hardware/minicomputer","acquired","Compaq/HP","1957-1998","volume-1-ch03-physics-of-consulting-1972-1979","Named as part of minicomputer revolution gathering force at end of ADL years."
