"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-001","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","nt-server-40","strategy-classification","1997","Microsoft Scalability Day claim","'Any business of any size can now run its enterprise applications on Microsoft software and industry-standard hardware' — Bill Gates at Scalability Day, New York","high","ingest-extraction","competitive-profiling","Microsoft to World: We Want It All","Multi-million dollar event; Gates opening declaration."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-002","1997-microsoft-nt-scalability-day--the-e-6460e2","aberdeen-group","nt-server-40","expert-opinion","1997","Aberdeen prior NT assessments","Aberdeen: NT jumped from workgroup to departmental (~250 users) by Nov 1995; NT Server 4.0 'a giant step forward' July 1996","high","ingest-extraction","document-review","Microsoft to World: We Want It All","Kastner acknowledges Aberdeen's own bullish prior coverage of NT's progress."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-003","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","iis","benchmark-result","1997","100M internet hits/day benchmark","Single two-processor Pentium Pro with NT and IIS processed 100M hits in 24 hours — one-third greater than Microsoft's own site traffic","medium","ingest-extraction","competitive-profiling","Carl Sagan Would Be Proud","Kastner's critique: unrealistic load distribution (even over 24 hours); challenge: 'let Microsoft run its HTTP traffic at www.microsoft.com on one server.'"
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-004","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","sql-server","benchmark-result","1997","1 billion transactions/day benchmark","'Demonstrates performance of computer system large enough to manage daily banking activities of a quarter of the world's population'","medium","ingest-extraction","competitive-profiling","Carl Sagan Would Be Proud","Kastner's critique: benchmark has features of obsolete TPC-A test; 'far cry from a true bank application's functionality.'"
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-005","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","exchange-server","benchmark-result","1997","1.8M emails/day with 50,000 users per server benchmark","Exchange Server benchmark; all Internet POP3 and SMTP; workload spread over 24 hours; product not shipping until Q1-1998","medium","ingest-extraction","competitive-profiling","Carl Sagan Would Be Proud","Kastner's critique: ignores normal email peaks; customers report inability to scale beyond a few hundred Exchange clients."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-006","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","sql-server","benchmark-result","1997","Terabyte imagery database demo","Microsoft to sell satellite images over Internet starting October using future SQL Server version","medium","ingest-extraction","competitive-profiling","Carl Sagan Would Be Proud","Kastner's critique: all SQL Server competitors already supported large databases and relational objects; 'No big deal.'"
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-007","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","vlm-support","benchmark-result","1997","VLM support in SQL Server","Future release of SQL Server on future release of NT will support Very Large Memories","medium","ingest-extraction","competitive-profiling","Carl Sagan Would Be Proud","Kastner's critique: Oracle and Informix have done this for over a year on Digital Unix/Alpha. 'OK, but...'"
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-008","1997-microsoft-nt-scalability-day--the-e-6460e2","oracle","vlm-support","actual-outcome","1996","Oracle/Informix VLM support","Oracle and Informix supported VLM on Digital Equipment's Unix on Alpha for over a year before Microsoft's announcement","high","ingest-extraction","competitive-profiling","Carl Sagan Would Be Proud","Aberdeen's competitive context showing Microsoft was following Oracle/Informix, not leading."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-009","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","backoffice","technology-assessment","1997","Partner dependency assessment","NT and BackOffice require capable partner help for enterprise-class: high transaction rates, high availability, fault tolerance, mainframe connectivity, systems management","high","ingest-extraction","industry-analysis","For Now, Look to Microsoft's Partners","Kastner: Microsoft 'schizophrenic about partnering, wanting all kudos and revenue but unable to supply best-of-breed in all categories.'"
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-010","1997-microsoft-nt-scalability-day--the-e-6460e2","intel","nt-server-40","expert-opinion","1997","Intel performance credit gap","Intel microprocessor performance improvements given 'scant credit' for NT scalability at Scalability Day","high","ingest-extraction","competitive-profiling","For Now, Look to Microsoft's Partners","Kastner implies NT's scalability improvements were partly driven by faster Intel chips, not software improvements alone."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-011","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","nt-server-40","expert-opinion","1997","Scalability Day hidden motive assessment","Unstated reason for Scalability Day: address continuing NT scalability debacles where line-of-business projects push NT beyond real-world capabilities","medium","ingest-extraction","industry-analysis","Why a Scalability Day?","Kastner's cynical read: the event was damage control, not product launch."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-012","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","nt-server-40","viability-prediction","1997","NT enterprise adoption prediction","NT will be 'better in 1998 than it is now' but remains best suited to departmental applications; unable to scale to Fortune 500 enterprise loads in mid-1997","verified","outcome-linkage","industry-analysis","Bottom Line: NT is Still 'Not There'","Kastner's balanced assessment: NT improving but not enterprise-ready in 1997."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-013","1997-microsoft-nt-scalability-day--the-e-6460e2","","unix-servers","expert-opinion","1997","Enterprise platform assessment","'Real enterprise high-end legitimately remains the province of Unix, the AS/400, and even the mainframe'","high","ingest-extraction","industry-analysis","Bottom Line: NT is Still 'Not There'","Kastner's bottom-line enterprise platform positioning as of mid-1997."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-014","1997-microsoft-nt-scalability-day--the-e-6460e2","","nt-server-40","market-data","1997","NT enterprise site evidence","Aberdeen had 'considerable difficulty finding sites with more than a few hundred users' on NT","high","ingest-extraction","field-research","Bottom Line: NT is Still 'Not There'","Empirical basis for enterprise-scale limitation; also customer reports of Exchange scaling beyond a few hundred clients."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-015","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","nt-server-40","expert-opinion","1997","Trust gap warning","Scalability Day demonstrations will 'distance the company even further from scalability reality' and 'open up a hard-to-close trust gap'","high","ingest-extraction","industry-analysis","Why a Scalability Day?","Kastner's prediction about long-term marketing damage from overpromising."
"1997-microsoft-nt-scalability-day--the-e-6460e2-OBS-016","1997-microsoft-nt-scalability-day--the-e-6460e2","microsoft","nt-server-40","viability-prediction","1997","NT scalability trajectory","NT scalability will improve; many world's applications are now NT-capable but enterprise high-end requires Unix/AS400/mainframe for now","verified","outcome-linkage","industry-analysis","Bottom Line: NT is Still 'Not There'","Kastner hedges: NT is improving but not yet enterprise-class in 1997."
